ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
1_01-11-2015;IN A GADDA DA VIDA (FR);3;2 años;56,5;M.GOMES;RIO CUBAS;D.SARABIA;1;Hipódromo LA ZARZUELA;1500;HIERBA
1_01-11-2015;LADY NAYA (FR);99;2 años;56,5;J.L.MARTINEZ;ALISARES;A.IMAZ C.;2;Hipódromo LA ZARZUELA;1500;HIERBA
1_01-11-2015;PALAMIS DANCE;2;2 años;56;B.FAYOS;YEGUADA LA LLANA;A.REMOLINA;5;Hipódromo LA ZARZUELA;1500;HIERBA
1_01-11-2015;PLACIDO (IRE);4;2 años;56;I.BORREGO;YEGUADA AGF;G.ARIZKORRETA;4;Hipódromo LA ZARZUELA;1500;HIERBA
1_01-11-2015;BRUNETA (GB);1;2 años;54,5;V.JANACEK (55);ATERPE;G.ARIZKORRETA;3;Hipódromo LA ZARZUELA;1500;HIERBA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
2_01-11-2015;SUEVA;2;4 años;62;V.JANACEK;TIZIANO;J.L.MAROTO;5;Hipódromo LA ZARZUELA;1800;HIERBA
2_01-11-2015;DAVASA;5;3 años;62;I.BORREGO;BAEZA;D.DIEZ;6;Hipódromo LA ZARZUELA;1800;HIERBA
2_01-11-2015;BELGE MENCI (GER);3;4 años;62;N.DE JULIAN (61);MAGICA;M.AUGELLI;7;Hipódromo LA ZARZUELA;1800;HIERBA
2_01-11-2015;CHARLITO;8;4 años;61,5;M.GOMES;CDE CIBELES;M.HERNANDEZ;3;Hipódromo LA ZARZUELA;1800;HIERBA
2_01-11-2015;CUENTISTA;1;6 años;59;J.L.MARTINEZ;ODISEA;A.CARRASCO;2;Hipódromo LA ZARZUELA;1800;HIERBA
2_01-11-2015;NOVGOROD (GB);6;5 años;59;J.L.BORREGO;COMETA;J.C.ROSELL;1;Hipódromo LA ZARZUELA;1800;HIERBA
2_01-11-2015;HUERTA GRANDE (FR);4;4 años;58;B.FAYOS;CASTILLO DE CHARETA;T.MARTINS;4;Hipódromo LA ZARZUELA;1800;HIERBA
2_01-11-2015;HANIBAL;7;3 años;55;A.GOMEZ;CALVENTE CHECA;J.J.CHAVARRIAS;8;Hipódromo LA ZARZUELA;1800;HIERBA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
3_01-11-2015;ROYAL IMARI (USA);8;8 años;61;B.FAYOS;LA TOLEDANA;J.L.MAROTO;5;Hipódromo LA ZARZUELA;2200;HIERBA
3_01-11-2015;REY DE LA PLATA;7;5 años;60;SR CARMENA,M.;E. PEREZ GUZMAN;J.A.RODRIGUEZ;6;Hipódromo LA ZARZUELA;2200;HIERBA
3_01-11-2015;SUKARRIETA;2;6 años;60;V.JANACEK;ATERPE;G.ARIZKORRETA;7;Hipódromo LA ZARZUELA;2200;HIERBA
3_01-11-2015;TEQUILA;4;4 años;59;M.GOMES;ZURRAQUIN;M.HERNANDEZ;8;Hipódromo LA ZARZUELA;2200;HIERBA
3_01-11-2015;SUSPIRON (IRE);1;6 años;56,5;J.GROSJEAN;PEÑA HIPICA LA ATALAYA;O.ANAYA;2;Hipódromo LA ZARZUELA;2200;HIERBA
3_01-11-2015;POLARSTURM (GER);3;5 años;56;J.L.MARTINEZ;EVA;A.IMAZ C.;4;Hipódromo LA ZARZUELA;2200;HIERBA
3_01-11-2015;ARGALY;5;9 años;51;A.GOMEZ (51,5);AREQUIPA;R.HUAYAS;1;Hipódromo LA ZARZUELA;2200;HIERBA
3_01-11-2015;TAFADHALI;6;7 años;51;N.GARCIA;LAJORQUIN;J.MARTINEZ;3;Hipódromo LA ZARZUELA;2200;HIERBA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
4_01-11-2015;NORMA;11;4 años;62;V.JANACEK;YEGUADA AGF;G.ARIZKORRETA;2;Hipódromo LA ZARZUELA;1800;HIERBA
4_01-11-2015;CANTARELLA (IRE);9;5 años;58;A.GOMEZ;CASLECUI;B.RECIO;3;Hipódromo LA ZARZUELA;1800;HIERBA
4_01-11-2015;IVAN EL TERRIBLE;2;3 años;58;J.GROSJEAN;ARTEMIS;J.LOPEZ;8;Hipódromo LA ZARZUELA;1800;HIERBA
4_01-11-2015;MYTHICAL CLOVER (IRE);5;3 años;57,5;J.L.MARTINEZ;ALISARES;A.IMAZ C.;7;Hipódromo LA ZARZUELA;1800;HIERBA
4_01-11-2015;PANISIDE;6;6 años;56,5;R.SOUSA;INDIA;F.RODRIGUEZ;10;Hipódromo LA ZARZUELA;1800;HIERBA
4_01-11-2015;KIRILOVICH;1;5 años;56;M.GOMES;KAELA;R.MARTIN V.;1;Hipódromo LA ZARZUELA;1800;HIERBA
4_01-11-2015;HAPPY FEW (GB);10;7 años;55,5;N.DE JULIAN (54,5);AREQUIPA;R.HUAYAS;4;Hipódromo LA ZARZUELA;1800;HIERBA
4_01-11-2015;VITI;4;3 años;54,5;B.FAYOS (55);CELSO MENDEZ;T.CALLEJO S.;9;Hipódromo LA ZARZUELA;1800;HIERBA
4_01-11-2015;GOLDEN DYNASTY;7;4 años;54,5;J.L.BORREGO;ZEZINHO;J.C.CERQUEIRA;6;Hipódromo LA ZARZUELA;1800;HIERBA
4_01-11-2015;TARA CANARIAS;3;3 años;54;S.SAADI;GRUPO BOLAÑOS GRAN CANARIA;A.REMOLINA;11;Hipódromo LA ZARZUELA;1800;HIERBA
4_01-11-2015;ROCK MUSIC;8;5 años;53;N.GARCIA;YEGUADA CORTIÑAL;J.A.RODRIGUEZ;5;Hipódromo LA ZARZUELA;1800;HIERBA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
5_01-11-2015;ANDALUCIA;4;4 años;57;V.JANACEK;POPULAR;G.ARIZKORRETA;5;Hipódromo LA ZARZUELA;1600;HIERBA
5_01-11-2015;BOHEMIAN RHAPSODY;1;5 años;57;S.SAADI;CIELO DE MADRID;E.LEON;4;Hipódromo LA ZARZUELA;1600;HIERBA
5_01-11-2015;VALLILA (GB);3;4 años;57;B.FAYOS;TRES MALAGUEÑAS;O.ANAYA;1;Hipódromo LA ZARZUELA;1600;HIERBA
5_01-11-2015;SUNSUNA (GB);5;3 años;56;A.J.GRATEROL;LAJORQUIN;T.CALLEJO S.;2;Hipódromo LA ZARZUELA;1600;HIERBA
5_01-11-2015;VAMOS ESPAÑA;2;3 años;56;J.L.BORREGO;ODISEA;A.CARRASCO;3;Hipódromo LA ZARZUELA;1600;HIERBA
