ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
1_22-11-2015;KINGSBESTMAN (GB) (12000);6;3 años;58,5;R.SOUSA;RUSH RACING;M.AUGELLI;7;Hipódromo LA ZARZUELA;2100;HIERBA
1_22-11-2015;LAUJAR (9000);4;3 años;58;J.L.MARTINEZ;ZURRAQUIN;M.HERNANDEZ;5;Hipódromo LA ZARZUELA;2100;HIERBA
1_22-11-2015;MELIBEA (GB) (12.000);5;3 años;57;A.J.GRATEROL;DUQUE DE ALBURQUERQUE;J.M.OSORIO;4;Hipódromo LA ZARZUELA;2100;HIERBA
1_22-11-2015;OBOE (9000);1;3 años;57;V.JANACEK;POPULAR;G.ARIZKORRETA;2;Hipódromo LA ZARZUELA;2100;HIERBA
1_22-11-2015;OROPENDOLA (12000);2;3 años;57;B.FAYOS;LOS ESPARTANOS;M.HERNANDEZ;1;Hipódromo LA ZARZUELA;2100;HIERBA
1_22-11-2015;SONAJAS (9000);3;3 años;57;J.GELABERT (54,5) (B.blanca);ZURRAQUIN;M.HERNANDEZ;3;Hipódromo LA ZARZUELA;2100;HIERBA
1_22-11-2015;MASGUAPA (FR)(9000);7;3 años;55,5;M. SECCI;PORONGUERA;R.AVIAL;6;Hipódromo LA ZARZUELA;2100;HIERBA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
2_22-11-2015;THE MIRACLE (FR);1;3 años;64,5;SR.PINEDA, G. (63);CIELO DE MADRID;J.A.RODRIGUEZ;8;Hipódromo LA ZARZUELA;1200;HIERBA
2_22-11-2015;MAJESTIC DREAM (IRE);5;7 años;63,5;B.FAYOS;OS COISAS DOCES;H.PEREIRA;6;Hipódromo LA ZARZUELA;1200;HIERBA
2_22-11-2015;PROUD SIDE;4;5 años;63;R.SOUSA;SAFSAF;F.RODRIGUEZ;9;Hipódromo LA ZARZUELA;1200;HIERBA
2_22-11-2015;DESEADO;7;6 años;55;N.GARCIA;SUREÑA;J.A.RODRIGUEZ;5;Hipódromo LA ZARZUELA;1200;HIERBA
2_22-11-2015;CHARMING STAR;2;3 años;54,5;E.ARGUINZONES;MAGAÑA;C.FERNANDEZ;2;Hipódromo LA ZARZUELA;1200;HIERBA
2_22-11-2015;BANBU;6;7 años;53,5;J.L.MARTINEZ;KOTARRO;R.AVIAL;3;Hipódromo LA ZARZUELA;1200;HIERBA
2_22-11-2015;GUZMAN EL BUENO (FR);3;4 años;53;M.GOMES;EL FARGUE;J.L.MAROTO;7;Hipódromo LA ZARZUELA;1200;HIERBA
2_22-11-2015;KINGKAYE (FR);8;4 años;51,5;J.GELABERT (49,5);HABIT;C.FERNANDEZ;4;Hipódromo LA ZARZUELA;1200;HIERBA
2_22-11-2015;MAKAAMEN (GB);9;9 años;51;SRTA.GELABERT, L. (49,5);EACHWAY;A.SANCHEZ C.;1;Hipódromo LA ZARZUELA;1200;HIERBA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
3_22-11-2015;MILIKI (GB);1;4 años;63;B.FAYOS;BRAVO TANGO ZULU;V.B.BUDA;3;Hipódromo LA ZARZUELA;1600;HIERBA
3_22-11-2015;DIVISA AZUL;7;4 años;59;J.L.MARTINEZ;ARTEMIS;J.LOPEZ;8;Hipódromo LA ZARZUELA;1600;HIERBA
3_22-11-2015;MAYO;6;5 años;59;V.JANACEK;GRAFIMAR;M.A.MARIN;6;Hipódromo LA ZARZUELA;1600;HIERBA
3_22-11-2015;ARGALY;8;9 años;58;R.H.HUAYAS;AREQUIPA;R.HUAYAS;7;Hipódromo LA ZARZUELA;1600;HIERBA
3_22-11-2015;PANISIDE;3;6 años;56;R.SOUSA;INDIA;F.RODRIGUEZ;2;Hipódromo LA ZARZUELA;1600;HIERBA
3_22-11-2015;BARONESA VOLADORA;5;4 años;55,5;I.MENDIZABAL;ODISEA;A.CARRASCO;4;Hipódromo LA ZARZUELA;1600;HIERBA
3_22-11-2015;PAT THE BUNNY;4;3 años;54;J.GELABERT (52);IBIZA;G.ARIZKORRETA;5;Hipódromo LA ZARZUELA;1600;HIERBA
3_22-11-2015;DESENMASCARADO;2;3 años;53;M.GOMES;CDE CIBELES;J.C.CERQUEIRA;1;Hipódromo LA ZARZUELA;1600;HIERBA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
