ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
1_29-07-2018;ABSOLUT;1;2;56;J.GROSJEAN;C.ENALTO;J.A.RODRIGUEZ;5;Hipodromo de San Sebastian;1400;HIERBA
1_29-07-2018;BRONX;4;2;56;A.FIORI;C.MARTUL;A.IMAZ B.;2;Hipodromo de San Sebastian;1400;HIERBA
1_29-07-2018;GAUSS;2;2;56;F.MARTINEZ;C.BUELNA EQUII;F.ALVARADO;4;Hipodromo de San Sebastian;1400;HIERBA
1_29-07-2018;SIR ROQUE(FR);99;2;56;V.JANACEK;Y.AGF;G.ARIZKORRETA;3;Hipodromo de San Sebastian;1400;HIERBA
1_29-07-2018;ANATOLIA;5;2;54,5;J.L.MARTINEZ;PATRICIA PEINADO;E.IMAZ C.;1;Hipodromo de San Sebastian;1400;HIERBA
1_29-07-2018;FLAMENKILLA;3;2;54,5;B.FAYOS (55);C.4C;E.IMAZ C.;6;Hipodromo de San Sebastian;1400;HIERBA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
2_29-07-2018;LAVA(FR);8;8;66,5;SR.ALONSO M.;C.ROBER;R.AVIAL;6;Hipodromo de San Sebastian;1600;HIERBA
2_29-07-2018;MIKELTOS(FR);1;8;66,5;SR.SARABIA D.A.;C.RIO CUBAS SL;O.ANAYA;7;Hipodromo de San Sebastian;1600;HIERBA
2_29-07-2018;NEBLI;7;4;65,5;SR.RUIZ-LOPETEDI J. (62,5);Y.MILITAR;J.P.ESPINOSA;5;Hipodromo de San Sebastian;1600;HIERBA
2_29-07-2018;NEBRO;3;4;64,5;SRTA.LOPEZ D. (G. bl.);Y.MILITAR;J.P.ESPINOSA;4;Hipodromo de San Sebastian;1600;HIERBA
2_29-07-2018;DANI WALLON(FR);2;7;63,5;SR.URBANO L. (60,5);C.BLOKE;C.DELCHER;3;Hipodromo de San Sebastian;1600;HIERBA
2_29-07-2018;POLO DREAM(FR);5;6;63,5;SR.LEZAMA A.;ASIER SANCHEZ;A.SANCHEZ M.;8;Hipodromo de San Sebastian;1600;HIERBA
2_29-07-2018;SAINT CLEMENT(FR);6;7;63,5;SR.LABORDE P.;AS.PORTO RACING;J.P.OLIVEIRA;1;Hipodromo de San Sebastian;1600;HIERBA
2_29-07-2018;AMATHYST(GB);4;4;63;SRTA.BUESA C.;C.DOS ESTRELLAS;J.C.CERQUEIRA;2;Hipodromo de San Sebastian;1600;HIERBA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
