ID;CABALLO;POSICION;EDAD;PESO;JINETE;CUADRA;PREPARADOR;CAJON;HIPODROMO;DISTANCIA;PISTA
1_17-01-2016;FLANDERS FLAME (GB);2;3;60;R. SOUSA;NOSSA SENHORA DO VALE;H. PEREIRA;5;Gran Hipódromo de Andalucía Javier Piñar Hafner;1800;HIERBA
1_17-01-2016;WEDGE (IRE);1;3;59;B. FAYOS;SAN ACACIO;O. ANAYA;1;Gran Hipódromo de Andalucía Javier Piñar Hafner;1800;HIERBA
1_17-01-2016;GARMAR;3;3;57;V. JANACEK;JAYJO;F. PEREZ;2;Gran Hipódromo de Andalucía Javier Piñar Hafner;1800;HIERBA
1_17-01-2016;FLANIGANN;5;3;55;J.L. MARTINEZ;SALVADOR MARQUEZ;J.L. MAROTO;4;Gran Hipódromo de Andalucía Javier Piñar Hafner;1800;HIERBA
1_17-01-2016;FAST CAT (IRE);4;3;53,5;C.A LOAIZA (B.BLANCA);NOSSA SENHORA DO VALE;H. PEREIRA;6;Gran Hipódromo de Andalucía Javier Piñar Hafner;1800;HIERBA
1_17-01-2016;TARA'S QUEST (GB);6;3;53,5;J. GELABERT (51);SARA FERVENZA;H. PEREIRA;3;Gran Hipódromo de Andalucía Javier Piñar Hafner;1800;HIERBA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;PESO;JINETE;CUADRA;PREPARADOR;CAJON;HIPODROMO;DISTANCIA;PISTA
2_17-01-2016;VICARAGE (IRE);3;4;62;A.J. GRATEROL;LAS AGUILAS;T. CALLEJO;1;Gran Hipódromo de Andalucía Javier Piñar Hafner;1800;HIERBA
2_17-01-2016;BIPOLAR;8;8;62;C.A LOAIZA;BEST OF CAFÉ;C. VIDINHA;3;Gran Hipódromo de Andalucía Javier Piñar Hafner;1800;HIERBA
2_17-01-2016;SCHEEME OF THE MOON (FR);2;4;62;M. GOMES;QUINTA SANTA JUSTA;C. VIDINHA;8;Gran Hipódromo de Andalucía Javier Piñar Hafner;1800;HIERBA
2_17-01-2016;MOONLIGHT RUN;99;6;62;SR. SALGUERO C.M, (60,5);YANKEE RACING;J. SALGUERO;4;Gran Hipódromo de Andalucía Javier Piñar Hafner;1800;HIERBA
2_17-01-2016;SAMSARA;5;7;61,5;B. FAYOS;STAND CARMO;L.A. OLIVEIRA;2;Gran Hipódromo de Andalucía Javier Piñar Hafner;1800;HIERBA
2_17-01-2016;SUEVA;4;5;61;J.L. MARTINEZ;TIZIANO;J.L. MAROTO;7;Gran Hipódromo de Andalucía Javier Piñar Hafner;1800;HIERBA
2_17-01-2016;WATERVILLE (FR);7;5;61;R. SOUSA (B.BLANCA);STAND CARMO;L.A. OLIVEIRA;6;Gran Hipódromo de Andalucía Javier Piñar Hafner;1800;HIERBA
2_17-01-2016;EBEON;1;5;61;J. GELABERT (59);NANINA;J. CALDERON;5;Gran Hipódromo de Andalucía Javier Piñar Hafner;1800;HIERBA
2_17-01-2016;AL HAZIM (CAN);6;8;60,5;V. JANACEK;ZEZINHO;J.C. CERQUEIRA;9;Gran Hipódromo de Andalucía Javier Piñar Hafner;1800;HIERBA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;PESO;JINETE;CUADRA;PREPARADOR;CAJON;HIPODROMO;DISTANCIA;PISTA
3_17-01-2016;DALAN REY (IRE);2;5;62;B. FAYOS;LUCHANA;I. LOPEZ;8;Gran Hipódromo de Andalucía Javier Piñar Hafner;1800;HIERBA
3_17-01-2016;NOVGOROD (GB);7;6;62;R. SOUSA;COMETA;J.C. ROSELL;4;Gran Hipódromo de Andalucía Javier Piñar Hafner;1800;HIERBA
3_17-01-2016;DIAMOND DESTINY;9;5;62;M. GOMES;EKI;D. DEL BARRIO;9;Gran Hipódromo de Andalucía Javier Piñar Hafner;1800;HIERBA
3_17-01-2016;SIR PEPO;1;6;61;J.L. MARTINEZ;SOÑADOR;J. SALGUERO;2;Gran Hipódromo de Andalucía Javier Piñar Hafner;1800;HIERBA
3_17-01-2016;BELGE MENCI (GER);8;5;60;V. JANACEK;MAGICA;M. AUGELLI;1;Gran Hipódromo de Andalucía Javier Piñar Hafner;1800;HIERBA
3_17-01-2016;LA PEPA;4;5;60;J. GELABERT (58);BARREIROS;D. DEL BARRIO;3;Gran Hipódromo de Andalucía Javier Piñar Hafner;1800;HIERBA
3_17-01-2016;HUERTA GRANDE (FR);3;5;59;F. ALVARADO;CASTILLO DE CHARETA;T. MARTINS;7;Gran Hipódromo de Andalucía Javier Piñar Hafner;1800;HIERBA
3_17-01-2016;SHARP BLADE;10;5;56;A.J. GRATEROL;LAS AGUILAS;T. CALLEJO;6;Gran Hipódromo de Andalucía Javier Piñar Hafner;1800;HIERBA
3_17-01-2016;KUBOKI (FR);5;5;52;G. MADERO (53);HELIZABEL;J. SALGUERO;10;Gran Hipódromo de Andalucía Javier Piñar Hafner;1800;HIERBA
3_17-01-2016;PERSIAN VALLEY (GB);6;5;51;C.A LOAIZA (52) (B.ROJA);LAS AGUILAS;T. CALLEJO;5;Gran Hipódromo de Andalucía Javier Piñar Hafner;1800;HIERBA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;PESO;JINETE;CUADRA;PREPARADOR;CAJON;HIPODROMO;DISTANCIA;PISTA
4_17-01-2016;AL TROPICAL;1;6;62;R. SOUSA;PALOMARES;J.A. RODRIGUEZ;6;Gran Hipódromo de Andalucía Javier Piñar Hafner;1800;HIERBA
4_17-01-2016;DEL COSSA (FR);4;8;59;V. JANACEK;LAS CADENAS;I. LOPEZ;5;Gran Hipódromo de Andalucía Javier Piñar Hafner;1800;HIERBA
