ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
1_16-02-2014;BLUFLY (8.000);4;3;57;O.O. DE URBINA;SOÑADOR;HALEY, P.;2;Gran Hipódromo de Andalucía Javier Piñar Hafner;1400;HIERBA
1_16-02-2014;CHICHARITO (8.000);5;3;57;B. FAYOS;EL BRUJO;CALDERON, J.;6;Gran Hipódromo de Andalucía Javier Piñar Hafner;1400;HIERBA
1_16-02-2014;LEGUISAMO (6.000);6;3;55;J. CROCQUEVIEILLE;KEMENG, C.D.E.;ANAYA, O.;5;Gran Hipódromo de Andalucía Javier Piñar Hafner;1400;HIERBA
1_16-02-2014;POR FIN (6.000);3;3;55;V. JANACEK;USSIA-FIGUEROA;ARIZKORRETA, G.;9;Gran Hipódromo de Andalucía Javier Piñar Hafner;1400;HIERBA
1_16-02-2014;BENAYUZ (FR) (6.000);8;3;53,5;M. SECCI;SAN ISIDRO;RODRIGUEZ, F.;3;Gran Hipódromo de Andalucía Javier Piñar Hafner;1400;HIERBA
1_16-02-2014;LADY STELLA (GB) (6.000);1;3;53,5;M. GOMES;STAND CARMO;MARTINS, T;7;Gran Hipódromo de Andalucía Javier Piñar Hafner;1400;HIERBA
1_16-02-2014;LAUGHING DOVE (IRE) (6.000);2;3;53,5;J.L. MARTINEZ (54);ESPECTACULO;MARTINS, T;1;Gran Hipódromo de Andalucía Javier Piñar Hafner;1400;HIERBA
1_16-02-2014;MADAME BOVARY (6.000);9;3;53,5;SR. MELGAREJO, I. (53);GUAYCURU (A.C.);NYKANEN, K.;8;Gran Hipódromo de Andalucía Javier Piñar Hafner;1400;HIERBA
1_16-02-2014;SULTANTY (GB) (6.000);7;3;53,5;M.A. NARVAEZ;LAS CADENAS;LEON, E.;4;Gran Hipódromo de Andalucía Javier Piñar Hafner;1400;HIERBA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
2_16-02-2014;USAQUEN (FR);7;6;62;SR. MELGAREJO, I. (59);NEO;ALVAREZ, M.;8;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;HIERBA
2_16-02-2014;MY BOND (USA);4;4;62;M. GOMES;LISSELAN FARMS;NYKANEN, K.;7;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;HIERBA
