ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
1_23-09-2012;TURRIALBA (7000);2;5 años;66;SR GUTIERREZ,A. (62);INSTAGONZA;PEREZ, F.;11;Hipódromo LA ZARZUELA;1600;HIERBA
1_23-09-2012;CORCUBION (5000);6;7 años;64;SR MARTIN,L.A (62);PEREIRA S.A.T.;LOPERA, J.C.;2;Hipódromo LA ZARZUELA;1600;HIERBA
1_23-09-2012;ARREBATO (IRE)(5000);8;7 años;62,5;SR AGUILERA,R.;CALEJAÑA;LOPEZ F, D.;3;Hipódromo LA ZARZUELA;1600;HIERBA
1_23-09-2012;BLAISE TOWER (GB) (5000);3;6 años;62,5;SR SARABIA,D.;RIO CUBAS;SARABIA,D.;1;Hipódromo LA ZARZUELA;1600;HIERBA
1_23-09-2012;FLASH VAL(5000);11;4 años;62,5;SRTA CARDO,B. (58,5);REZA PAZOOKI;RODRIGUEZ, F.;7;Hipódromo LA ZARZUELA;1600;HIERBA
1_23-09-2012;LISSELAN HOSTESS (IRE)(7000);9;4 años;61,5;SRTA GUTIERREZ,A (57,5);LISSELAN FARMS;ACOSTA, A.R;9;Hipódromo LA ZARZUELA;1600;HIERBA
1_23-09-2012;QUEENSIDE (USA)(7000);10;4 años;61,5;SR DE JULIAN,N.;LA VICTORIA;RODRIGUEZ, J.A.;13;Hipódromo LA ZARZUELA;1600;HIERBA
1_23-09-2012;ARATAN (IRE)(5000);4;5 años;61;SR CARMENA,M.;ODISEA;GOMEZ, I.;12;Hipódromo LA ZARZUELA;1600;HIERBA
1_23-09-2012;GETXO (IRE)(5000);12;5 años;61;SR MARTIN A,R.;AIBRUN;RECIO, B.;4;Hipódromo LA ZARZUELA;1600;HIERBA
1_23-09-2012;LUZ DE TELENO(5000);13;4 años;61;SR GREDILLA,P.;LAS AGUILAS;GUTIERREZ, A.;10;Hipódromo LA ZARZUELA;1600;HIERBA
1_23-09-2012;MUÑECA BRAVA (IRE)(5000);1;5 años;59,5;SRTA BUESA,C.;LUXEMBURGO;LOPEZ, R.;8;Hipódromo LA ZARZUELA;1600;HIERBA
1_23-09-2012;CHIQUI (IRE)(5000);5;3 años;59;SRTA GALVEZ,G. (55);SUFLE;FERNANDEZ R., J.C.;6;Hipódromo LA ZARZUELA;1600;HIERBA
1_23-09-2012;LULU(5000);7;3 años;57,5;SRTA BURGUEÑO,V. (55,5);YEGUADA AGF;ARIZKORRETA, G.;5;Hipódromo LA ZARZUELA;1600;HIERBA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
2_23-09-2012;FISCHER;4;3 años;63;C.FERNANDEZ (60);COMANSI;FERNANDEZ R., J.C.;12;Hipódromo LA ZARZUELA;2100;HIERBA
2_23-09-2012;CUENTISTA;99;3 años;62;J.CROCQUEVIEILLE;ODISEA;GOMEZ, I.;3;Hipódromo LA ZARZUELA;2100;HIERBA
2_23-09-2012;OBLA DI;9;3 años;61;E.MELIAN (58);L. Y J.A. ALONSO;RODRIGUEZ, O.;9;Hipódromo LA ZARZUELA;2100;HIERBA
2_23-09-2012;GIMENA;1;3 años;60,5;V.JANACEK;REZA PAZOOKI;RODRIGUEZ, F.;10;Hipódromo LA ZARZUELA;2100;HIERBA
2_23-09-2012;ALUVION;7;3 años;59;R.RAMOS;PADRONESA;RODRIGUEZ, J.A.;2;Hipódromo LA ZARZUELA;2100;HIERBA
2_23-09-2012;NONALASS;2;3 años;58,5;J.HORCAJADA;CHAMARTIN;VALENTI, B.;4;Hipódromo LA ZARZUELA;2100;HIERBA
2_23-09-2012;CARNAVALES DE LANZ;99;3 años;58;R.HUAYAS;CALEJAÑA;LOPEZ F, D.;5;Hipódromo LA ZARZUELA;2100;HIERBA
2_23-09-2012;HELLO SNOW;5;3 años;57,5;J.GROSJEAN;BLOKE;RODRIGUEZ, J.A.;13;Hipódromo LA ZARZUELA;2100;HIERBA
2_23-09-2012;BAMBOLA;6;3 años;55,5;M.GOMES (B.Blanca);CALEJAÑA;LOPEZ F, D.;6;Hipódromo LA ZARZUELA;2100;HIERBA
2_23-09-2012;GUERAL;10;3 años;55;A.GOMEZ;SAN ANTONIO;SALAS, J.L. DE;1;Hipódromo LA ZARZUELA;2100;HIERBA
2_23-09-2012;SALADIN;12;3 años;55;F.JIMENEZ;LAS AGUILAS;GUTIERREZ, A.;11;Hipódromo LA ZARZUELA;2100;HIERBA
2_23-09-2012;SUKARRIETA;3;3 años;55;A.SANTANA (52);SAN MAMES;ARIZKORRETA, G.;14;Hipódromo LA ZARZUELA;2100;HIERBA
2_23-09-2012;CHURUMBEL;11;3 años;53,5;M.SECCI;GRAFIMAR;MARIN, M.A.;8;Hipódromo LA ZARZUELA;2100;HIERBA
2_23-09-2012;MARIA ANTONIETA;8;3 años;53,5;J.L.BORREGO (54);LA EXTREMEÑA;PEREZ, F.;7;Hipódromo LA ZARZUELA;2100;HIERBA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
3_23-09-2012;ARIZA;3;5 años;62;O.O.DE URBINA;LUZERPALHA;MARTINS, T;3;Hipódromo LA ZARZUELA;1400;HIERBA
3_23-09-2012;PICHUCA (GB);1;4 años;60;J.E.JARCOVSKY;LABERINTO;AON, R.;1;Hipódromo LA ZARZUELA;1400;HIERBA
3_23-09-2012;EL AFRICANO;2;5 años;60;S.BERMEJO (58);LAS AGUILAS;GUTIERREZ, A.;12;Hipódromo LA ZARZUELA;1400;HIERBA
3_23-09-2012;CHIEF KEY (GB);13;4 años;59;V.JANACEK;CANTER;AUGELLI, M.;10;Hipódromo LA ZARZUELA;1400;HIERBA
3_23-09-2012;RAYO ROJO (IRE);10;4 años;59;M.GOMES;HISPANIA;MARTIN V., R.;16;Hipódromo LA ZARZUELA;1400;HIERBA
3_23-09-2012;CALLSIDE (IRE);14;3 años;58,5;R.RAMOS;E. PEREZ GUZMAN;MARTIN V., R.;6;Hipódromo LA ZARZUELA;1400;HIERBA
3_23-09-2012;LUTHJET;16;6 años;57;F.JIMENEZ (B.Roja);LAS AGUILAS;GUTIERREZ, A.;5;Hipódromo LA ZARZUELA;1400;HIERBA
3_23-09-2012;LIBERALIA;11;3 años;56,5;R.HUAYAS;BUELNA EQUII;HUAYAS, R.;11;Hipódromo LA ZARZUELA;1400;HIERBA
3_23-09-2012;SANTILLANA;12;3 años;56,5;J.L.BORREGO;YEGUADA URDIÑ-ORIYA;SALAS, J.L. DE;2;Hipódromo LA ZARZUELA;1400;HIERBA
3_23-09-2012;LISSELAN NYMPH (USA);5;4 años;56;S.MARTIN;LISSELAN FARMS;ACOSTA, A.R;13;Hipódromo LA ZARZUELA;1400;HIERBA
3_23-09-2012;SCARLATTI;8;3 años;55,5;E.MELIAN (53,5);AREVACOS;RODRIGUEZ, J.A.;8;Hipódromo LA ZARZUELA;1400;HIERBA
3_23-09-2012;BOMBAY CANALLA;15;4 años;55;J.HORCAJADA;MG RACING;PEREZ, M.J.;15;Hipódromo LA ZARZUELA;1400;HIERBA
3_23-09-2012;CHUCHES;7;3 años;54,5;R.FERREIRA (B.Blanca);LUZERPALHA;MARTINS, T;4;Hipódromo LA ZARZUELA;1400;HIERBA
3_23-09-2012;KORKONTE;9;3 años;50,5;A.GOMEZ (51,5);SEVILLA;ALVAREZ, M.;9;Hipódromo LA ZARZUELA;1400;HIERBA
3_23-09-2012;PERFECTAMENTE (GB);4;6 años;50;M.SECCI (51,5);JOLAM;MARTINEZ, J.C.;14;Hipódromo LA ZARZUELA;1400;HIERBA
3_23-09-2012;SARAHZEM;6;4 años;50;J.M.SANCHEZ C (49);CIELO DE MADRID;RODRIGUEZ, O.;7;Hipódromo LA ZARZUELA;1400;HIERBA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
4_23-09-2012;ANGEL MELODY (FR);6;6 años;64;SR SARABIA,D.;RIO CUBAS;SARABIA, D.;2;Hipódromo LA ZARZUELA;1400;HIERBA
4_23-09-2012;MAKAAMEN (GB);4;6 años;62;V.JANACEK;DANIEL ROSET;CALLEJO S., T;3;Hipódromo LA ZARZUELA;1400;HIERBA
4_23-09-2012;LINIBERTO (GB);5;7 años;61;SR GREDILLA,P (59);LA SETA DE CUBILLAS;ARIZKORRETA, G.;5;Hipódromo LA ZARZUELA;1400;HIERBA
4_23-09-2012;VETONIA (IRE);10;3 años;56,5;R.RAMOS;EL SWING;RECIO, B.;9;Hipódromo LA ZARZUELA;1400;HIERBA
4_23-09-2012;ALTAMIR ONE (GB);2;4 años;55;J.CROCQUEVIEILLE;TRES Y MEDIO;VALENTI, B.;12;Hipódromo LA ZARZUELA;1400;HIERBA
4_23-09-2012;JUNGLE (GB);7;3 años;54,5;M.SECCI;LABERINTO;AON, R.;11;Hipódromo LA ZARZUELA;1400;HIERBA
4_23-09-2012;PANISIDE;8;3 años;54,5;J.GROSJEAN;SAFSAF;RODRIGUEZ, F.;6;Hipódromo LA ZARZUELA;1400;HIERBA
4_23-09-2012;VALERIANO (IRE);11;3 años;54,5;J.HORCAJADA;MEDITERRANEO;DELCHER S., M.;8;Hipódromo LA ZARZUELA;1400;HIERBA
4_23-09-2012;THE BELONGER (USA);12;5 años;54;S.MARTIN;LISSELAN FARMS;ACOSTA, A.R;4;Hipódromo LA ZARZUELA;1400;HIERBA
4_23-09-2012;NEGRETE;1;3 años;53,5;J.L.BORREGO (54);JARILLA;PEREZ, F.;7;Hipódromo LA ZARZUELA;1400;HIERBA
4_23-09-2012;AGUAMARINA (IRE);3;3 años;53,5;A.GOMEZ;GUIMAR;LOPEZ, R.;1;Hipódromo LA ZARZUELA;1400;HIERBA
4_23-09-2012;DON PABLOS (IRE);9;4 años;53;E.MELIAN (52);CIELO DE MADRID;RODRIGUEZ, O.;10;Hipódromo LA ZARZUELA;1400;HIERBA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
5_23-09-2012;AMOREBIETA;6;4 años;58,5;R.HUAYAS;MADELAINE;HUAYAS, R.;6;Hipódromo LA ZARZUELA;2200;HIERBA
5_23-09-2012;CASACA (GB);2;6 años;58,5;J.CROCQUEVIEILLE;AFRICA;OSORIO, J.M.;1;Hipódromo LA ZARZUELA;2200;HIERBA
