ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
1_26-09-2014;VAMOS ESPAÑA;1;2 años;56,5;J.L.BORREGO;ODISEA;CARRASCO, A.;3;Hipódromo LA ZARZUELA;1100;ARENA-FIBRA
1_26-09-2014;CAPITAN MOSS (IRE);4;2 años;56;J.CROCQUEVIEILLE;TOLOSANA;MAROTO, J.L.;4;Hipódromo LA ZARZUELA;1100;ARENA-FIBRA
1_26-09-2014;ZAMBEZE (GB);6;2 años;56;B.FAYOS;AGRADO;BUZON, E.;5;Hipódromo LA ZARZUELA;1100;ARENA-FIBRA
1_26-09-2014;LITCHES;3;2 años;54,5;V.JANACEK;ZURRAQUIN;HERNANDEZ, M.;6;Hipódromo LA ZARZUELA;1100;ARENA-FIBRA
1_26-09-2014;MELEA(FR);5;2 años;54,5;J.L.MARTINEZ;ALISARES;IMAZ C, A.;1;Hipódromo LA ZARZUELA;1100;ARENA-FIBRA
1_26-09-2014;TOTOCHINE (FR);2;2 años;54,5;A.J.GRATEROL;OMBRA;COMAS, M;2;Hipódromo LA ZARZUELA;1100;ARENA-FIBRA
1_26-09-2014;LADY GALA;7;2 años;53;E.ARGUINZONES;;RODRIGUEZ, J.A.;7;Hipódromo LA ZARZUELA;1100;ARENA-FIBRA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
2_26-09-2014;ALFOZ (IRE);1;3 años;64;SR LABORDE,P. (62);EL BRUJO;LOPEZ, J.;1;Hipódromo LA ZARZUELA;1650;ARENA-FIBRA
2_26-09-2014;LA VETUS;5;3 años;64;SR PINEDA,G.;ALTAMIRA;RODRIGUEZ, J.A.;3;Hipódromo LA ZARZUELA;1650;ARENA-FIBRA
2_26-09-2014;MIRAAJ (IRE);4;4 años;63;SR DE JULIAN,N.;EACHWAY;SANCHEZ C., A.;2;Hipódromo LA ZARZUELA;1650;ARENA-FIBRA
2_26-09-2014;GUZMAN EL BUENO (FR);2;3 años;61;SR CARMENA,M.;ROBERTO COCHETEUX;MAROTO, J.L.;5;Hipódromo LA ZARZUELA;1650;ARENA-FIBRA
2_26-09-2014;POETICA;3;3 años;59,5;SR JAEN,A.(58,5);SAMALASSA;RGUEZ F, M.(EQUIPO 38);4;Hipódromo LA ZARZUELA;1650;ARENA-FIBRA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
3_26-09-2014;ESQUILERO (GB);2;3 años;62;E.ARGUINZONES (60);KEMENG, C.D.E.;ANAYA, O.;2;Hipódromo LA ZARZUELA;2300;ARENA-FIBRA
3_26-09-2014;CRONOS;1;3 años;60;J.L.MARTINEZ;OBERON;LEON, E;3;Hipódromo LA ZARZUELA;2300;ARENA-FIBRA
3_26-09-2014;CASANDRA;4;3 años;58;J.CROCQUEVIEILLE;DUQUE DE ALBURQUERQUE;OSORIO, J.M.;1;Hipódromo LA ZARZUELA;2300;ARENA-FIBRA
3_26-09-2014;TEQUILA;3;3 años;50;J.GELABERT (47);ZURRAQUIN;HERNANDEZ, M.;4;Hipódromo LA ZARZUELA;2300;ARENA-FIBRA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
4_26-09-2014;LE FEU DU CIEL (FR);3;8 años;66;V.JANACEK;SAYAGO;ARIZKORRETA, G.;9;Hipódromo LA ZARZUELA;2300;ARENA-FIBRA
4_26-09-2014;COSIDE (USA);6;6 años;62;R.SOUSA (61);CANTER;LEON, E;4;Hipódromo LA ZARZUELA;2300;ARENA-FIBRA
4_26-09-2014;DIXLESIO (IRE);8;6 años;61;M.A.NARVAEZ (59);RIAS BAIXAS;RODRIGUEZ, O.;2;Hipódromo LA ZARZUELA;2300;ARENA-FIBRA
4_26-09-2014;CHACARITA;4;4 años;60;SR DE JULIAN (59);ALBERO;ARIZKORRETA, G.;1;Hipódromo LA ZARZUELA;2300;ARENA-FIBRA
4_26-09-2014;INUNDATE (USA);2;5 años;56;R.RAMOS;LABERINTO;CERQUEIRA, J.C.;8;Hipódromo LA ZARZUELA;2300;ARENA-FIBRA
4_26-09-2014;LIBRETRASTO;1;6 años;56;B.FAYOS;RIO CUBAS;ANAYA, O.;3;Hipódromo LA ZARZUELA;2300;ARENA-FIBRA
4_26-09-2014;LUCKY DAVID (USA);5;4 años;55;O.O. DE URBINA;ARLINDA;NYKANEN, K.;7;Hipódromo LA ZARZUELA;2300;ARENA-FIBRA
4_26-09-2014;PENDENCIERO (USA);7;7 años;55;J.CROCQUEVIEILLE;LA PAZ;RODRIGUEZ, J.A.;6;Hipódromo LA ZARZUELA;2300;ARENA-FIBRA
4_26-09-2014;FISCHER;9;5 años;51;SRTA ALONSO,B. (49,5);COMANSI;FERNANDEZ, C;5;Hipódromo LA ZARZUELA;2300;ARENA-FIBRA
