;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
1-15/08/2012;BEAR PRINCE(GER);5;2;57;O.O. DE URBINA;C.LOS TONELES;F.RODRIGUEZ;4;HIPODROMO DE SAN SEBASTIAN;1400;HIERBA
1-15/08/2012;COTONIO;4;2;57;J.L.BORREGO;C.ONE;M.J.PEREZ;8;HIPODROMO DE SAN SEBASTIAN;1400;HIERBA
1-15/08/2012;DON ALEXANDRO(GB);7;2;57;G.MADERO;DANIEL ROSET;T.CALLEJO;5;HIPODROMO DE SAN SEBASTIAN;1400;HIERBA
1-15/08/2012;IRISH SAND(IRE);1;2;57;J.B.HAMEL;C.MARTUL;A.IMAZ C;1;HIPODROMO DE SAN SEBASTIAN;1400;HIERBA
1-15/08/2012;MAYO;2;2;57;V.JANACEK;C.USSIA-FIGUEROA;G.ARIZKORRETA;6;HIPODROMO DE SAN SEBASTIAN;1400;HIERBA
1-15/08/2012;ACORAN CANARIAS(GB);6;2;55;J.CROCQUEVIEILLE;GR.BOLAÑOS GR.CANARIA;E.LEON;7;HIPODROMO DE SAN SEBASTIAN;1400;HIERBA
1-15/08/2012;SUPER COCO;8;2;55;A.GOMEZ;C.ODISEA;I.GOMEZ;3;HIPODROMO DE SAN SEBASTIAN;1400;HIERBA
1-15/08/2012;TONSAF(IRE);3;2;55;J.GROSJEAN;AS.SAFSAF-LOS TONELES;F.RODRIGUEZ;2;HIPODROMO DE SAN SEBASTIAN;1400;HIERBA
;;;;;;;;;;;
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
2-15/08/2012;MARIUS;9;3;58;R.C.MONTENEGRO;C.LUXEMBURGO;R.LOPEZ;10;HIPODROMO DE SAN SEBASTIAN;2000;HIERBA
2-15/08/2012;BELEFORONTE(IRE);11;3;56;J.CROCQUEVIEILLE;DQ.ALBURQUERQUE;J.M.OSORIO;4;HIPODROMO DE SAN SEBASTIAN;2000;HIERBA
2-15/08/2012;FARO DE MONCLOA(IRE);8;3;56;O.O. DE URBINA;SALVADOR ELIZONDO TEKN.;J.LOPEZ;8;HIPODROMO DE SAN SEBASTIAN;2000;HIERBA
2-15/08/2012;HAMELIN;1;3;56;F.JIMENEZ;Y.MILITAR;J.P.ESPINOSA;1;HIPODROMO DE SAN SEBASTIAN;2000;HIERBA
2-15/08/2012;LEPIC(FR);3;3;56;J.HORCAJADA;C.DI BENISICHI;J.LOPEZ;2;HIPODROMO DE SAN SEBASTIAN;2000;HIERBA
2-15/08/2012;OLAIBAR;10;3;56;M.BORREGO;C.EKI;D.DEL BARRIO;3;HIPODROMO DE SAN SEBASTIAN;2000;HIERBA
2-15/08/2012;URDAZURI;4;3;56;M.SECCI;C.ERNIO;M.ALONSO;6;HIPODROMO DE SAN SEBASTIAN;2000;HIERBA
