;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
1-19/08/2012;TRESENPUNTO;5;4;62;V.JANACEK;C.DONALFA;M.J.PEREZ;1;Hipódromo de San Sebastián;2200;HIERBA
1-19/08/2012;PIPIRE DES GALAS(FR);99;6;60;G.MADERO;C.EL SABLE;E.PUENTE;4;Hipódromo de San Sebastián;2200;HIERBA
1-19/08/2012;FACON DE PARLER(FR);1;4;59;F.JIMENEZ (B.roja);C.EL SABLE;E.PUENTE;3;Hipódromo de San Sebastián;2200;HIERBA
1-19/08/2012;TANEA(IRE);3;6;58;R.RAMOS;C.RIBAMONTAN;G.VILLARTA;6;Hipódromo de San Sebastián;2200;HIERBA
1-19/08/2012;COMODORO(GER);4;3;57;C.FERNANDEZ (55);C.CARBALLOP;J.C.FERNANDEZ;7;Hipódromo de San Sebastián;2200;HIERBA
1-19/08/2012;RECONQUISTA(IRE);7;5;54;R.C.MONTENEGRO;C.ROBER;R.AVIAL;5;Hipódromo de San Sebastián;2200;HIERBA
1-19/08/2012;KALIMUTXO(FR);6;5;53;A.GOMEZ (B.roja);C.ROBER;R.AVIAL;8;Hipódromo de San Sebastián;2200;HIERBA
1-19/08/2012;NAVARRO(GER);2;5;53;J.M.SANCHEZ C (51)(B.az);C.EL SABLE;E.PUENTE;2;Hipódromo de San Sebastián;2200;HIERBA
;;;;;;;;;;;
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
2-19/08/2012;AL QUEST(IRE);8;2;57;J.L.BORREGO;C.SAN MARCIAL;J.M.BORREGO B;11;Hipódromo de San Sebastián;1400;HIERBA
2-19/08/2012;CANTARELLA(IRE);5;2;57;A.GOMEZ;C.ODISEA;I.GOMEZ;8;Hipódromo de San Sebastián;1400;HIERBA
2-19/08/2012;JACETANA(FR);11;2;57;G.MADERO;C.ESTRADOS;R.MARTIN S;2;Hipódromo de San Sebastián;1400;HIERBA
2-19/08/2012;LA CAÑIZA(IRE);2;2;57;R.C.MONTENEGRO;Y.MILAGRO;R.AVIAL;6;Hipódromo de San Sebastián;1400;HIERBA
2-19/08/2012;LUZ DE MAR;10;2;57;R.RAMOS;C.RIBAMONTAN;G.VILLARTA;7;Hipódromo de San Sebastián;1400;HIERBA
2-19/08/2012;SONIC CHAPARRAL(IRE);3;2;57;J.HORCAJADA;C.TIZIANO;M.DELCHER S;10;Hipódromo de San Sebastián;1400;HIERBA
