ID;CABALLO;POSICION;EDAD;PESO;JINETE;CUADRA;PREPARADOR;CAJON;HIPODROMO;DISTANCIA;PISTA
1_28-02-2016;FORCE AWAKENS (IRE);1;3;59;B. FAYOS;TINERFE;O. ANAYA;4;Gran Hipódromo de Andalucía Javier Piñar Hafner;1400;HIERBA
1_28-02-2016;IN A GADDA DA VIDA (FR);2;3;58;V. JANACEK;RIO CUBAS;O. ANAYA;6;Gran Hipódromo de Andalucía Javier Piñar Hafner;1400;HIERBA
1_28-02-2016;MISS MONEYPENNY (IRE);4;3;57;J.L. MARTINEZ;ROBERTO COCHETEUX;M. ALVAREZ;5;Gran Hipódromo de Andalucía Javier Piñar Hafner;1400;HIERBA
1_28-02-2016;KIRI SUNRISE (IRE);3;3;56;A. GOMEZ;SOÑADOR;I. LOPEZ;1;Gran Hipódromo de Andalucía Javier Piñar Hafner;1400;HIERBA
1_28-02-2016;LADY PRESIDENT (IRE);6;3;56;H. OLIVEIRA (58);QUINTA SANTA JUSTA MAIA;C. VINDINHA;2;Gran Hipódromo de Andalucía Javier Piñar Hafner;1400;HIERBA
1_28-02-2016;TARA'S QUEST (GB);5;3;56;R. SOUSA;SARA FERVENZA;H. PEREIRA;3;Gran Hipódromo de Andalucía Javier Piñar Hafner;1400;HIERBA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;PESO;JINETE;CUADRA;PREPARADOR;CAJON;HIPODROMO;DISTANCIA;PISTA
2_28-02-2016;SCHEME OF THE MOON (FR);2;4;62;V. JANACEK;QUINTA SANTA JUSTA;C. VINDINHA;5;Gran Hipódromo de Andalucía Javier Piñar Hafner;1800;HIERBA
2_28-02-2016;GLOBAL VISION (FR);8;8;62;H. PEREIRA;CORVITE GALOP;H. PEREIRA;6;Gran Hipódromo de Andalucía Javier Piñar Hafner;1800;HIERBA
2_28-02-2016;MAGIC POMMIER (GB);1;6;62;R. RAMOS;PUENTEDEY;I. LOPEZ;4;Gran Hipódromo de Andalucía Javier Piñar Hafner;1800;HIERBA
