;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
1-30/10/2011;DAKSIDE;2;2 años;59;J.GROSJEAN;SAFSAF;RODRIGUEZ, F.;1;Hipódromo LA ZARZUELA;1400;HIERBA
1-30/10/2011;MARIUS;5;2 años;58;O.O. DE URBINA;LUXEMBURGO;LOPEZ, R.;5;Hipódromo LA ZARZUELA;1400;HIERBA
1-30/10/2011;NEGRETE;4;2 años;58;J.L,.BORREGO;JARILLA;PEREZ, F.;7;Hipódromo LA ZARZUELA;1400;HIERBA
1-30/10/2011;FEARSIDE;1;2 años;57,5;V.JANACEK (B.Roja);SAFSAF;RODRIGUEZ, F.;3;Hipódromo LA ZARZUELA;1400;HIERBA
1-30/10/2011;LA NAVA;3;2 años;56,5;S.MARTIN;BRAZACORTA;VILLARTA, G.;2;Hipódromo LA ZARZUELA;1400;HIERBA
1-30/10/2011;GOLFIÑO;7;2 años;55;A.GUTIERREZ;PARAISO;PUENTE, E.;4;Hipódromo LA ZARZUELA;1400;HIERBA
1-30/10/2011;ARWEN;6;2 años;53,5;J.HORCAJADA (54);MIRANDA;DELCHER S., M.;6;Hipódromo LA ZARZUELA;1400;HIERBA
1-30/10/2011;EL DOBLE;9;2 años;53,5;J.CROCQUEVIEILLE (54,5);PACIENCIA;OSORIO, J.M.;8;Hipódromo LA ZARZUELA;1400;HIERBA
1-30/10/2011;MAR CARIBE;8;2 años;53,5;M.SECCI;LAS AGUILAS;VILLARTA, G.;9;Hipódromo LA ZARZUELA;1400;HIERBA
;;;;;;;;;;;
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
2-30/10/2011;BELEFORONTE (IRE);7;2 años;57;J.CROCQUEVIEILLE;DUQUE DE ALBURQUERQUE;OSORIO, J.M.;8;Hipódromo LA ZARZUELA;1600;HIERBA
