;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
1-22/04/2012;FINLEY CONNOLLY (IRE);4;3 años;57;J.L.MARTINEZ;AMIGA;ALVAREZ, M.;2;Hipódromo LA ZARZUELA;2100;HIERBA
1-22/04/2012;TEOBALDO;1;3 años;57;V.JANACEK;QUINTO REAL;ARIZKORRETA, G.;3;Hipódromo LA ZARZUELA;2100;HIERBA
1-22/04/2012;BILADI (FR);2;3 años;55;J.CROCQUEVIEILLE;ROBERTO COCHETEUX;OSORIO, J.M.;7;Hipódromo LA ZARZUELA;2100;HIERBA
1-22/04/2012;CIRDAN (GB);6;3 años;55;J.HORCAJADA;MIRANDA;DELCHER S., M.;1;Hipódromo LA ZARZUELA;2100;HIERBA
1-22/04/2012;FARO DE MONCLOA (IRE);5;3 años;55;O.O. DE URBINA;SALVADOR ELIZONDO TEKNICA;LOPEZ, J.;5;Hipódromo LA ZARZUELA;2100;HIERBA
1-22/04/2012;LIMEÑO;7;3 años;55;M.SECCI;LAC INTERNACIONAL;ARIZKORRETA, G.;4;Hipódromo LA ZARZUELA;2100;HIERBA
1-22/04/2012;SIR ALFIL;3;3 años;55;B.FAYOS;AJEDREZ RACING;HERNANDEZ, M.;6;Hipódromo LA ZARZUELA;2100;HIERBA
;;;;;;;;;;;
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
2-22/04/2012;DON PABLOS (IRE);3;4 años;63;A.GOMEZ (61);CIELO DE MADRID;RODRIGUEZ, O.;2;Hipódromo LA ZARZUELA;1600;HIERBA
2-22/04/2012;VIVA A FRANCA (USA);2;4 años;62;J.C.CERQUEIRA;YEGUADA CORTIÑAL;BORREGO R , J. M.;4;Hipódromo LA ZARZUELA;1600;HIERBA
