16/10/2011;;;;;;;;
Hipódromo LA ZARZUELA;;;;;;;;
;;;;;;;;
9;ANGEL MELODY (FR);6;5 años;55;M.GOMES;RIO CUBAS;SARABIA, D.;7
10;VALLE DE RONCAL;10;3 años;54,5;J.GROSJEAN;SAFSAF;RODRIGUEZ, F.;8
11;FLASH VAL;9;3 años;54,5;S.RUIS;REZA PAZOOKI;RODRIGUEZ, F.;3
12;MEDICI PALACE (GB);1;4 años;54;A.GOMEZ;BALMORI;MAROTO, J.L.;11
;;;;;;;;
5ª CARRERA;;2400 metros;HIERBA;;;;;
Nº;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN
1;DOMESIDE (GB);3;5 años;59;J.GROSJEAN;SAFSAF;DELCHER S., M.;8
2;ENTRE COPAS (GB);5;7 años;59;J.CROCQUEVIEILLE;AFRICA;OSORIO, J.M.;4
3;KARLUV MOST (FR);4;5 años;59;O.O. DE URBINA;CHOLAICA;MAROTO, J.L.;3
4;PLANTAGENET;6;4 años;59;J.L.BORREGO;WHYLAR;ARIZKORRETA, G.;9
5;PORQUENOTECALLAS (IRE);9;5 años;59;J.E.JARCOVSKY (B.Roja);AFRICA;OSORIO, J.M.;2
6;SEÑOR MIRANDA (GB);8;4 años;59;S.RUIS;LOS TONELES;RODRIGUEZ, F.;6
7;ARNUERO (GB);2;3 años;56;J.HORCAJADA;MEDREAL;DELCHER S., M.;5
8;AYANZ (GB);1;3 años;56;V.JANACEK;QUINTO REAL;ARIZKORRETA, G.;7
9;CLUNIA (IRE);7;3 años;54,5;J.L.MARTINEZ;BRAZACORTA;VILLARTA, G.;1
