ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
1_17-06-2020;RED ONION(GB);1;6;61;B.FAYOS;C.BEST HORSE;G.VAZ;2;Hipódromo de San Sebastián;1600;HIERBA
1_17-06-2020;IMPRESSIONANT(USA);3;5;60;J.GROSJEAN;C.ALISARES;G.MADERO;1;Hipódromo de San Sebastián;1600;HIERBA
1_17-06-2020;FLIGHT TO DUBAI(IRE);4;6;59;SR.SARABIA D.A.;C.RIO CUBAS SL;I.LOPEZ;3;Hipódromo de San Sebastián;1600;HIERBA
1_17-06-2020;MERISI(USA);2;5;58;R.SOUSA (G.roja);C.RIO CUBAS SL;O.ANAYA;4;Hipódromo de San Sebastián;1600;HIERBA
1_17-06-2020;PULGARCITA;5;4;56,5;F.MARTINEZ;Y.MILITAR;F.LIÑAN;5;Hipódromo de San Sebastián;1600;HIERBA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
2_17-06-2020;PRODIGIOUS(FR) (10.000);2;3;60;B.FAYOS;ECURIE DES MOUETTES;R.MARTIN V.;5;Hipódromo de San Sebastián;2000;HIERBA
2_17-06-2020;KUKO(IRE) ;1;3;58;F.JIMENEZ;C.JEREZANA;J.CALDERON;6;Hipódromo de San Sebastián;2000;HIERBA
2_17-06-2020;RISSMEIL KOBARON;8;3;56;F.MARTINEZ;C.ROBER;R.AVIAL;7;Hipódromo de San Sebastián;2000;HIERBA
2_17-06-2020;APOCOPE(FR) (8.000);5;3;54,5;V.JANACEK (56);L&M RACING;G.VAZ;2;Hipódromo de San Sebastián;2000;HIERBA
2_17-06-2020;MALANDAR(FR) (8.000);7;3;54,5;V.M.VALENZUELA (55);C.NANINA;J.CALDERON;1;Hipódromo de San Sebastián;2000;HIERBA
2_17-06-2020;NURIA(POR) (8.000);3;3;54,5;R.SOUSA;C.BEST HORSE;G.VAZ;8;Hipódromo de San Sebastián;2000;HIERBA
2_17-06-2020;SISTER MOON(FR) (8.000);4;3;54,5;L.FONSECA (53,5);C.ONYARBI;R.MARTIN V.;4;Hipódromo de San Sebastián;2000;HIERBA
