ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
1_16-10-2020;MADIDINA (FR) (15.000);1;2 años;56,5;B.FAYOS;ECURIE DES MOUETTES;R.MARTIN V.;1;Hipódromo de La Zarzuela;1400;HIERBA
1_16-10-2020;UN MILAGRO(12.000);3;2 años;56,5;M.E.FERNANDEZ;TINERFE;O.ANAYA;4;Hipódromo de La Zarzuela;1400;HIERBA
1_16-10-2020;VOUCH (GB) (12.000);2;2 años;55;V.JANACEK;NORRIS BLOODSTOCK;G.ARIZKORRETA;2;Hipódromo de La Zarzuela;1400;HIERBA
1_16-10-2020;PERFECT SUNRISE (FR)(9.000);4;2 años;53,5;J.GELABERT;EVANS MARCH;J.HORCAJADA;3;Hipódromo de La Zarzuela;1400;HIERBA
1_16-10-2020;UXAMA (9.000);6;2 años;53,5;N.DE JULIAN;H.O.HORSES;A.IMAZ,B.;6;Hipódromo de La Zarzuela;1400;HIERBA
1_16-10-2020;WHITE SOCK (9.000);5;2 años;53,5;C.A.LOAIZA;NUNCA SE SABE;P.OLAVE;5;Hipódromo de La Zarzuela;1400;HIERBA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
2_16-10-2020;GORMAZ;3;4 años;68;SR PINEDA,G.;L'ETOILE;G.ARIZKORRETA;8;Hipódromo de La Zarzuela;1400;HIERBA
2_16-10-2020;MR HOBBS (GB);2;6 años;67,5;SR LABORDE,P.;AJEDREZ RACING;B.RAMA;3;Hipódromo de La Zarzuela;1400;HIERBA
2_16-10-2020;QUICK ARTIST (IRE);5;6 años;66,5;SR CANO,A.;EACHWAY;A.SANCHEZ C.;4;Hipódromo de La Zarzuela;1400;HIERBA
2_16-10-2020;NADER;6;7 años;66,5;SR SARABIA,D.;REZA PAZOOKI;O.ANAYA;2;Hipódromo de La Zarzuela;1400;HIERBA
2_16-10-2020;CITY MASTER (GB);1;4 años;66;SRTA BUESA,C. (64,5);BERNIE;J.C.CERQUEIRA;1;Hipódromo de La Zarzuela;1400;HIERBA
2_16-10-2020;CECILIUS;8;5 años;65,5;SR SAINZ,A. (64,5);CELSO MENDEZ;M.ALVAREZ;5;Hipódromo de La Zarzuela;1400;HIERBA
2_16-10-2020;SUCH PROMISE (GB);4;4 años;62,5;SRTA PEREZ,C. (60);A GRANXA;H.PEREIRA;6;Hipódromo de La Zarzuela;1400;HIERBA
2_16-10-2020;BRANDON (FR);7;4 años;60;SR HERNANDEZ,J.I. (58);HERMANOS ABOIN;A.CARRASCO;7;Hipódromo de La Zarzuela;1400;HIERBA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
3_16-10-2020;BAADIRR (GB);2;3 años;60;B.FAYOS;ENRIQUE FERNANDEZ DE VEGA;J.LOPEZ;8;Hipódromo de La Zarzuela;1800;HIERBA
3_16-10-2020;MARRERO (IRE);5;3 años;60;L.FONSECA (57);4 C;R.MARTIN V.;11;Hipódromo de La Zarzuela;1800;HIERBA
3_16-10-2020;MAX'S THUNDER (IRE);4;3 años;60;SRTA BUESA,C. (58,5);ZUL;J.C.CERQUEIRA;3;Hipódromo de La Zarzuela;1800;HIERBA
3_16-10-2020;TROVATORE (IRE);3;3 años;60;V.JANACEK;YEGUADA AGF;G.ARIZKORRETA;12;Hipódromo de La Zarzuela;1800;HIERBA
3_16-10-2020;TRUJILLO (FR);9;3 años;60;I.MELGAREJO (58);SALVADOR MARQUEZ;E.BUZON;7;Hipódromo de La Zarzuela;1800;HIERBA
3_16-10-2020;FAVEUR GRINE (GB);1;3 años;58,5;J.L.MARTINEZ;EL VERDUGAL;A.SOTO;2;Hipódromo de La Zarzuela;1800;HIERBA
3_16-10-2020;LADY TRINITY (FR);6;3 años;58,5;V.M.VALENZUELA (57);MARQUES DE MIRAFLORES DE SAN ANTONIO;CH.DELCHER;1;Hipódromo de La Zarzuela;1800;HIERBA
3_16-10-2020;AL BADR (GB);8;3 años;58;N.DE JULIAN;COMETA;J.C.ROSELL;9;Hipódromo de La Zarzuela;1800;HIERBA
3_16-10-2020;MELAMPO;7;3 años;58;J.L.BORREGO;ZURRAQUIN;B.RAMA;10;Hipódromo de La Zarzuela;1800;HIERBA
3_16-10-2020;APOCOPE (FR);10;3 años;56,5;M.E.FERNANDEZ;L & M RACING;D.TEIXEIRA;6;Hipódromo de La Zarzuela;1800;HIERBA
3_16-10-2020;DON QUINTIN (IRE);99;3 años;56,5;J.GELABERT;SANTA BARBARA;J.M.OSORIO;4;Hipódromo de La Zarzuela;1800;HIERBA
