ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
1_05-07-2020;BAADIRR (GB);1;3 años;57;B.FAYOS;ENRIQUE FERNANDEZ DE VEGA;J.LOPEZ;11;Hipódromo de La Zarzuela;1600;HIERBA
1_05-07-2020;TROVATORE (IRE);2;3 años;57;J.GROSJEAN;YEGUADA AGF;G.ARIZKORRETA;7;Hipódromo de La Zarzuela;1600;HIERBA
1_05-07-2020;AS DE OROS (FR);12;3 años;56;D.FERREIRA (54,5);YEPES MONTANCHEZ;J.A.RODRIGUEZ;4;Hipódromo de La Zarzuela;1600;HIERBA
1_05-07-2020;BIG MACK;4;3 años;56;J.GELABERT;MAGICA;M.AUGELLI;10;Hipódromo de La Zarzuela;1600;HIERBA
1_05-07-2020;CURRO (IRE);11;3 años;56;I.MELGAREJO (55);MEDITERRANEO;A.SOTO;1;Hipódromo de La Zarzuela;1600;HIERBA
1_05-07-2020;DIMAX (IRE);8;3 años;56;P.CONVERTINO;DELMAR;J.C.CERQUEIRA;3;Hipódromo de La Zarzuela;1600;HIERBA
1_05-07-2020;PIROPO;7;3 años;56;T.LUKASEK;TOLOSANA;J.L.MAROTO;2;Hipódromo de La Zarzuela;1600;HIERBA
1_05-07-2020;QUIEBRO;5;3 años;56;V.M.VALENZUELA (54,5);CELSO MENDEZ;J.LOPEZ;12;Hipódromo de La Zarzuela;1600;HIERBA
1_05-07-2020;SOMAHOZ (USA);3;3 años;56;V.JANACEK;BERING;P.OLAVE;9;Hipódromo de La Zarzuela;1600;HIERBA
1_05-07-2020;TAGUAL (FR);6;3 años;56;J.L.BORREGO;LAC INTERNACIONAL;A.SOTO;8;Hipódromo de La Zarzuela;1600;HIERBA
1_05-07-2020;TANNHAUSER (IRE);10;3 años;56;J.L.MARTINEZ (G.Roja);YEGUADA AGF;G.ARIZKORRETA;5;Hipódromo de La Zarzuela;1600;HIERBA
1_05-07-2020;YOZAKURA (FR);9;3 años;56;N.GARCIA (54,5);AMAZING TURF;J.A.RODRIGUEZ;6;Hipódromo de La Zarzuela;1600;HIERBA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
2_05-07-2020;GUERATY (FR);99;4 años;62;V.JANACEK;4 C;R.MARTIN V.;8;Hipódromo de La Zarzuela;2100;HIERBA
2_05-07-2020;ELYSIAN STAR (FR);8;6 años;61,5;B.FAYOS;IGUELDO;B.MORENO;4;Hipódromo de La Zarzuela;2100;HIERBA
2_05-07-2020;EMBAT (IRE);2;7 años;61;J.L.MARTINEZ;LA TOLEDANA;J.L.MAROTO;10;Hipódromo de La Zarzuela;2100;HIERBA
2_05-07-2020;FABIOLA;9;4 años;57,5;I.MELGAREJO (56);PALOMARES;B.MORENO;7;Hipódromo de La Zarzuela;2100;HIERBA
2_05-07-2020;KING LUD (GB);1;5 años;56,5;J.GELABERT (G.Blanca);LA TOLEDANA;J.M.OSORIO;9;Hipódromo de La Zarzuela;2100;HIERBA
2_05-07-2020;BERTUCHI;10;4 años;55,5;C.HAZEN (53,5);YEGUADA ILIBERIS;J.LOPEZ;11;Hipódromo de La Zarzuela;2100;HIERBA
2_05-07-2020;CAMALEON (IRE);3;5 años;55,5;V.M.VALENZUELA (54);ODISEA;J.L.MAROTO;3;Hipódromo de La Zarzuela;2100;HIERBA
2_05-07-2020;CARVALI (IRE);5;4 años;54,5;D.FERREIRA (53);BARRA SUR;L. ENNOUNI;2;Hipódromo de La Zarzuela;2100;HIERBA
2_05-07-2020;SIR MAURO (GB);4;4 años;54,5;J.GROSJEAN;YEGUADA AGF;G.ARIZKORRETA;6;Hipódromo de La Zarzuela;2100;HIERBA
2_05-07-2020;DROVER (GB);7;5 años;54;R.SOUSA (55);PATRIZIA ROSSANA TESTA;M.TELLINI;5;Hipódromo de La Zarzuela;2100;HIERBA
2_05-07-2020;NICE TO MEET YOU (ITY);6;6 años;53,5;P.CONVERTINO (55);JACOPO TELLINI;M.TELLINI;1;Hipódromo de La Zarzuela;2100;HIERBA
;;;;;;;;;;;
