ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
1_27-11-2020;MACHU PICCHU;1;2;59;I.MELGAREJO;AMAZING TURF;J.A.RODRIGUEZ;5;Hipódromo de San Sebastián;1500;HIERBA
1_27-11-2020;BRUJILDA;2;2;57,5;R.RAMOS;Y.ROCIO;G.ARIZKORRETA;6;Hipódromo de San Sebastián;1500;HIERBA
1_27-11-2020;SERVET;4;2;57;N.DE JULIAN;Y.MILITAR;F.LIÑAN;2;Hipódromo de San Sebastián;1500;HIERBA
1_27-11-2020;NEWLAND;7;2;55,5;V.M.VALENZUELA;C.SIEMPRE FANI;I.LOPEZ;3;Hipódromo de San Sebastián;1500;HIERBA
1_27-11-2020;SALAMINA;5;2;55,5;M.HRUBOSOVA (G.blanca);Y.MILITAR;F.LIÑAN;7;Hipódromo de San Sebastián;1500;HIERBA
1_27-11-2020;UXAMA;3;2;55,5;R.SOUSA;H.O.HORSES;A.IMAZ B.;1;Hipódromo de San Sebastián;1500;HIERBA
1_27-11-2020;WHITE SOCK;6;2;55,5;J.GELABERT;C.NUNCA SE SABE;P.OLAVE;4;Hipódromo de San Sebastián;1500;HIERBA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
2_27-11-2020;NYALA(GB);7;5;62;I.MELGAREJO;C.BOLAK;M&M RACING;6;Hipódromo de San Sebastián;1500;HIERBA
2_27-11-2020;CRIMSON MYSTERY(IRE);6;5;62;L.FONSECA (59,5);C.RUSSIFOREVER;D.TEIXEIRA;3;Hipódromo de San Sebastián;1500;HIERBA
2_27-11-2020;SUCH PROMISE(GB);9;4;61;V.M.VALENZUELA (59,5);C.A GRANXA;H.PEREIRA;2;Hipódromo de San Sebastián;1500;HIERBA
2_27-11-2020;REINE D'UN SOIR(FR);3;4;60;R.SOUSA;JULIAN VIEITEZ;O.ANAYA;5;Hipódromo de San Sebastián;1500;HIERBA
2_27-11-2020;ROYAL DESTINY(GB);4;4;57,5;R.RAMOS;STAND CARMO;G.VAZ;4;Hipódromo de San Sebastián;1500;HIERBA
2_27-11-2020;SHADES OF MIST(GB);5;5;57;J.GELABERT;C.LOS NIÑOS;J.C.CERQUEIRA;8;Hipódromo de San Sebastián;1500;HIERBA
