ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
1_01-01-2017;SURFINA (GB);1;3;56,5;R. SOUSA;ATHEIRAM;O. ANAYA;1;Hipódromo de Andalucía;1300;HIERBA
1_01-01-2017;BEAR ESSENTIALS (GB);3;3;56;A. GOMEZ;ROCCO'S;T. MARTINS;4;Hipódromo de Andalucía;1300;HIERBA
1_01-01-2017;ORANGE GIN (IRE);6;3;56;J.E. JARCOVSKY (57);CELSO MENDEZ;M. ALVAREZ;5;Hipódromo de Andalucía;1300;HIERBA
1_01-01-2017;DREAMS O'CONNOR (GB);2;3;54,5;A. MEZZATESTA;SCUDERIA DREAMS ROAD;M. AUGELLI;2;Hipódromo de Andalucía;1300;HIERBA
1_01-01-2017;ENSUEÑO;4;3;54,5;E.J. ARGUINZONES;CIELO DE MADRID;J.A. RODRIGUEZ;3;Hipódromo de Andalucía;1300;HIERBA
1_01-01-2017;HOLY ROMA (GB);5;3;54,5;V. JANACEK (55,5);R. COCHETEUX;M. ALVAREZ;7;Hipódromo de Andalucía;1300;HIERBA
1_01-01-2017;REINA CANARIA (GB);7;3;54,5;M. GOMES;MARTEL SANCHEZ;I. LOPEZ;6;Hipódromo de Andalucía;1300;HIERBA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
2_01-01-2017;OREGON;2;6;62;B. FAYOS;YEGUADA CORTIÑAL;J.A. RODRIGUEZ;4;Hipódromo de Andalucía;1200;HIERBA
2_01-01-2017;CAPTAIN MOONLITE (IRE);1;6;60;V. JANACEK;JIMENA;B. RAMA;3;Hipódromo de Andalucía;1200;HIERBA
2_01-01-2017;HALF A BILLION (IRE);3;11;58;R. SOUSA;A GRANXA;H. PEREIRA;1;Hipódromo de Andalucía;1200;HIERBA
2_01-01-2017;KIRI SUNRISE (IRE);4;4;57,5;J.E. JARCOVSKY;SOÑADOR;I. LOPEZ;2;Hipódromo de Andalucía;1200;HIERBA
2_01-01-2017;GYM SHOES (GB);6;6;57;J.L. MARTINEZ;ESPECTACULO;H. PEREIRA;6;Hipódromo de Andalucía;1200;HIERBA
2_01-01-2017;PRINCE ALAY (GB);5;4;56;J. GELABERT;TRES MALAGUEÑAS;O. ANAYA;5;Hipódromo de Andalucía;1200;HIERBA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
3_01-01-2017;FLECHE D'ARCIS (FR);6;9;62;V. JANACEK;METAPHOR;I. MENDES;3;Hipódromo de Andalucía;2100;HIERBA
3_01-01-2017;BRINDIS;1;4;61;J.E. JARCOVSKY;ROMANA ALTA;M.J. PEREZ;1;Hipódromo de Andalucía;2100;HIERBA
3_01-01-2017;SIDON;7;4;60;B. FAYOS;ROYAL GAIT;J.A. RODRIGUEZ;2;Hipódromo de Andalucía;2100;HIERBA
3_01-01-2017;HEAD FOR WAR (FR);9;5;59,5;SR. SALGUERO, C.M. (57,5);LOS NIÑOS;J. SALGUERO;9;Hipódromo de Andalucía;2100;HIERBA
3_01-01-2017;DALAN REY (IRE);5;6;59;SR. MELGAREJO, I. (57);LUCHANA;I. LOPEZ;7;Hipódromo de Andalucía;2100;HIERBA
3_01-01-2017;LADY PRESIDENT (IRE);3;4;57,5;M. GOMES;QUINTA SANTA JUSTA MAIA;C. VIDINHA;4;Hipódromo de Andalucía;2100;HIERBA
3_01-01-2017;INNUENDO (FR);4;6;57;R. SOUSA;C.E.LOUREIRO VELHO;I. MENDES;5;Hipódromo de Andalucía;2100;HIERBA
3_01-01-2017;WRAMS PANDORA (SWE);8;7;55;N. DE JULIAN;IVAN LOPEZ RACING;I. LOPEZ;8;Hipódromo de Andalucía;2100;HIERBA
3_01-01-2017;MANOLETE;2;5;53;J. GELABERT (G. Roja);ROYAL GAIT;J.A. RODRIGUEZ;6;Hipódromo de Andalucía;2100;HIERBA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
4_01-01-2017;CHARLITO;9;6;62;C.A. LOAIZA;RIO CUBAS;O. ANAYA;1;Hipódromo de Andalucía;2100;HIERBA
4_01-01-2017;ARTESA (GB);3;7;59;R. SOUSA;KARIKATO;M. AUGELLI;9;Hipódromo de Andalucía;2100;HIERBA
4_01-01-2017;LADY MADIBA (FR);4;4;59;V. JANACEK;ALTAMIRA;A. NUÑEZ;10;Hipódromo de Andalucía;2100;HIERBA
4_01-01-2017;MITRA;99;7;58,5;B. FAYOS;MAGICA;M. AUGELLI;2;Hipódromo de Andalucía;2100;HIERBA
4_01-01-2017;EL SHERIFF (IRE);99;7;58,5;E.J. ARGUINZONES;SUPERMERCADO CARDOSO;I. MENDES;3;Hipódromo de Andalucía;2100;HIERBA
4_01-01-2017;AIR NYGER (GB);2;4;57;SR. MELGAREJO, I.;ALISARES;F. PEREZ;11;Hipódromo de Andalucía;2100;HIERBA
4_01-01-2017;FLANIGANN (FR);6;4;57;J.E. JARCOVSKY;SALVADOR MARQUEZ;I. LOPEZ;4;Hipódromo de Andalucía;2100;HIERBA
4_01-01-2017;NEMERINA (FR);1;5;56,5;J.L. MARTINEZ;MAZANTINNI;PROP. ART. 26;5;Hipódromo de Andalucía;2100;HIERBA
4_01-01-2017;CAPITAN AMERICA;5;4;55,5;J. GELABERT;L. Y J.A. ALONSO;J. LOPEZ;7;Hipódromo de Andalucía;2100;HIERBA
4_01-01-2017;ZAMINAL (GB);7;4;55;N. DE JULIAN;AFRICA;J.M. OSORIO;8;Hipódromo de Andalucía;2100;HIERBA
4_01-01-2017;THAT'S TU MUCH (IRE);99;4;54;M. GOMES;SUNSHINE RACING;P. HALEY;12;Hipódromo de Andalucía;2100;HIERBA
4_01-01-2017;PETROSIAN;8;5;53,5;V.M. VALENZUELA (52,5);COMANSI;C. FERNANDEZ;6;Hipódromo de Andalucía;2100;HIERBA
;;;;;;;;;;;
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
5_01-01-2017;CIRIACO;99;7;61;V. JANACEK;MARBELLA;G. ARIZKORRETA;6;Hipódromo de Andalucía;1500;ARENA
5_01-01-2017;ALCANO;3;6;60;R. SOUSA;FLORINES;L. ENNOUNI;1;Hipódromo de Andalucía;1500;ARENA
5_01-01-2017;DELFMAR;1;5;58;B. FAYOS;COLISA;J.A. RODRIGUEZ;2;Hipódromo de Andalucía;1500;ARENA
5_01-01-2017;DIVISA AZUL;2;5;56,5;J. GELABERT;LOS COLCHONEROS;M.J. PEREZ;3;Hipódromo de Andalucía;1500;ARENA
5_01-01-2017;ACORAZADO POTEMKIN;4;4;56;V.M. VALENZUELA (53,5);L. Y J.A. ALONSO;J. LOPEZ;5;Hipódromo de Andalucía;1500;ARENA
5_01-01-2017;IRAIZOTZ;5;10;56;M. GOMES;FERNANDO FERREIRA;C. VIDINHA;4;Hipódromo de Andalucía;1500;ARENA
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
