ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
1_18-05-2012;OHCAPTAINMYCAPTAIN (FR);5;3 años;59;A.GOMEZ;SAN MARCIAL;BORREGO, J.M.;2;Hipódromo LA ZARZUELA;1000;HIERBA
1_18-05-2012;GALA;4;3 años;55,5;J.GROSJEAN;REZA PAZOOKI;RODRIGUEZ, F.;9;Hipódromo LA ZARZUELA;1000;HIERBA
1_18-05-2012;GANDARA (FR);2;3 años;55,5;J.HORCAJADA;MAURICIO DELCHER SANCHEZ;DELCHER S., M.;6;Hipódromo LA ZARZUELA;1000;HIERBA
1_18-05-2012;GOLFIÑO;7;3 años;55;S.P.OLIVEIRA;PARAISO;GUTIERREZ, A.;4;Hipódromo LA ZARZUELA;1000;HIERBA
1_18-05-2012;TANGO;9;3 años;55;C.FERNANDEZ (54);COMANSI;FERNANDEZ R., J.C.;7;Hipódromo LA ZARZUELA;1000;HIERBA
1_18-05-2012;DEVA (IRE);8;3 años;53,5;J.CROCQUEVIEILLE (54,5);BERING;MAROTO,J.L.;5;Hipódromo LA ZARZUELA;1000;HIERBA
1_18-05-2012;JUNGLE (GB);1;3 años;53,5;B.FAYOS (55);LABERINTO;AON, ROBERTO;1;Hipódromo LA ZARZUELA;1000;HIERBA
1_18-05-2012;LASUSI (FR);6;3 años;53,5;J.M.SANCHEZ C (50,5);CHICAGO;DELCHER S., M.;8;Hipódromo LA ZARZUELA;1000;HIERBA
1_18-05-2012;QUEEN DYHIM (FR);3;3 años;53,5;V.SANCHEZ (50,5);GREILET;SANCHEZ C., A.;3;Hipódromo LA ZARZUELA;1000;HIERBA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
2_18-05-2012;AZAMOR;7;4 años;64,5;SR PINEDA,G. (62,5);EL HERROJO;ARIZKORRETA, G.;3;Hipódromo LA ZARZUELA;1900;ARENA-FIBRA
2_18-05-2012;CHIRIVITO (FR);2;4 años;61;SRTA CASADO,M (59);UNIVERSAL MERCHAN;LOPEZ, J.;8;Hipódromo LA ZARZUELA;1900;ARENA-FIBRA
2_18-05-2012;INDIAN BLUE (IRE);3;8 años;61;SR DE JULIAN,N. (59);YEGUADA MARQUES;PUENTE, E.;1;Hipódromo LA ZARZUELA;1900;ARENA-FIBRA
2_18-05-2012;ARGALY;4;6 años;60;SR SARABIA,D.;RIO CUBAS;FERNANDEZ R., J.C.;9;Hipódromo LA ZARZUELA;1900;ARENA-FIBRA
2_18-05-2012;ASHDEUZO (FR);8;6 años;60;SR CAMPO,E. (58);YEGUADA BALBAS ALONSO;PUENTE, E.;6;Hipódromo LA ZARZUELA;1900;ARENA-FIBRA
2_18-05-2012;TRESENPUNTO;6;4 años;59;SRTA GONZALEZ,R.(57);DONALFA;PEREZ, M.J.;4;Hipódromo LA ZARZUELA;1900;ARENA-FIBRA
2_18-05-2012;SARAHZEM;5;4 años;58,5;SRTA ALONSO,B. (54,5);CIELO DE MADRID;RODRIGUEZ, O.;7;Hipódromo LA ZARZUELA;1900;ARENA-FIBRA
2_18-05-2012;LEY DE LEYES (FR);9;4 años;57,5;SRTA MORENO,O. (55,5);EL SABLE;PUENTE, E.;5;Hipódromo LA ZARZUELA;1900;ARENA-FIBRA
2_18-05-2012;TASHA LINDA (IRE);1;5 años;57,5;SRTA ZAPICO,S.;PAGANINI;CALLEJO S., T;2;Hipódromo LA ZARZUELA;1900;ARENA-FIBRA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
3_18-05-2012;YUCATAN;10;3 años;62;J.L.BORREGO;YEGUADA CORTIÑAL;BORREGO R , J. M.;9;Hipódromo LA ZARZUELA;1600;ARENA-FIBRA
3_18-05-2012;GWENDAL;13;3 años;62;V.JANACEK;JIMENA;SANCHEZ C., A.;6;Hipódromo LA ZARZUELA;1600;ARENA-FIBRA
3_18-05-2012;CUÑATAY;15;4 años;61,5;S.MARTIN;GUAYCURU;A. R ACOSTA;10;Hipódromo LA ZARZUELA;1600;ARENA-FIBRA
3_18-05-2012;BROADWAY;11;3 años;61;B.FAYOS;YEGUADA CORTIÑAL;RODRIGUEZ, J.A.;1;Hipódromo LA ZARZUELA;1600;ARENA-FIBRA
3_18-05-2012;GREEN NIGHT (IRE);1;4 años;60,5;J.E.JARCOVSKY;LAS AGUILAS;URBINA, P.R.;16;Hipódromo LA ZARZUELA;1600;ARENA-FIBRA
3_18-05-2012;HARRY CAN SAY (GB);16;4 años;60,5;A.SANTANA (58,5));OS COISAS DOCES;PEREIRA, H.;12;Hipódromo LA ZARZUELA;1600;ARENA-FIBRA
3_18-05-2012;SUPERBONI (FR);5;4 años;60,5;J.HORCAJADA;PILOTOS 747;LOPEZ, J.;11;Hipódromo LA ZARZUELA;1600;ARENA-FIBRA
3_18-05-2012;MASSYAF (IRE);7;4 años;59,5;J.GROSJEAN;ALISARES;SANCHEZ C., A.;8;Hipódromo LA ZARZUELA;1600;ARENA-FIBRA
3_18-05-2012;SUPER NENA (IRE);6;4 años;59,5;E.MELIAN (57,5);AREVACOS;RODRIGUEZ, J.A.;17;Hipódromo LA ZARZUELA;1600;ARENA-FIBRA
3_18-05-2012;AGORA;12;3 años;59;SRTA GUTIERREZ,A. (56);CIELO DE MADRID;RODRIGUEZ, O.;7;Hipódromo LA ZARZUELA;1600;ARENA-FIBRA
3_18-05-2012;JUNKAL;8;6 años;57,5;R.RAMOS;GRAFIMAR;SANCHEZ, A.F.;15;Hipódromo LA ZARZUELA;1600;ARENA-FIBRA
3_18-05-2012;MAKEMEMONEY (IRE);14;5 años;54,5;J.M.SANCHEZ C (52,5);NORTENHA;MARTINS, T;3;Hipódromo LA ZARZUELA;1600;ARENA-FIBRA
3_18-05-2012;VIUGA;3;4 años;53,5;C.CAZALIS (B.Roja);LAS AGUILAS;URBINA, P.R.;13;Hipódromo LA ZARZUELA;1600;ARENA-FIBRA
3_18-05-2012;SPECTRUM'S CHILD (IRE);4;7 años;52,5;M.SECCI B.Verde);LAS AGUILAS;URBINA, P.R.;14;Hipódromo LA ZARZUELA;1600;ARENA-FIBRA
3_18-05-2012;XAMURAY;99;8 años;50;A.GOMEZ (51,5);BOBBY;GOMEZ, I.;5;Hipódromo LA ZARZUELA;1600;ARENA-FIBRA
3_18-05-2012;TEXEDU;2;5 años;50;I.KLOPIKOVA;MARQUES DE CAVIEDES;VILLARTA, G.;2;Hipódromo LA ZARZUELA;1600;ARENA-FIBRA
3_18-05-2012;KUCHULU (GB);9;5 años;50;A.GUTIERREZ;Y AHORA QUE;GUTIERREZ, A.;4;Hipódromo LA ZARZUELA;1600;ARENA-FIBRA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
4_18-05-2012;KAYSERI;6;5 años;62;E.MELIAN (60);AREVACOS;CARRASCO, A.;2;Hipódromo LA ZARZUELA;1600;ARENA-FIBRA
