ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;ENTRENADOR;C.S.;HIPODROMO;DISTANCIA;PISTA
1-14-07-2012;SIR PEPO;3;2;59;A. GOMEZ;SOÑADOR;J. SALGUERO;1;Hipódromo Costa del Sol.;1200;ARENA
1-14-07-2012;DAVID'S DIVINA(USA);2;2;57,5;S. MARTIN;LISSELAN FARMS;A. R. ACOSTA;5;Hipódromo Costa del Sol.;1200;ARENA
1-14-07-2012;DUBROVNIK;1;2;56;J. CROCQUEVIEILLE;Y. LAS CUEVAS;J. CALDERON;2;Hipódromo Costa del Sol.;1200;ARENA
1-14-07-2012;SANTUZZO;5;2;56;V. JANACEK;CELANOVA;J. A. RODRIGUEZ;3;Hipódromo Costa del Sol.;1200;ARENA
1-14-07-2012;DRAZIA(FR);99;2;52,5;J.GROSJEAN (53,5);SAFSAF;M. DELCHER S.;4;Hipódromo Costa del Sol.;1200;ARENA
1-14-07-2012;JALISIA;4;2;52,5;M. SECCI;LLENAMÓ;J. C. LOPERA;6;Hipódromo Costa del Sol.;1200;ARENA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;ENTRENADOR;C.S.;HIPODROMO;DISTANCIA;PISTA
2-14-07-2012;ESQUIO;5;5;62;I. LOPEZ;PEREIRA S.A.T.;J. C. LOPERA;4;Hipódromo Costa del Sol.;2000;ARENA
2-14-07-2012;MAYERLING(FR);4;4;62;A. GOMEZ;ODISEA;I. GOMEZ;6;Hipódromo Costa del Sol.;2000;ARENA
2-14-07-2012;VIVANCO;7;4;62;F. JIMENEZ A.;Y. CORTIÑAL;J. M. BORREGO R.;2;Hipódromo Costa del Sol.;2000;ARENA
2-14-07-2012;MONTEAGUDO EBRO (IRE);2;4;60;J. CROCQUEVIEILLE;NANINA;J. CALDERON;3;Hipódromo Costa del Sol.;2000;ARENA
2-14-07-2012;MISSIN;3;6;58,5;G. CARTER;KINGS RACING;B. RAMA;7;Hipódromo Costa del Sol.;2000;ARENA
2-14-07-2012;GALEGO;1;3;55;V. JANACEK;Y. GONZALEZ CARO;R. LOPEZ;5;Hipódromo Costa del Sol.;2000;ARENA
2-14-07-2012;FOL MOON;6;3;51,5;M. SECCI;YANKEE RACING;B. RAMA;1;Hipódromo Costa del Sol.;2000;ARENA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;ENTRENADOR;C.S.;HIPODROMO;DISTANCIA;PISTA
3-14-07-2012;FABIELLO (GB);7;4;62;I. LOPEZ;MARTEL SANCHEZ;O. ANAYA;1;Hipódromo Costa del Sol.;2200;ARENA
3-14-07-2012;ILUSIONISTA;2;6;62;A. GOMEZ;ODISEA;I. GOMEZ;5;Hipódromo Costa del Sol.;2200;ARENA
3-14-07-2012;DELLA BEND(FR);1;4;58;V. JANACEK;JIMENA;B. RAMA;3;Hipódromo Costa del Sol.;2200;ARENA
3-14-07-2012;DON JEUMONT(POR);6;4;58;J. CROCQUEVIEILLE;MILD WEST, LTD.;J. CALDERON;2;Hipódromo Costa del Sol.;2200;ARENA
3-14-07-2012;ILLIZMIT (FR);4;7;58;F. JIMENEZ A.;LA SUECA;J. C. LOPERA;4;Hipódromo Costa del Sol.;2200;ARENA
