ID;CABALLO;POSICION;PESO;EDAD;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
3-15/01/2012;COQUETA;1;59;4;J. GROSJEAN;COLISA;J. A. RODRÍGUEZ;7;Gran Hipódromo de Andalucía Javier Piñar Hafner;2100;HIERBA
3-15/01/2012;NESKA (GB);2;59;4;O.O. URBINA;GONZALO HERNANDO-ABOÍN;A. CARRASCO;4;Gran Hipódromo de Andalucía Javier Piñar Hafner;2100;HIERBA
3-15/01/2012;RAMALLAH;7;59;4;A. GOMEZ;ODISEA;I. GOMEZ;5;Gran Hipódromo de Andalucía Javier Piñar Hafner;2100;HIERBA
3-15/01/2012;GOMINOLA (IRE);8;58;4;J.L. MARTINEZ;CANTER;J. L. MARTÍNEZ;6;Gran Hipódromo de Andalucía Javier Piñar Hafner;2100;HIERBA
3-15/01/2012;AVON FERRY (GB);6;56;5;E. MELIAN;CIUDAD DE ARUCAS;F. PEREZ;8;Gran Hipódromo de Andalucía Javier Piñar Hafner;2100;HIERBA
3-15/01/2012;DELLA BEND (FR);05-ene;56;4;F. JIMENEZ;JIMENA;B. RAMA;2;Gran Hipódromo de Andalucía Javier Piñar Hafner;2100;HIERBA
3-15/01/2012;LISSELAN GRACE (IRE);3;56;5;S. MARTIN;LISSELAN FARMS;A. R. ACOSTA;1;Gran Hipódromo de Andalucía Javier Piñar Hafner;2100;HIERBA
;;;;;Euros a repartir;;14:05 h.;;;;
ID;CABALLO;POSICION;PESO;EDAD;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
4-15/01/2012;FLECHE D'ARCIS (FR);99;65;4;SR. DE JULIAN, N. (62);TALISMAN;J. A. RODRÍGUEZ;4;Gran Hipódromo de Andalucía Javier Piñar Hafner;1800;HIERBA
4-15/01/2012;FANDIÑO;7;62;4;J. GROSJEAN;CACHARELA;J. A. RODRÍGUEZ;12;Gran Hipódromo de Andalucía Javier Piñar Hafner;1800;HIERBA
4-15/01/2012;HIGHSIDE (IRE);8;62;4;O.O. URBINA;MARISOL;R. LÓPEZ;2;Gran Hipódromo de Andalucía Javier Piñar Hafner;1800;HIERBA
4-15/01/2012;REY MAMBO (IRE);9;62;5;SR. SOTO, A. (60,5);ITALICA;M. ALVAREZ;7;Gran Hipódromo de Andalucía Javier Piñar Hafner;1800;HIERBA
4-15/01/2012;BLANCA DE NAVARRA;2;61;5;J.L. BORREGO;ALDARA;G. ARIZCORRETA;5;Gran Hipódromo de Andalucía Javier Piñar Hafner;1800;HIERBA
4-15/01/2012;GAMBERRO;3;59;4;J.L. MARTINEZ;ZEBRA;J. C. FERNÁNDEZ;9;Gran Hipódromo de Andalucía Javier Piñar Hafner;1800;HIERBA
4-15/01/2012;COVELO;1;58;7;D. DELGADO;PEREIRA S.A.T.;J.C. LOPERA;1;Gran Hipódromo de Andalucía Javier Piñar Hafner;1800;HIERBA
4-15/01/2012;YES WE COULD (FR);4;57;5;V. JANACEK;SILVER;T. MARTINS;6;Gran Hipódromo de Andalucía Javier Piñar Hafner;1800;HIERBA
4-15/01/2012;GRANADA;99;56;4;J.E. JARCOVSKY;BATISTTI TURF;M. AUGELLI;10;Gran Hipódromo de Andalucía Javier Piñar Hafner;1800;HIERBA
4-15/01/2012;ALDONZA (IRE);10;55;4;I. LOPEZ (56);LUZERPALHA;T. MARTINS;11;Gran Hipódromo de Andalucía Javier Piñar Hafner;1800;HIERBA
4-15/01/2012;LA GALEA (IRE);6;52;4;E. MELIAN;COLISA;J. A. RODRÍGUEZ;3;Gran Hipódromo de Andalucía Javier Piñar Hafner;1800;HIERBA
4-15/01/2012;HANDSOME HUGO;5;51;4;A. GOMEZ (51,5);LA SUECA;J.C. LOPERA;8;Gran Hipódromo de Andalucía Javier Piñar Hafner;1800;HIERBA
;;;;;9.000 Euros a repartir;;Hora: 14:40 h.;;;;
ID;CABALLO;POSICION;PESO;EDAD;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
5-15/01/2012;CAMURAY;5;62;7;J.L. MARTINEZ;YEGUADA CORTIÑAL;E. LEÓN;5;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;HIERBA
5-15/01/2012;CORCUBION;2;61;7;A. GOMEZ (58);PEREIRA S.A.T.;J.C. LOPERA;4;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;HIERBA
5-15/01/2012;RUBENS;1;57;7;J. GROSJEAN (B. BLANCA);YEGUADA CORTIÑAL;J. C. FERNÁNDEZ;1;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;HIERBA
5-15/01/2012;BANBU;3;56;4;F. JIMENEZ;ALBERO;J. C. FERNÁNDEZ;2;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;HIERBA
5-15/01/2012;FEITIZO;6;56;4;V. JANACEK;REZA PAZOOKI;F. RODRÍGUEZ;6;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;HIERBA
5-15/01/2012;SIDESIDE;4;56;7;O.O. URBINA;DONDE VAMOS;F. RODRÍGUEZ;3;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;HIERBA
