ID,CABALLO,POSICION,EDAD,KG,JINETE,CUADRA,PREPARADOR,CAJÓN,HIPODROMO,DISTANCIA,PISTA
3_23-07-2011,MUSTAQER (IRE),6,5,63,"SR. BENITEZ, D. (61)",SAN ACACIO,O. ANAYA,7,Hipódromo Costa del Sol.,2200,ARENA
3_23-07-2011,SEMINOLE CRY(USA),1,6,62,F. LYNCH,CARRERAS INT.,J. L. EYRE,4,Hipódromo Costa del Sol.,2200,ARENA
3_23-07-2011,MADISON PARK (IRE),3,5,60,I. LOPEZ,YANKEE RACING,B. RAMA,3,Hipódromo Costa del Sol.,2200,ARENA
3_23-07-2011,ELTZABURU,4,4,58,E. MELIAN(56),SALVADOR ELIZONDO TEKNICA,J. A. RODRIGUEZ,1,Hipódromo Costa del Sol.,2200,ARENA
3_23-07-2011,ZARIEVICH NUÑEZ(IRE),5,4,58,J. CROCQUEVIEILLE,LUIS ALBERTO NUÑEZ,J. A. RODRIGUEZ,5,Hipódromo Costa del Sol.,2200,ARENA
3_23-07-2011,LISSELAN CLANSMAN(IRE),7,6,57,M. GOMES,LISSELAN FARMS,A. R. ACOSTA,6,Hipódromo Costa del Sol.,2200,ARENA
3_23-07-2011,NARIXA(GB),2,3,54,"V. JANACEK (54,5)",CRUCEÑA,O. ANAYA,2,Hipódromo Costa del Sol.,2200,ARENA
