ID,CABALLO,POSICION,EDAD,KG,JINETE,CUADRA,PREPARADOR,CAJÓN,HIPODROMO,DISTANCIA,PISTA
1_16-07-2017,NORWIN(FR),3,2,57,J.B.HAMEL,C.MARTUL,A.IMAZ C.,3,Hipódromo de San Sebastián,1300,HIERBA
1_16-07-2017,BELLA CANARIAS(IRE),1,2,"55,5",J.L.BORREGO,GR.BOLAÑOS GR.CANARIA,A.REMOLINA,2,Hipódromo de San Sebastián,1300,HIERBA
1_16-07-2017,LA CHANA,2,2,"55,5",J.GELABERT,C.ROBER,R.AVIAL,4,Hipódromo de San Sebastián,1300,HIERBA
1_16-07-2017,URBAN SILVER(IRE),4,2,"55,5",V.JANACEK,C.ODON,S.VIDAL,1,Hipódromo de San Sebastián,1300,HIERBA
1_16-07-2017,OSIRIS,5,2,55,N.DE JULIAN,Y.MILITAR,J.P.ESPINOSA,6,Hipódromo de San Sebastián,1300,HIERBA
1_16-07-2017,SOVILLA,6,2,"53,5",F.ALVARADO (55),C.BUELNA EQUII,PROP. ART. 26,5,Hipódromo de San Sebastián,1300,HIERBA
