ID,CABALLO,POSICION,EDAD,KG,JINETE,CUADRA,PREPARADOR,CAJÓN,HIPODROMO,DISTANCIA,PISTA
2_16-10-2011,ALDUIDES (IRE),5,2 años,57,V.JANACEK,QUINTO REAL,"ARIZKORRETA, G.",6,Hipódromo LA ZARZUELA,1500,HIERBA
2_16-10-2011,CALLSIDE (IRE),1,2 años,57,J.GROSJEAN,SAFSAF,"LEON,E.",4,Hipódromo LA ZARZUELA,1500,HIERBA
2_16-10-2011,DANIEL BOONE,9,2 años,57,D.DELGADO,YEGUADA CORTIÑAL,"RODRIGUEZ, J.A.",7,Hipódromo LA ZARZUELA,1500,HIERBA
2_16-10-2011,EL VIRGINIANO,7,2 años,57,O.O. DE URBINA,ENALTO,"LOPEZ, R.",2,Hipódromo LA ZARZUELA,1500,HIERBA
2_16-10-2011,ESGUES,8,2 años,57,J.C.CERQUEIRA,LA SUECA,"LOPERA, J.C.",1,Hipódromo LA ZARZUELA,1500,HIERBA
2_16-10-2011,FORTUN (IRE),2,2 años,57,J.CROCQUEVIEILLE,BECARES,"MAROTO, J.L.",3,Hipódromo LA ZARZUELA,1500,HIERBA
2_16-10-2011,ILLUNBE (FR),4,2 años,57,F.JIMENEZ,CIELO DE MADRID,"RODRIGUEZ, O.",8,Hipódromo LA ZARZUELA,1500,HIERBA
2_16-10-2011,KIUMARS (IRE),3,2 años,57,S.RUIS,REZA PAZOOKI,"RODRIGUEZ, F.",5,Hipódromo LA ZARZUELA,1500,HIERBA
2_16-10-2011,VALERIANO (IRE),6,2 años,55,J.HORCAJADA,MEDITERRANEO,"DELCHER S., M.",9,Hipódromo LA ZARZUELA,1500,HIERBA
