ID,CABALLO,POSICION,EDAD,KG,JINETE,CUADRA,PREPARADOR,CAJÓN,HIPODROMO,DISTANCIA,PISTA
1_06-05-2011,SURVIBLE (IRE),6,3 años,62,J.CROCQUEVIEILLE,LUIS ALBERTO NUÑEZ,"RODRIGUEZ, J.A.",5,Hipódromo LA ZARZUELA,1600,ARENA-FIBRA
1_06-05-2011,DEDDO,2,5 años,62,B.FAYOS,LUZERPALHA,"MARTINS, T",6,Hipódromo LA ZARZUELA,1600,ARENA-FIBRA
1_06-05-2011,KUCHULU (GB),4,4 años,62,J.GROSJEAN,REZA PAZOOKI,"RODRIGUEZ, F.",1,Hipódromo LA ZARZUELA,1600,ARENA-FIBRA
1_06-05-2011,LUTHMEST,5,4 años,62,M.SECCI,LAS AGUILAS,"URBINA, P.R.",2,Hipódromo LA ZARZUELA,1600,ARENA-FIBRA
1_06-05-2011,SPECTRUM'S CHILD (IRE),1,6 años,61,J.HORCAJADA (B.Roja),LAS AGUILAS,"URBINA, P.R.",4,Hipódromo LA ZARZUELA,1600,ARENA-FIBRA
1_06-05-2011,BALLINGLORIA (FR),3,5 años,61,J.L.BORREGO,ROYAL GAIT,"BORREGO R , J. M.",3,Hipódromo LA ZARZUELA,1600,ARENA-FIBRA
