ID,CABALLO,POSICION,EDAD,KG,JINETE,CUADRA,PREPARADOR,CAJÓN,HIPODROMO,DISTANCIA,PISTA
4_17-07-2014,ICY RIVER (FR),4,9 años,62,R.SOUSA (60),MAIA ALFE,"VIDINHA, C.",8,Hipódromo LA ZARZUELA,2300,ARENA-FIBRA
4_17-07-2014,DELLA BEND (FR),7,6 años,61,M.GOMES,JIMENA,"RAMA, B.",2,Hipódromo LA ZARZUELA,2300,ARENA-FIBRA
4_17-07-2014,INUNDATE (USA),11,5 años,61,R.RAMOS,LABERINTO,"CERQUEIRA, J.C.",1,Hipódromo LA ZARZUELA,2300,ARENA-FIBRA
4_17-07-2014,ZULOAGA,2,3 años,60,B.FAYOS,MADROÑOS,"MARTIN V., R.",4,Hipódromo LA ZARZUELA,2300,ARENA-FIBRA
4_17-07-2014,CUDON (IRE),3,6 años,59,V.JANACEK,MAGICA,"AUGELLI, M.",11,Hipódromo LA ZARZUELA,2300,ARENA-FIBRA
4_17-07-2014,SINNIEVA (FR),6,4 años,59,J.L.MARTINEZ,ZURRAQUIN,"HERNANDEZ, M.",6,Hipódromo LA ZARZUELA,2300,ARENA-FIBRA
4_17-07-2014,CHARLITO,5,3 años,58,J.CROCQUEVIEILLE,CDE CIBELES,"HERNANDEZ, M.",10,Hipódromo LA ZARZUELA,2300,ARENA-FIBRA
4_17-07-2014,MALOS PELOS,8,3 años,55,O.O. DE URBINA,ARTEMIS,"LOPEZ, J.",3,Hipódromo LA ZARZUELA,2300,ARENA-FIBRA
4_17-07-2014,CHAIMAN,1,4 años,53,M.SECCI,CAPRI,"SILVA, F.",7,Hipódromo LA ZARZUELA,2300,ARENA-FIBRA
4_17-07-2014,HIGH IKER,9,9 años,53,M.A.NARVAEZ,RIAS BAIXAS,"SILVA, F.",9,Hipódromo LA ZARZUELA,2300,ARENA-FIBRA
4_17-07-2014,PREMIERSHIP,10,3 años,52,J.GELABERT (49),BRAZACORTA,"GELABERT, B.",5,Hipódromo LA ZARZUELA,2300,ARENA-FIBRA
