ID,CABALLO,POSICION,EDAD,KG,JINETE,CUADRA,PREPARADOR,CAJÓN,HIPODROMO,DISTANCIA,PISTA
5_23-12-12,SEMINOLE CRY (USA),2,"59,5",7,M. SECCI,CARRERAS INT.,"EYRE, J.L.",1,Gran Hipódromo de Andalucía Javier Piñar Hafner,2100,HIERBA
5_23-12-12,GRAN CHIPI (FR),3,"57,5",3,J.L. BORREGO,POPULAR,"ARIZKORRETA, G.",2,Gran Hipódromo de Andalucía Javier Piñar Hafner,2100,HIERBA
5_23-12-12,TURRIALBA,4,"57,5",5,F. JIMENEZ,INSTAGONZA,"PEREZ, F.",5,Gran Hipódromo de Andalucía Javier Piñar Hafner,2100,HIERBA
5_23-12-12,LATE TELEGRAPH (IRE),1,"56,5",4,O.O. DE URBINA,RIO CUBAS,"ANAYA, O.",4,Gran Hipódromo de Andalucía Javier Piñar Hafner,2100,HIERBA
5_23-12-12,PASIEGA (IRE),5,55,3,A. GOMEZ,BERING,"MAROTO, J.L.",3,Gran Hipódromo de Andalucía Javier Piñar Hafner,2100,HIERBA
