ID,CABALLO,POSICION,EDAD,KG,JINETE,CUADRA,PREPARADOR,CAJÓN,HIPODROMO,DISTANCIA,PISTA
1_22-11-2015,KINGSBESTMAN (GB) (12000),6,3 años,"58,5",R.SOUSA,RUSH RACING,M.AUGELLI,7,Hipódromo LA ZARZUELA,2100,HIERBA
1_22-11-2015,LAUJAR (9000),4,3 años,58,J.L.MARTINEZ,ZURRAQUIN,M.HERNANDEZ,5,Hipódromo LA ZARZUELA,2100,HIERBA
1_22-11-2015,MELIBEA (GB) (12.000),5,3 años,57,A.J.GRATEROL,DUQUE DE ALBURQUERQUE,J.M.OSORIO,4,Hipódromo LA ZARZUELA,2100,HIERBA
1_22-11-2015,OBOE (9000),1,3 años,57,V.JANACEK,POPULAR,G.ARIZKORRETA,2,Hipódromo LA ZARZUELA,2100,HIERBA
1_22-11-2015,OROPENDOLA (12000),2,3 años,57,B.FAYOS,LOS ESPARTANOS,M.HERNANDEZ,1,Hipódromo LA ZARZUELA,2100,HIERBA
1_22-11-2015,SONAJAS (9000),3,3 años,57,"J.GELABERT (54,5) (B.blanca)",ZURRAQUIN,M.HERNANDEZ,3,Hipódromo LA ZARZUELA,2100,HIERBA
1_22-11-2015,MASGUAPA (FR)(9000),7,3 años,"55,5",M. SECCI,PORONGUERA,R.AVIAL,6,Hipódromo LA ZARZUELA,2100,HIERBA
