ID,CABALLO,POSICION,EDAD,KG,JINETE,CUADRA,PREPARADOR,CAJÓN,HIPODROMO,DISTANCIA,PISTA
5_21-07-2013,DOS TUMBOS(GB),4,3,"57,5",J.CROQUEVIEILLE,C.DH LOS ASPITANTES,T.CALLEJO,1,HIPODROMO DE SAN SEBASTIAN,2200,HIERBA
5_21-07-2013,GO PARTI(FR),5,3,"57,5",J.B.HAMEL,C.ALISARES,A.IMAZ C,5,HIPODROMO DE SAN SEBASTIAN,2200,HIERBA
5_21-07-2013,MEDITERRANEO(GB),3,3,"57,5",V.JANACEK,Y.AGF,G.ARIZKORRETA,6,HIPODROMO DE SAN SEBASTIAN,2200,HIERBA
5_21-07-2013,DAGOBERTO,6,3,56,O.O.DE URBINA,C.NANINA,T.CALLEJO,3,HIPODROMO DE SAN SEBASTIAN,2200,HIERBA
5_21-07-2013,SERGI SWING,2,3,56,J.L.MARTINEZ,C.BLOKE,M.AUGELLI,2,HIPODROMO DE SAN SEBASTIAN,2200,HIERBA
5_21-07-2013,SLEEPING WAN(GB),1,3,56,G.MADERO,C.MARTUL,A.IMAZ C,4,HIPODROMO DE SAN SEBASTIAN,2200,HIERBA
