ID,CABALLO,POSICION,EDAD,KG,JINETE,CUADRA,PREPARADOR,CAJÓN,HIPODROMO,DISTANCIA,PISTA
5_11-07-2016,POTI,1,5,61,C.CADEL,C.FEBANA,R.AVIAL,3,Hipódromo de San Sebastián,2000,HIERBA
5_11-07-2016,ANDALUCIA,4,5,60,V.JANACEK,C.POPULAR,G.ARIZKORRETA,2,Hipódromo de San Sebastián,2000,HIERBA
5_11-07-2016,NEMERINA(FR),6,4,58,B.NASARI,C.LA TALETA,E.ABAJAS,4,Hipódromo de San Sebastián,2000,HIERBA
5_11-07-2016,SATIN CHIC(GB),5,3,56,R.SOUSA,C.MARISOL,J.C.CERQUEIRA,1,Hipódromo de San Sebastián,2000,HIERBA
5_11-07-2016,ALTERNATIVAS,2,3,55,G.MADERO,C.ROMANA ALTA,M.J.PEREZ,6,Hipódromo de San Sebastián,2000,HIERBA
5_11-07-2016,XIUNI,3,3,55,B.FAYOS,C.SANTA ANA,A.IMAZ C.,5,Hipódromo de San Sebastián,2000,HIERBA
