ID,CABALLO,POSICION,EDAD,KG,JINETE,CUADRA,PREPARADOR,CAJÓN,HIPODROMO,DISTANCIA,PISTA
5_09-11-2017,SMOKIE JOE (IRE),2,10,62,J.E. JARCOVSKY,LAS AGUILAS,I. LOPEZ,3,Gran Hipódromo de Andalucía,1500,ARENA
5_09-11-2017,TALENTUM (GB),3,5,61,V. JANACEK,NANINA,J. CALDERON,5,Gran Hipódromo de Andalucía,1500,ARENA
5_09-11-2017,MARTA,5,4,61,C.A. LOAIZA,JORGE CALLEJO SOLANA,J. CALDERON,6,Gran Hipódromo de Andalucía,1500,ARENA
5_09-11-2017,THE LAST ONE,1,6,"58,5",R. SOUSA,AGRO CARVALHO,L.A. OLIVEIRA,2,Gran Hipódromo de Andalucía,1500,ARENA
5_09-11-2017,MAKAAMEN (GB),4,11,51,J. GELABERT,GREILET,A. SANCHEZ C.,1,Gran Hipódromo de Andalucía,1500,ARENA
5_09-11-2017,FIGUEIRAS,6,7,51,"A. GOMEZ (53,5)",PATITAS,S. SARRIAS,4,Gran Hipódromo de Andalucía,1500,ARENA
