ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
1_05-06-2021;ARKANGEL;6;2 años;56;R.RAMOS;JOAQUIN ROMERO;R.MARTIN V.;1;Hipódromo de La Zarzuela;1100;HIERBA
1_05-06-2021;KAKAROTTO (GB);2;2 años;56;B.FAYOS;BEST HORSE;T.MARTINS;6;Hipódromo de La Zarzuela;1100;HIERBA
1_05-06-2021;RASHID;3;2 años;56;J.GELABERT;EL HERROJO;J.M.OSORIO;2;Hipódromo de La Zarzuela;1100;HIERBA
1_05-06-2021;ARIES;4;2 años;54,5;V.JANACEK (55);MAGICA;M&M RACING;3;Hipódromo de La Zarzuela;1100;HIERBA
1_05-06-2021;CASILDA;1;2 años;54,5;R.SOUSA;CELSO MENDEZ;M.ALVAREZ;5;Hipódromo de La Zarzuela;1100;HIERBA
1_05-06-2021;TURCO;5;2 años;54,5;J.L.MARTINEZ;BUELNA EQUII;B.MORENO;4;Hipódromo de La Zarzuela;1100;HIERBA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
2_05-06-2021;DREAM OF WORDS (IRE);4;6 años;59;SRTA BUESA,C.;ZUL;J.C.CERQUEIRA;4;Hipódromo de La Zarzuela;1600;HIERBA
2_05-06-2021;GUERREIRA (GB);7;4 años;59;R.SOUSA;NOSSA SENHORA DO VALE;H.PEREIRA;2;Hipódromo de La Zarzuela;1600;HIERBA
2_05-06-2021;HOLD ON NOW (IRE);2;5 años;59;J.L.MARTINEZ;YEGUADA LOS ARCANGELES;G.ARIZKORRETA;8;Hipódromo de La Zarzuela;1600;HIERBA
2_05-06-2021;VETONA (IRE) (a);6;5 años;59;R.RAMOS;HERMANOS ABOIN;A.CARRASCO;1;Hipódromo de La Zarzuela;1600;HIERBA
2_05-06-2021;ANDIA (GB);5;5 años;58;B.FAYOS;QUINTO REAL;J.M.OSORIO;6;Hipódromo de La Zarzuela;1600;HIERBA
2_05-06-2021;DAJLA (GB);1;4 años;58;V.JANACEK;YEGUADA ROCIO;G.ARIZKORRETA;5;Hipódromo de La Zarzuela;1600;HIERBA
