ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
1_22-12-2013;LEGUISAMO;5;2;59;J. CROCQUEVIEILLE;KEMENG, C.D.E.;ANAYA, O.;7;Gran Hipódromo de Andalucía Javier Piñar Hafner;1000;HIERBA
1_22-12-2013;CHICHARITO;3;2;58;V. JANACEK;JEREZANA;CALDERON, J.;4;Gran Hipódromo de Andalucía Javier Piñar Hafner;1000;HIERBA
1_22-12-2013;GYM SHOES (GB);1;2;57;M. GOMES;ESPECTACULO;MARTINS, T;6;Gran Hipódromo de Andalucía Javier Piñar Hafner;1000;HIERBA
1_22-12-2013;VALLILA (GB);2;2;56,5;J.E. JARCOVSKY;TRES MALAGUEÑAS;ANAYA, O.;5;Gran Hipódromo de Andalucía Javier Piñar Hafner;1000;HIERBA
1_22-12-2013;MANCALA;6;2;55,5;R. RAMOS;CIELO DE MADRID;RODRIGUEZ, J.A.;3;Gran Hipódromo de Andalucía Javier Piñar Hafner;1000;HIERBA
1_22-12-2013;SOTILEZA;7;2;55,5;J. HORCAJADA;BUELNA EQUII;HUAYAS, R.;2;Gran Hipódromo de Andalucía Javier Piñar Hafner;1000;HIERBA
1_22-12-2013;KOMA OE (USA);4;2;55;O.O. URBINA;BERING;LOPEZ, J.;1;Gran Hipódromo de Andalucía Javier Piñar Hafner;1000;HIERBA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
2_22-12-2013;LUCIA MONTLIOUX (FR);5;3;62;SR. DE JULIAN, N. (59);COLISA;RODRIGUEZ, J.A.;5;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;HIERBA
2_22-12-2013;CANELA FINA;1;4;61;O.O. URBINA;SOÑADOR;SALGUERO, J.;1;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;HIERBA
2_22-12-2013;USAQUEN (FR);3;5;61;J.E. JARCOVSKY;NEO;ALVAREZ, M.;4;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;HIERBA
2_22-12-2013;EL LOLO (IRE);2;7;60;SR. BENITEZ, D. (59);EL LOBO;ANAYA, O.;11;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;HIERBA
2_22-12-2013;CAUPOLICAN (FR);7;3;60;J. CROCQUEVIEILLE;ROBERTO COCHETEUX;MAROTO, J.L.;6;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;HIERBA
2_22-12-2013;GARRET;9;3;60;R. RAMOS;YEGUADA CORTIÑAL;RODRIGUEZ, J.A.;10;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;HIERBA
2_22-12-2013;MONTENEGRO;8;3;60;M.A. NARVAEZ (58) (B. Blanca);YEGUADA CORTIÑAL;RODRIGUEZ, J.A.;2;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;HIERBA
2_22-12-2013;FACE THE FACT (SWE);13;11;60;F. ALVARADO;GABRIELLE VON ECKERMANN;ALVARADO, F.;8;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;HIERBA
2_22-12-2013;GREEN NIGHT (IRE);4;5;59;J. HORCAJADA;LAS AGUILAS;IVANOVA, E.;12;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;HIERBA
2_22-12-2013;CIUDADANO KANE;6;3;57;F. JIMENEZ A.;Y AHORA QUE;GUTIERREZ, A.;7;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;HIERBA
2_22-12-2013;EUROPAMPLONA;10;4;57;R. SOUSA (55);RANCHO PILAR;OLGADO, E.;13;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;HIERBA
2_22-12-2013;VIENTO DE GUERRA (GB);11;3;57;M. SECCI (B. Roja);LAS AGUILAS;IVANOVA, E.;3;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;HIERBA
2_22-12-2013;LEADER FLYER;99;6;56;M. GOMES;ESPECTACULO;MARTINS, T;9;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;HIERBA
2_22-12-2013;BLADE RUNNER;12;4;52;V. JANACEK (55);ADRIANA;RAMA, B.;14;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;HIERBA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
