ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
1_17-11-2013;AKERON ONE (GB);2;2 años;56;J.B.HAMEL;SALVADOR MARQUEZ;VALENTI, B.;6;Hipódromo de La Zarzuela;1600;HIERBA
1_17-11-2013;ONIRIO (FR);7;2 años;56;J.L.MARTINEZ;ASOC. SAFSAF-LOS TONELES;RODRIGUEZ, F.;3;Hipódromo de La Zarzuela;1600;HIERBA
1_17-11-2013;ILNARA;9;2 años;54,5;M.GOMES;ESPECTACULO;MARTINS, T;4;Hipódromo de La Zarzuela;1600;HIERBA
1_17-11-2013;LAMUZA;3;2 años;54,5;J.HORCAJADA;ATERPE;ARIZKORRETA, G.;7;Hipódromo de La Zarzuela;1600;HIERBA
1_17-11-2013;VALE DI ROSA (GB);4;2 años;54,5;I.JANACKOVA;DIROSA;CERQUEIRA, J.C.;5;Hipódromo de La Zarzuela;1600;HIERBA
1_17-11-2013;LURUACO (IRE);6;2 años;54;J.CROCQUEVIEILLE (54,5);ROBERTO COCHETEUX;OSORIO, J.M.;1;Hipódromo de La Zarzuela;1600;HIERBA
1_17-11-2013;LA GUAJIRA (FR);5;2 años;52,5;W.SMIT (B.Blanca);ROBERTO COCHETEUX;OSORIO, J.M.;8;Hipódromo de La Zarzuela;1600;HIERBA
1_17-11-2013;ZIGA (GB);1;2 años;52,5;V.JANACEK (54);QUINTO REAL;ARIZKORRETA, G.;2;Hipódromo de La Zarzuela;1600;HIERBA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
2_17-11-2013;CIRIACO;1;3 años;60;M.A.NARVAEZ (57);USSIA-FIGUEROA;ARIZKORRETA, G.;3;Hipódromo de La Zarzuela;1800;HIERBA
2_17-11-2013;JHON GRASS (IRE);4;3 años;58;R.RAMOS;DI BENISICHI;LOPEZ, J.;6;Hipódromo de La Zarzuela;1800;HIERBA
2_17-11-2013;CAPITAN DRAKE;6;3 años;57;E.MELIAN;MADELAINE;HUAYAS, R.;8;Hipódromo de La Zarzuela;1800;HIERBA
2_17-11-2013;CIUDADANO KANE;7;3 años;57;A.GUTIERREZ B. (53);Y AHORA QUE;GUTIERREZ, A.;7;Hipódromo de La Zarzuela;1800;HIERBA
