ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
1_25-07-2013;INDIAN DRUMS (USA);3;5 años;67;SRTA BUESA,C. (65);ZUL;ARIZKORRETA, G.;3;Hipódromo LA ZARZUELA;1900;ARENA-FIBRA
1_25-07-2013;MENELDOR (IRE);1;5 años;67;SR DE JULIAN,N;NAVARRAMIRO;CARRASCO, A.;2;Hipódromo LA ZARZUELA;1900;ARENA-FIBRA
1_25-07-2013;SMASHER (FR);5;8 años;67;SR MARTIN A,R.;KAELA;MARTIN V., R.;7;Hipódromo LA ZARZUELA;1900;ARENA-FIBRA
1_25-07-2013;AVON FERRY (GB);4;6 años;65,5;SR SALGUERO,C.M. (63,5);CIUDAD DE ARUCAS;PEREZ, F.;1;Hipódromo LA ZARZUELA;1900;ARENA-FIBRA
1_25-07-2013;STEELER;2;4 años;65,5;SR CARMENA,M (B.Blanca);KAELA;MARTIN V., R.;8;Hipódromo LA ZARZUELA;1900;ARENA-FIBRA
1_25-07-2013;NOT SO BRIGHT (USA);8;5 años;64;SRTA BURGUEÑO,V.(62);CASTILLO DE CHARETA;HUAYAS, R.;4;Hipódromo LA ZARZUELA;1900;ARENA-FIBRA
1_25-07-2013;TAFADHALI;7;5 años;61;SR LABORDE,P (59);LAJORQUIN;LOPEZ, J.;5;Hipódromo LA ZARZUELA;1900;ARENA-FIBRA
1_25-07-2013;VIRLY (GER);6;6 años;61;SR PULIDO,M.(57);OMBRA;COMAS, M;6;Hipódromo LA ZARZUELA;1900;ARENA-FIBRA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
2_25-07-2013;TAGOMAGO;6;5 años;61;M.A.NARVAEZ (58);IBIZA;ARIZKORRETA, G.;7;Hipódromo LA ZARZUELA;1100;ARENA-FIBRA
2_25-07-2013;CORCUBION;99;8 años;59;M.GOMES;PEREIRA S.A.T.;CALLEJO S., T;1;Hipódromo LA ZARZUELA;1100;ARENA-FIBRA
2_25-07-2013;CAMURAY;1;8 años;58;J.L.MARTINEZ;GRUPO BOLAÑOS GRAN CANARIA;LEON, E;8;Hipódromo LA ZARZUELA;1100;ARENA-FIBRA
2_25-07-2013;ALBUHERA;2;3 años;57,5;J.HORCAJADA;CACHARELA;RODRIGUEZ, J.A.;5;Hipódromo LA ZARZUELA;1100;ARENA-FIBRA
