ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
1_ 01-12-2013;STRAWBERRYBANANA (FR)(15000);7;2 años;57,5;J.CROCQUEVIEILLE;DI BENISICHI;MAROTO, J.L.;4;Hipódromo de La Zarzuela;1200;HIERBA
1_ 01-12-2013;AELITA(12000);6;2 años;56;J.HORCAJADA;L. Y J.A. ALONSO;FERNANDEZ R., J.C.;7;Hipódromo de La Zarzuela;1200;HIERBA
1_ 01-12-2013;KUAI (9000);1;2 años;56;V.JANACEK;MIRASIERRA;ARIZKORRETA, G.;5;Hipódromo de La Zarzuela;1200;HIERBA
1_ 01-12-2013;ONIRIO (FR) (9000);8;2 años;56;R.C.MONTENEGRO;ASOC. SAFSAF-LOS TONELES;RODRIGUEZ, F.;6;Hipódromo de La Zarzuela;1200;HIERBA
1_ 01-12-2013;BENAYUZ (FR)(9000);4;2 años;54,5;M.SECCI;YEGUADA SAN ISIDRO;RODRIGUEZ, F.;2;Hipódromo de La Zarzuela;1200;HIERBA
1_ 01-12-2013;LAUGHING DOVE (IRE) (9000);2;2 años;54,5;R.SOUSA;ESPECTACULO;MARTINS, T;3;Hipódromo de La Zarzuela;1200;HIERBA
1_ 01-12-2013;MANCALA(9000);5;2 años;54,5;M.A.NARVAEZ;CIELO DE MADRID;RODRIGUEZ, J.A.;8;Hipódromo de La Zarzuela;1200;HIERBA
1_ 01-12-2013;POLGAR(9000);3;2 años;54,5;M.GOMES;COMANSI;FERNANDEZ R., J.C.;1;Hipódromo de La Zarzuela;1200;HIERBA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
2_ 01-12-2013;BIBA RAMBLA (GB);9;2 años;56;J.CROCQUEVIEILLE;EL FARGUE;OSORIO, J.M.;2;Hipódromo de La Zarzuela;1600;HIERBA
2_ 01-12-2013;BLACK WAGON;2;2 años;56;O.O. DE URBINA;TURF LA GARE;LOPEZ, J.;10;Hipódromo de La Zarzuela;1600;HIERBA
2_ 01-12-2013;COMANCHERO;4;2 años;56;M.BORREGO;LA VICTORIA;RODRIGUEZ, J.A.;6;Hipódromo de La Zarzuela;1600;HIERBA
2_ 01-12-2013;KINGKAYE (FR);5;2 años;56;J.HORCAJADA;HABIT;FERNANDEZ R., J.C.;7;Hipódromo de La Zarzuela;1600;HIERBA
2_ 01-12-2013;MADERA DE JEFE (GB);3;2 años;56;R.RAMOS;VIRGINIA WATERS;MAROTO, J.L.;5;Hipódromo de La Zarzuela;1600;HIERBA
2_ 01-12-2013;MAZARIEGOS (USA);6;2 años;56;M.GOMES;SANTA ANA;CALLEJO S., T;9;Hipódromo de La Zarzuela;1600;HIERBA
2_ 01-12-2013;NIQUEL (GB);7;2 años;56;V.JANACEK;YEGUADA AGF;ARIZKORRETA, G.;1;Hipódromo de La Zarzuela;1600;HIERBA
2_ 01-12-2013;NSORK (IRE);1;2 años;56;G.MADERO;E.T.S.;IMAZ C., A.;8;Hipódromo de La Zarzuela;1600;HIERBA
2_ 01-12-2013;PERSONAL GUEST (FR);8;2 años;56;F.JIMENEZ;LAS MIERES;SANCHEZ C., A.;4;Hipódromo de La Zarzuela;1600;HIERBA
2_ 01-12-2013;TI FARO VEDERE IO (ITY);99;2 años;54,5;M.SECCI;ZUL;ARIZKORRETA, G.;3;Hipódromo de La Zarzuela;1600;HIERBA
;;;;;;;;;;;
