ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
1_30-11-2014;BASOÑAS;10;2 años;56;R.RAMOS;DO XASTRE;SILVA,F.;10;Hipódromo LA ZARZUELA;1600;HIERBA
1_30-11-2014;CAIROTA (FR);8;2 años;56;M.GOMES;ENALTO;RAMA, B.;5;Hipódromo LA ZARZUELA;1600;HIERBA
1_30-11-2014;DAVASA;9;2 años;56;I.BORREGO;BAEZA;DIEZ, D;6;Hipódromo LA ZARZUELA;1600;HIERBA
1_30-11-2014;LADY SARTRE (IRE);7;2 años;56;J.L.BORREGO;ALTAMIRA;RODRIGUEZ,J.A.;2;Hipódromo LA ZARZUELA;1600;HIERBA
1_30-11-2014;MADERNIA (IRE);4;2 años;56;O.O. DE URBINA;BERING;LOPEZ, J.;3;Hipódromo LA ZARZUELA;1600;HIERBA
1_30-11-2014;MUSIQUE SACREE (FR);1;2 años;56;J.CROCQUEVIEILLE;TOLOSANA;MAROTO, J.L.;4;Hipódromo LA ZARZUELA;1600;HIERBA
1_30-11-2014;PAT THE BUNNY;5;2 años;56;SR DE JULIAN,N.;IBIZA;ARIZKORRETA, G.;1;Hipódromo LA ZARZUELA;1600;HIERBA
1_30-11-2014;ROCK EYES (GB);2;2 años;56;B.FAYOS;MEDREAL;BUZON, E.;8;Hipódromo LA ZARZUELA;1600;HIERBA
1_30-11-2014;SABIYLI (IRE);3;2 años;56;J.L.MARTINEZ;LOS TONELES;RODRIGUEZ, F.;9;Hipódromo LA ZARZUELA;1600;HIERBA
1_30-11-2014;VAMPIRESA ÑECA;6;2 años;56;V.JANACEK;GONZALO GRIÑAN;ARIZKORRETA, G.;7;Hipódromo LA ZARZUELA;1600;HIERBA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
2_30-11-2014;ALARAZ;1;2 años;55;V.JANACEK;CLARET;ARIZKORRETA, G.;3;Hipódromo LA ZARZUELA;1800;HIERBA
2_30-11-2014;AMARO PARGO (FR);2;2 años;55;O.O. DE URBINA;ALDOVEA;ARIZKORRETA, G.;5;Hipódromo LA ZARZUELA;1800;HIERBA
2_30-11-2014;DION CASIO;5;2 años;55;J.CROCQUEVIEILLE;DUQUE DE ALBURQUERQUE;OSORIO, J.M.;4;Hipódromo LA ZARZUELA;1800;HIERBA
2_30-11-2014;MR AUSTEN (GB);3;2 años;55;J.L.BORREGO;ALTAMIRA;RODRIGUEZ, J.A.;6;Hipódromo LA ZARZUELA;1800;HIERBA
2_30-11-2014;MR KOTEI (IRE);6;2 años;55;N.GARCIA (B.Blanca);ALTAMIRA;RODRIGUEZ, J.A.;2;Hipódromo LA ZARZUELA;1800;HIERBA
2_30-11-2014;PIQUIO (FR);4;2 años;55;J.L.MARTINEZ;HISPANICA;FERNANDEZ, C;1;Hipódromo LA ZARZUELA;1800;HIERBA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
3_30-11-2014;ACHTUNG;1;6 años;56;M.GOMES;ENALTO;LOPEZ, J.;6;Hipódromo LA ZARZUELA;4000;HIERBA
3_30-11-2014;COSIDE (USA);3;6 años;56;J.L.MARTINEZ;CANTER;LEON, E;1;Hipódromo LA ZARZUELA;4000;HIERBA
3_30-11-2014;DIXLESIO (IRE);4;6 años;56;B.FAYOS;RIAS BAIXAS;RODRIGUEZ, O.;2;Hipódromo LA ZARZUELA;4000;HIERBA
3_30-11-2014;GUERAL;2;5 años;56;J.CROCQUEVIEILLE;SAN ANTONIO;MAROTO, J.L.;4;Hipódromo LA ZARZUELA;4000;HIERBA
3_30-11-2014;MONSIEUR OPERA (FR);5;5 años;56;V.JANACEK;SALVADOR MARQUEZ;VALENTI, B.;3;Hipódromo LA ZARZUELA;4000;HIERBA
3_30-11-2014;SPAGNOLO (GB);6;4 años;56;R.SOUSA (B.Roja);SALVADOR MARQUEZ;VALENTI, B.;5;Hipódromo LA ZARZUELA;4000;HIERBA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
4_30-11-2014;ARGALY;9;8 años;63;SR MARTIN A,R. (61);KAELA;MARTIN V., R.;2;Hipódromo LA ZARZUELA;2100;HIERBA
