ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
1_7-07-2014;EL TOPO;2;2;56;E.CANAL;Y.DONOSTIARRA;S.VIDAL;6;HIPODROMO DE SAN SEBASTIAN;1300;HIERBA
1_7-07-2014;GOAZEN TXAPELDUN;99;2;56;G.MADERO;C.EVA;A.IMAZ C;4;HIPODROMO DE SAN SEBASTIAN;1300;HIERBA
1_7-07-2014;TAREK(IRE);7;2;56;M.GOMES;C.SAN JOSE;T.CALLEJO;2;HIPODROMO DE SAN SEBASTIAN;1300;HIERBA
1_7-07-2014;TARYN(GB);6;2;56;J.CROCQUEVIEILLE (B.roja);C.SAN JOSE;T.CALLEJO;7;HIPODROMO DE SAN SEBASTIAN;1300;HIERBA
1_7-07-2014;GOLFA;3;2;54,5;J.M.SANCHEZ C;C.ROBER;R.AVIAL;9;HIPODROMO DE SAN SEBASTIAN;1300;HIERBA
1_7-07-2014;ISOLA DI CAPRI;99;2;54,5;M.SECCI;C.BIARRITZ;G.ARIZKORRETA;1;HIPODROMO DE SAN SEBASTIAN;1300;HIERBA
1_7-07-2014;MELEA(FR);4;2;54,5;B.FAYOS;C.ALISARES;A.IMAZ C;3;HIPODROMO DE SAN SEBASTIAN;1300;HIERBA
1_7-07-2014;SUNSUNA(GB);5;2;54,5;R.C.MONTENEGRO;C.SAN MARCIAL;J.M.BORREGO;5;HIPODROMO DE SAN SEBASTIAN;1300;HIERBA
1_7-07-2014;VIZCAYA(IRE);1;2;54,5;V.JANACEK (55);C.POPULAR;G.ARIZKORRETA;8;HIPODROMO DE SAN SEBASTIAN;1300;HIERBA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
2_7-07-2014;DRAGO CANARIAS(IRE);99;3;57;J.L.MARTINEZ;GR.BOLAÑOS GR.CANA;E.LEON;10;HIPODROMO DE SAN SEBASTIAN;1600;HIERBA
2_7-07-2014;JELGABA;99;3;56,5;V.JANACEK;Y.MILITAR;J.P.ESPINOSA;3;HIPODROMO DE SAN SEBASTIAN;1600;HIERBA
2_7-07-2014;DALAN REY(IRE);2;3;56;A.J.GRATEROL (54);C.VIRGEN DEL VALLE;M.A.ESTEVEZ;2;HIPODROMO DE SAN SEBASTIAN;1600;HIERBA
2_7-07-2014;KINGKAYE(FR);5;3;56;M.GOMES;C.HABIT;J.C.FERNANDEZ;7;HIPODROMO DE SAN SEBASTIAN;1600;HIERBA
2_7-07-2014;PERO NIÑO;8;3;56;R.H.HUAYAS;C.BUELNA EQUII;R.H.HUAYAS;4;HIPODROMO DE SAN SEBASTIAN;1600;HIERBA
2_7-07-2014;SINGATOBA(FR);4;3;56;E.J.ARGUINZONES (53);C.FEBANA;R.AVIAL;5;HIPODROMO DE SAN SEBASTIAN;1600;HIERBA
2_7-07-2014;DOSHERMANAS(FR);1;3;55,5;G.MADERO;C.EVA;A.IMAZ C;8;HIPODROMO DE SAN SEBASTIAN;1600;HIERBA
2_7-07-2014;CAURA(FR);6;3;54,5;J.CROCQUEVIEILLE;C.ROYAL GAIT C.B.;M.ALONSO;11;HIPODROMO DE SAN SEBASTIAN;1600;HIERBA
2_7-07-2014;JELENA;99;3;54,5;R.SOUSA (53) (B.blanca);Y.MILITAR;J.P.ESPINOSA;9;HIPODROMO DE SAN SEBASTIAN;1600;HIERBA
2_7-07-2014;POETICA;7;3;54,5;M.SECCI;C.SAMALASSA;M.COMAS;1;HIPODROMO DE SAN SEBASTIAN;1600;HIERBA
2_7-07-2014;STILL RUNNING;3;3;54,5;O.O. DE URBINA (55);C.LOS TONELES;F.RODRIGUEZ;6;HIPODROMO DE SAN SEBASTIAN;1600;HIERBA
;;;;;;;;;;;
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
3_7-07-2014;ASHDEUZO(FR);11;8;62;SR.GUTIERREZ V., A. (59);Y.BALBAS ALONSO;E.PUENTE;15;HIPODROMO DE SAN SEBASTIAN;2000;HIERBA
3_7-07-2014;FISCHER;6;5;62;C.CAZALIS;C.COMANSI;J.C.FERNANDEZ;6;HIPODROMO DE SAN SEBASTIAN;2000;HIERBA
3_7-07-2014;ARENILLAS;12;4;62;B.FAYOS;C.CALEJAÑA;E.PUENTE;5;HIPODROMO DE SAN SEBASTIAN;2000;HIERBA
3_7-07-2014;AMBAR(FR);2;3;61;V.JANACEK;C.CANTER;M.AUGELLI;14;HIPODROMO DE SAN SEBASTIAN;2000;HIERBA
3_7-07-2014;FACON DE PARLER(FR);99;6;61;J.M.SANCHEZ C. (59);ENDICA ARCENTALES;E.PUENTE;1;HIPODROMO DE SAN SEBASTIAN;2000;HIERBA
3_7-07-2014;STRAWBERRYBANANA(FR);3;3;60;J.L.MARTINEZ;C.DI BENISICHI;A.IMAZ C;4;HIPODROMO DE SAN SEBASTIAN;2000;HIERBA
3_7-07-2014;CARROUSEL;1;4;60;R.C.MONTENEGRO;C.SAN MARCIAL;J.M.BORREGO;10;HIPODROMO DE SAN SEBASTIAN;2000;HIERBA
3_7-07-2014;CANALETA(FR);8;6;60;SR.AGUILERA R. (59);Y.ESCALONA;M.ALONSO;11;HIPODROMO DE SAN SEBASTIAN;2000;HIERBA
3_7-07-2014;SINAN;4;6;60;J.CROCQUEVIEILLE;C.ROBER;R.AVIAL;2;HIPODROMO DE SAN SEBASTIAN;2000;HIERBA
3_7-07-2014;KUPELINA;7;4;59;R.SOUSA (57);C.ZALDUENDO;J.P.ESPINOSA;8;HIPODROMO DE SAN SEBASTIAN;2000;HIERBA
3_7-07-2014;BAMBOLA;10;5;58;C.A.LOAIZA (56) (B.blanca);C.CALEJAÑA;D.LOPEZ F;9;HIPODROMO DE SAN SEBASTIAN;2000;HIERBA
3_7-07-2014;DEVORASAPITOS;9;3;56;G.MADERO;C.SAN JULIO;A.IMAZ C;3;HIPODROMO DE SAN SEBASTIAN;2000;HIERBA
3_7-07-2014;JACETANA(FR);5;4;55;A.J.GRATEROL (54);C.ESTRADOS;J.P.ESPINOSA;12;HIPODROMO DE SAN SEBASTIAN;2000;HIERBA
3_7-07-2014;MATXOTE;13;4;55;M.SECCI;C.LAGUNILLA;A.SANCHEZ M;13;HIPODROMO DE SAN SEBASTIAN;2000;HIERBA
3_7-07-2014;VIA MEYDAN(IRE);99;5;53;J.JIMENEZ (51);C. JIMENEZ;J.JIMENEZ;7;HIPODROMO DE SAN SEBASTIAN;2000;HIERBA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
4_7-07-2014;GO PARTI(FR);4;4;62;G.MADERO;C.ALISARES;A.IMAZ C;10;HIPODROMO DE SAN SEBASTIAN;2000;HIERBA
4_7-07-2014;HANDS UP(FR);6;6;61;J.L.MARTINEZ;C.NOSTRUM;A.IMAZ C;1;HIPODROMO DE SAN SEBASTIAN;2000;HIERBA
4_7-07-2014;URUBU(FR);3;6;58;O.O. DE URBINA (B.azul);C.ALISARES;A.IMAZ C;8;HIPODROMO DE SAN SEBASTIAN;2000;HIERBA
4_7-07-2014;ARTESA(IRE);1;4;57;V.JANACEK;C.KARIKATO;M.AUGELLI;5;HIPODROMO DE SAN SEBASTIAN;2000;HIERBA
4_7-07-2014;AL TROPICAL;8;4;55;R.C.MONTENEGRO;C.SAN MARCIAL;J.M.BORREGO;2;HIPODROMO DE SAN SEBASTIAN;2000;HIERBA
4_7-07-2014;TUBAL(GB);10;4;55;B.FAYOS;Y.BALBAS ALONSO;E.PUENTE;9;HIPODROMO DE SAN SEBASTIAN;2000;HIERBA
4_7-07-2014;SARO(IRE);7;5;53;M.GOMES;C.EL SABLE;E.PUENTE;6;HIPODROMO DE SAN SEBASTIAN;2000;HIERBA
4_7-07-2014;PASIEGA(IRE);5;5;53;E.J.ARGUINZONES (52);C.ROBER;R.AVIAL;7;HIPODROMO DE SAN SEBASTIAN;2000;HIERBA
4_7-07-2014;DONOSTI(IRE);2;5;51;J.M.SANCHEZ C. (50);Y.LA LLANA;E.PUENTE;3;HIPODROMO DE SAN SEBASTIAN;2000;HIERBA
4_7-07-2014;CROQUANTINE(FR);9;4;50;J.JIMENEZ;Y.ESCALONA;M.ALONSO;4;HIPODROMO DE SAN SEBASTIAN;2000;HIERBA
;;;;;;;;;;;
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
