ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
1_17-07-2014;ALFOZ (IRE);2;3 años;58,5;O.O. DE URBINA;BERING;LOPEZ, J.;3;Hipódromo LA ZARZUELA;1900;ARENA-FIBRA
1_17-07-2014;GUZMAN EL BUENO (FR);3;3 años;57;B.FAYOS;ROBERTO COCHETEUX;MAROTO, J.L.;1;Hipódromo LA ZARZUELA;1900;ARENA-FIBRA
1_17-07-2014;ALAMARES (FR);1;3 años;55,5;J.L.BORREGO;CIELO DE MADRID;RODRIGUEZ, O.;6;Hipódromo LA ZARZUELA;1900;ARENA-FIBRA
1_17-07-2014;BASE RATE (USA);9;3 años;55,5;M.GOMES;SIEMPRE FANI;MARTINS, T;5;Hipódromo LA ZARZUELA;1900;ARENA-FIBRA
1_17-07-2014;FIONA;5;3 años;55,5;R.SOUSA (53);EACHWAY;SANCHEZ C., A.;9;Hipódromo LA ZARZUELA;1900;ARENA-FIBRA
1_17-07-2014;SR ANGEL (GB);7;3 años;55,5;N.GARCIA;ALTAMIRA;RODRIGUEZ, J.A.;4;Hipódromo LA ZARZUELA;1900;ARENA-FIBRA
1_17-07-2014;SUPER CHOP (FR);8;3 años;55,5;J.CROCQUEVIEILLE;TURF GUIMARAES;MARTINS, T;8;Hipódromo LA ZARZUELA;1900;ARENA-FIBRA
1_17-07-2014;STEAL THE SATURDAY (USA);4;3 años;54;J.GELABERT (50);INGUIS;GELABERT, B.;7;Hipódromo LA ZARZUELA;1900;ARENA-FIBRA
1_17-07-2014;TI FARO VEDERE IO (ITY);6;3 años;54;M.SECCI;CAPRI;ARIZKORRETA, G.;2;Hipódromo LA ZARZUELA;1900;ARENA-FIBRA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
2_17-07-2014;CIRIACO;1;4 años;62,5;SR PINEDA,G.;USSIA-FIGUEROA;ARIZKORRETA, G.;6;Hipódromo LA ZARZUELA;1650;ARENA-FIBRA
2_17-07-2014;MAKAAMEN (GB);5;8 años;62,5;SRTA HAZEN, C. (59);GREILET;SANCHEZ C., A.;1;Hipódromo LA ZARZUELA;1650;ARENA-FIBRA
2_17-07-2014;ASSIZES (GB);2;5 años;61;SR SARABIA,D.;TINERFE;ANAYA, O.;3;Hipódromo LA ZARZUELA;1650;ARENA-FIBRA
2_17-07-2014;HIDDEN FIRE JR (IRE);6;4 años;61;SR GORDILLO,M;AMIGOS DEL MOYATE;CALLEJO S., T;8;Hipódromo LA ZARZUELA;1650;ARENA-FIBRA
2_17-07-2014;JEVENESE ONE (FR);3;4 años;61;SR CARMENA,M.;SALVADOR MARQUEZ;VALENTI, B.;5;Hipódromo LA ZARZUELA;1650;ARENA-FIBRA
2_17-07-2014;MINOLTO;4;4 años;61;SR DE JULIAN,N.;DI BENISICHI;RODRIGUEZ, F.;2;Hipódromo LA ZARZUELA;1650;ARENA-FIBRA
2_17-07-2014;BELATE;99;6 años;59,5;SRTA MORENO,O. (57,5);CARBIAL;SILVA, F.;7;Hipódromo LA ZARZUELA;1650;ARENA-FIBRA
2_17-07-2014;CARADE;7;4 años;59,5;SR LABORDE,P. (57,5);ADRIANA;RAMA, B.;4;Hipódromo LA ZARZUELA;1650;ARENA-FIBRA
;;;;;;;;;;;
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
3_17-07-2014;INHERITED (GB);5;4 años;62;B.FAYOS;TINERFE;ANAYA, O.;4;Hipódromo LA ZARZUELA;2300;ARENA-FIBRA
3_17-07-2014;DIXLESIO (IRE);4;6 años;61;M.A.NARVAEZ (59);RIAS BAIXAS;RODRIGUEZ, O.;10;Hipódromo LA ZARZUELA;2300;ARENA-FIBRA
3_17-07-2014;COSIDE (USA);1;6 años;60;R.SOUSA (58);CANTER;LEON, E;1;Hipódromo LA ZARZUELA;2300;ARENA-FIBRA
3_17-07-2014;KIRILOVICH;9;4 años;59;J.L.MARTINEZ;KAELA;MARTIN V., R.;9;Hipódromo LA ZARZUELA;2300;ARENA-FIBRA
