ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
1_01-06-2014;ARISTARKO (FR);1;2 años;56;V.JANACEK;SALVADOR MARQUEZ;VALENTI, B.;5;Hipódromo LA ZARZUELA;1200;HIERBA
1_01-06-2014;CAPITAN MOSS (IRE);2;2 años;56;J.CROCQUEVIEILLE;TOLOSANA;MAROTO, J.L.;4;Hipódromo LA ZARZUELA;1200;HIERBA
1_01-06-2014;MR KOTEI (IRE);3;2 años;56;N.GARCIA;ALTAMIRA;RODRIGUEZ, J.A.;2;Hipódromo LA ZARZUELA;1200;HIERBA
1_01-06-2014;PIQUIO (FR);4;2 años;56;J.L.MARTINEZ;HISPANICA;FERNANDEZ R., J.C.;3;Hipódromo LA ZARZUELA;1200;HIERBA
1_01-06-2014;SAARISELKA (FR);99;2 años;56;O.O. DE URBINA (B.Blanca);SALVADOR MARQUEZ;VALENTI, B.;1;Hipódromo LA ZARZUELA;1200;HIERBA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
2_01-06-2014;DIEGO VALOR (FR);2;3 años;58;J.L.BORREGO;ODISEA;CARRASCO, A.;2;Hipódromo LA ZARZUELA;1500;HIERBA
2_01-06-2014;BUSCAVIDAS (IRE);1;3 años;56;V.JANACEK (B.Roja);ODISEA;CARRASCO, A.;4;Hipódromo LA ZARZUELA;1500;HIERBA
2_01-06-2014;CANTABRO (FR);4;3 años;56;O.O. DE URBINA;BERING;LOPEZ, J.;6;Hipódromo LA ZARZUELA;1500;HIERBA
2_01-06-2014;EMPERORS SONG (IRE);3;3 años;56;B.FAYOS;CELSO MENDEZ;CALLEJO S., T;1;Hipódromo LA ZARZUELA;1500;HIERBA
2_01-06-2014;MAZARIEGOS (USA);5;3 años;56;J.CROCQUEVIEILLE;SANTA ANA;CALLEJO S., T;3;Hipódromo LA ZARZUELA;1500;HIERBA
2_01-06-2014;MERSAD (IRE);6;3 años;56;R.SOUISA;SIEMPRE FANI;CALDERON, J.;5;Hipódromo LA ZARZUELA;1500;HIERBA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
3_01-06-2014;BETANZOS;1;6 años;62;O.O. DE URBINA;LLAS;CERQUEIRA, J.C.;9;Hipódromo LA ZARZUELA;2100;HIERBA
3_01-06-2014;ARGALY;6;8 años;61;E.ARGUINZONES (59);KAELA;MARTIN V., R.;10;Hipódromo LA ZARZUELA;2100;HIERBA
3_01-06-2014;SHE RULES (FR);12;5 años;60;M.SECCI;CLUB 38;RGUEZ F, M.(EQUIPO 38);3;Hipódromo LA ZARZUELA;2100;HIERBA
3_01-06-2014;NOVGOROD (GB);17;4 años;60;J.GELABERT (57);ODISEA;CARRASCO, A.;5;Hipódromo LA ZARZUELA;2100;HIERBA
3_01-06-2014;MINOLTO;9;4 años;60;J.L.MARTINEZ;DI BENISICHI;RODRIGUEZ, F.;6;Hipódromo LA ZARZUELA;2100;HIERBA
3_01-06-2014;CATATUMBO (FR);8;4 años;58;J.CROCQUEVIEILLE;ROBERTO COCHETEUX;OSORIO, J.M.;13;Hipódromo LA ZARZUELA;2100;HIERBA
3_01-06-2014;ECO JAR;13;7 años;58;M.BORREGO;REZA PAZOOKI;RODRIGUEZ, F.;16;Hipódromo LA ZARZUELA;2100;HIERBA
3_01-06-2014;LITERARIO;10;6 años;58;F.JIMENEZ;TORVISCAL;DIEZ, D;14;Hipódromo LA ZARZUELA;2100;HIERBA
3_01-06-2014;PENDENCIERO (USA);99;7 años;58;SR DE JULIAN,N. (56);LA PAZ;RODRIGUEZ, J.A.;2;Hipódromo LA ZARZUELA;2100;HIERBA
3_01-06-2014;AVON FERRY (GB);3;7 años;57;B.FAYOS;CELSO MENDEZ;CARRASCO, A.;8;Hipódromo LA ZARZUELA;2100;HIERBA
3_01-06-2014;CUENTISTA;4;5 años;57;J.L.BORREGO (B.Roja);ODISEA;CARRASCO, A.;12;Hipódromo LA ZARZUELA;2100;HIERBA
3_01-06-2014;DANSICO (GB);18;7 años;57;M.GOMES;CARBIAL;SILVA, F.;4;Hipódromo LA ZARZUELA;2100;HIERBA
3_01-06-2014;INUNDATE (USA);15;5 años;57;R.RAMOS;LABERINTO;CERQUEIRA, J.C.;17;Hipódromo LA ZARZUELA;2100;HIERBA
3_01-06-2014;LA BOPPERIA;11;4 años;57;R.SOUSA (55);BOLAK;FERNANDEZ R., J.C.;15;Hipódromo LA ZARZUELA;2100;HIERBA
3_01-06-2014;BETTY;14;4 años;55;S.BERMEJO (B.Roja);REZA PAZOOKI;RODRIGUEZ, F.;18;Hipódromo LA ZARZUELA;2100;HIERBA
3_01-06-2014;CUDON (IRE);5;6 años;53;V.JANACEK (55);MAGICA;AUGELLI, M.;19;Hipódromo LA ZARZUELA;2100;HIERBA
3_01-06-2014;SINNIEVA (FR);2;4 años;53;M.A.NARVAEZ (52);ZURRAQUIN;HERNANDEZ, M.;1;Hipódromo LA ZARZUELA;2100;HIERBA
3_01-06-2014;COQUETA;7;6 años;50;I.JANACKOVA;COSTA LA VALL;RECIO, B.;11;Hipódromo LA ZARZUELA;2100;HIERBA
3_01-06-2014;YUCATAN;16;5 años;50;J.M.SANCHEZ C.;A GRANXA;SILVA, F.;7;Hipódromo LA ZARZUELA;2100;HIERBA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
4_01-06-2014;CIRIACO;1;4 años;62;V.JANACEK;USSIA-FIGUEROA;ARIZKORRETA, G.;5;Hipódromo LA ZARZUELA;2100;HIERBA
4_01-06-2014;DOS TUMBOS (IRE);4;4 años;62;J.CROCQUEVIEILLE;AMIGOS DEL MOYATE;CALLEJO S., T;12;Hipódromo LA ZARZUELA;2100;HIERBA
4_01-06-2014;COSIDE (USA);8;6 años;61;J.L.MARTINEZ;CANTER;LEON, E;2;Hipódromo LA ZARZUELA;2100;HIERBA
4_01-06-2014;GUERAL;3;5 años;61;B.FAYOS;SAN ANTONIO;MAROTO, J.L.;7;Hipódromo LA ZARZUELA;2100;HIERBA
4_01-06-2014;SPAGNOLO (GB);6;4 años;60;M.MONTERISO;SALVADOR MARQUEZ;VALENTI, B.;6;Hipódromo LA ZARZUELA;2100;HIERBA
4_01-06-2014;TAFADHALI;12;6 años;59;R.SOUSA(57);LAJORQUIN;MARTINEZ, J.;9;Hipódromo LA ZARZUELA;2100;HIERBA
4_01-06-2014;CANTARELLA (IRE);1;4 años;58;J.L.BORREGO;ODISEA;CARRASCO, A.;3;Hipódromo LA ZARZUELA;2100;HIERBA
4_01-06-2014;CHACARITA;10;4 años;58;E.ARGUINZONES (56);ALBERO;ARIZKORRETA, G.;1;Hipódromo LA ZARZUELA;2100;HIERBA
4_01-06-2014;HAPPY FEW (GB);11;6 años;58;M.A.NARVAEZ. (56);KAELA;MARTIN V., R.;11;Hipódromo LA ZARZUELA;2100;HIERBA
4_01-06-2014;AGUSTINA (GB);7;4 años;57;O.O. DE URBINA;PAGANINI;CALLEJO S., T;8;Hipódromo LA ZARZUELA;2100;HIERBA
4_01-06-2014;REY DE LA PLATA;9;4 años;57;J.HORCAJADA;E. PEREZ GUZMAN;RODRIGUEZ, O.;10;Hipódromo LA ZARZUELA;2100;HIERBA
4_01-06-2014;ARTESA (GB);5;4 años;57;M.GOMES;KARIKATO;AUGELLI, M.;4;Hipódromo LA ZARZUELA;2100;HIERBA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
5_01-06-2014;ALFOZ (IRE);9;3 años;56;M.GOMES;BERING;LOPEZ, J.;10;Hipódromo LA ZARZUELA;2400;HIERBA
5_01-06-2014;ARKAITZ;1;3 años;56;J.LMARTINEZ;DI BENISICHI;RODRIGUEZ, F.;8;Hipódromo LA ZARZUELA;2400;HIERBA
5_01-06-2014;BARBILLON (GB);5;3 años;56;J.CROCQUEVIEILLE;SAN JOSE;CALLEJO S., T;7;Hipódromo LA ZARZUELA;2400;HIERBA
5_01-06-2014;GHOST RULES (IRE);8;3 años;56;V.JANACEK;MARTUL;IMAZ C., A.;2;Hipódromo LA ZARZUELA;2400;HIERBA
5_01-06-2014;MADERA DE JEFE (GB);4;3 años;56;B.FAYOS;VIRGINIA WATERS;MAROTO, J.L.;6;Hipódromo LA ZARZUELA;2400;HIERBA
5_01-06-2014;NSORK (IRE);99;3 años;56;G.MADERO;E.T.S.;IMAZ C., A.;3;Hipódromo LA ZARZUELA;2400;HIERBA
5_01-06-2014;SHIGERU;6;3 años;56;M.MONTERISO;SALVADOR MARQUEZ;VALENTI, B.;9;Hipódromo LA ZARZUELA;2400;HIERBA
5_01-06-2014;TRAMAZALES (GB);7;3 años;56;J.HORCAJADA (B.Azul);BERING;LOPEZ, J.;4;Hipódromo LA ZARZUELA;2400;HIERBA
5_01-06-2014;VENTARON (FR);3;3 años;56;J.L.BORREGO;ODISEA;CARRASCO,A.;1;Hipódromo LA ZARZUELA;2400;HIERBA
5_01-06-2014;YUSO (IRE);2;3 años;56;O.O. DE URBINA (B.Roja));BERING;LOPEZ, J.;5;Hipódromo LA ZARZUELA;2400;HIERBA
