4_19-02-2017,3
4_31-03-2019,8
4_31-03-2019,4
4_31-03-2019,2
4_31-03-2019,6
4_31-03-2019,9
4_31-03-2019,11
4_31-03-2019,5
4_31-03-2019,10
4_31-03-2019,1
4_31-03-2019,3
4_31-03-2019,12
4_31-03-2019,7
3_26-07-2012,5
3_26-07-2012,9
3_26-07-2012,1
3_26-07-2012,4
3_26-07-2012,6
3_26-07-2012,7
3_26-07-2012,3
3_26-07-2012,8
3_26-07-2012,2
3_17-06-2020,3
3_17-06-2020,8
3_17-06-2020,2
3_17-06-2020,5
3_17-06-2020,1
3_17-06-2020,4
3_17-06-2020,7
3_17-06-2020,6
3_17-06-2020,9
5_28-06-2013,2
5_28-06-2013,4
5_28-06-2013,5
5_28-06-2013,1
5_28-06-2013,3
5_28-06-2013,6
5_28-06-2013,7
3_17-01-2016,2
3_17-01-2016,7
3_17-01-2016,9
3_17-01-2016,1
3_17-01-2016,8
3_17-01-2016,4
3_17-01-2016,3
3_17-01-2016,10
3_17-01-2016,5
3_17-01-2016,6
5_29-08-2013,3
5_29-08-2013,2
5_29-08-2013,7
5_29-08-2013,5
5_29-08-2013,1
5_29-08-2013,4
5_29-08-2013,8
5_29-08-2013,6
3_1-08-2019,1
3_1-08-2019,2
3_1-08-2019,8
3_1-08-2019,5
3_1-08-2019,7
3_1-08-2019,4
3_1-08-2019,3
3_1-08-2019,6
3_1-08-2019,9
1_16-09-2012,7
1_16-09-2012,3
1_16-09-2012,10
1_16-09-2012,8
1_16-09-2012,5
1_16-09-2012,6
1_16-09-2012,1
1_16-09-2012,11
1_16-09-2012,4
1_16-09-2012,2
1_16-09-2012,9
4_28-10-2012,4
4_28-10-2012,1
4_28-10-2012,6
4_28-10-2012,9
4_28-10-2012,5
4_28-10-2012,12
4_28-10-2012,2
4_28-10-2012,8
4_28-10-2012,10
4_28-10-2012,3
4_28-10-2012,11
4_28-10-2012,7
4_7-09-2014,8
4_7-09-2014,2
4_7-09-2014,1
4_7-09-2014,11
4_7-09-2014,9
4_7-09-2014,4
4_7-09-2014,3
4_7-09-2014,6
4_7-09-2014,7
4_7-09-2014,10
4_7-09-2014,5
3_31-03-2019,9
3_31-03-2019,3
3_31-03-2019,10
3_31-03-2019,1
3_31-03-2019,8
3_31-03-2019,5
3_31-03-2019,4
3_31-03-2019,11
3_31-03-2019,12
3_31-03-2019,2
3_31-03-2019,7
3_31-03-2019,6
3_31-03-2019,13
3_31-03-2019,14
4_7-07-2014,4
4_7-07-2014,6
4_7-07-2014,3
4_7-07-2014,1
4_7-07-2014,8
4_7-07-2014,10
4_7-07-2014,7
4_7-07-2014,5
4_7-07-2014,2
4_7-07-2014,9
1_12-01-2014,2
1_12-01-2014,1
1_12-01-2014,5
1_12-01-2014,6
1_12-01-2014,3
1_12-01-2014,7
1_12-01-2014,4
4_16-09-2012,2
4_16-09-2012,6
4_16-09-2012,10
4_16-09-2012,3
4_16-09-2012,8
4_16-09-2012,4
4_16-09-2012,5
4_16-09-2012,9
4_16-09-2012,1
4_16-09-2012,7
3_1-04-2018,8
3_1-04-2018,9
3_1-04-2018,7
3_1-04-2018,6
3_1-04-2018,2
3_1-04-2018,15
3_1-04-2018,10
3_1-04-2018,5
3_1-04-2018,14
3_1-04-2018,3
3_1-04-2018,13
3_1-04-2018,4
3_1-04-2018,12
3_1-04-2018,11
3_1-04-2018,1
2_3-12-2017,10
2_3-12-2017,9
2_3-12-2017,4
2_3-12-2017,2
2_3-12-2017,7
2_3-12-2017,8
2_3-12-2017,3
2_3-12-2017,5
2_3-12-2017,6
2_3-12-2017,1
3_10-09-2016,11
3_10-09-2016,1
3_10-09-2016,9
3_10-09-2016,8
3_10-09-2016,2
3_10-09-2016,10
3_10-09-2016,7
3_10-09-2016,4
3_10-09-2016,5
3_10-09-2016,12
3_10-09-2016,13
3_10-09-2016,3
3_10-09-2016,6
4_20-01-2013,5
4_20-01-2013,2
4_20-01-2013,7
4_20-01-2013,4
4_20-01-2013,1
4_20-01-2013,3
4_20-01-2013,10
4_20-01-2013,9
4_20-01-2013,8
4_20-01-2013,6
3_10-08-2014,1
3_10-08-2014,11
3_10-08-2014,8
3_10-08-2014,12
3_10-08-2014,6
3_10-08-2014,5
3_10-08-2014,10
3_10-08-2014,2
3_10-08-2014,7
3_10-08-2014,14
3_10-08-2014,9
3_10-08-2014,4
3_10-08-2014,13
3_10-08-2014,3
4_30-06-2012,5
4_30-06-2012,1
4_30-06-2012,3
4_30-06-2012,7
4_30-06-2012,2
4_30-06-2012,10
4_30-06-2012,8
4_30-06-2012,4
4_30-06-2012,11
4_30-06-2012,9
4_30-06-2012,6
5_27-11-2016,1
5_27-11-2016,7
5_27-11-2016,2
5_27-11-2016,5
5_27-11-2016,3
5_27-11-2016,4
5_27-11-2016,6
2_28-06-2013,4
2_28-06-2013,5
2_28-06-2013,6
2_28-06-2013,2
2_28-06-2013,3
2_28-06-2013,1
2_28-06-2013,7
3_23-07-2011,6
3_23-07-2011,1
3_23-07-2011,3
3_23-07-2011,4
3_23-07-2011,5
3_23-07-2011,7
3_23-07-2011,2
2_01-08-2013,6
2_01-08-2013,7
2_01-08-2013,8
2_01-08-2013,1
2_01-08-2013,10
2_01-08-2013,3
2_01-08-2013,5
2_01-08-2013,4
2_01-08-2013,9
2_01-08-2013,2
3_22-12-2013,4
3_22-12-2013,10
3_22-12-2013,2
3_22-12-2013,3
3_22-12-2013,12
3_22-12-2013,11
3_22-12-2013,6
3_22-12-2013,14
3_22-12-2013,7
3_22-12-2013,9
3_22-12-2013,5
3_22-12-2013,13
3_22-12-2013,1
3_22-12-2013,8
1_7-07-2012,1
1_7-07-2012,5
1_7-07-2012,2
1_7-07-2012,4
1_7-07-2012,3
4_18-03-2018,1
4_18-03-2018,8
4_18-03-2018,7
4_18-03-2018,2
4_18-03-2018,4
4_18-03-2018,12
4_18-03-2018,9
4_18-03-2018,3
4_18-03-2018,11
4_18-03-2018,5
4_18-03-2018,6
4_18-03-2018,10
4_30-10-2016,7
4_30-10-2016,3
4_30-10-2016,9
4_30-10-2016,6
4_30-10-2016,8
4_30-10-2016,2
4_30-10-2016,1
4_30-10-2016,12
4_30-10-2016,4
4_30-10-2016,10
4_30-10-2016,5
4_30-10-2016,11
2_16-10-2011,5
2_16-10-2011,1
2_16-10-2011,9
2_16-10-2011,7
2_16-10-2011,8
2_16-10-2011,2
2_16-10-2011,4
2_16-10-2011,3
2_16-10-2011,6
4_24-09-2020,4
4_24-09-2020,5
4_24-09-2020,7
4_24-09-2020,1
4_24-09-2020,3
4_24-09-2020,2
4_24-09-2020,8
4_24-09-2020,6
4_16-7-2020,6
4_16-7-2020,10
4_16-7-2020,11
4_16-7-2020,1
4_16-7-2020,3
4_16-7-2020,9
4_16-7-2020,4
4_16-7-2020,5
4_16-7-2020,8
4_16-7-2020,2
4_16-7-2020,7
4_16-7-2020,12
5_20-11-2016,5
5_20-11-2016,2
5_20-11-2016,3
5_20-11-2016,4
5_20-11-2016,7
5_20-11-2016,1
5_20-11-2016,8
5_20-11-2016,6
1_04-05-2014,1
1_04-05-2014,2
1_04-05-2014,3
1_04-05-2014,4
1_04-05-2014,5
1_15-08-2012,5
1_15-08-2012,4
1_15-08-2012,7
1_15-08-2012,1
1_15-08-2012,2
1_15-08-2012,6
1_15-08-2012,8
1_15-08-2012,3
1_12-07-2020,9
1_12-07-2020,3
1_12-07-2020,8
1_12-07-2020,2
1_12-07-2020,4
1_12-07-2020,5
1_12-07-2020,12
1_12-07-2020,7
1_12-07-2020,11
1_12-07-2020,1
1_12-07-2020,6
1_12-07-2020,13
1_12-07-2020,10
5_10-08-2012,4
5_10-08-2012,3
5_10-08-2012,1
5_10-08-2012,2
5_10-08-2012,5
1_17-08-2012,2
1_17-08-2012,4
1_17-08-2012,3
1_17-08-2012,5
1_17-08-2012,1
5_16-04-2017,5
5_16-04-2017,3
5_16-04-2017,2
5_16-04-2017,10
5_16-04-2017,14
5_16-04-2017,12
5_16-04-2017,1
5_16-04-2017,6
5_16-04-2017,15
5_16-04-2017,13
5_16-04-2017,9
5_16-04-2017,7
5_16-04-2017,11
5_16-04-2017,4
5_16-04-2017,8
5_15-08-2015,6
5_15-08-2015,7
5_15-08-2015,5
5_15-08-2015,12
5_15-08-2015,3
5_15-08-2015,2
5_15-08-2015,1
5_15-08-2015,4
5_15-08-2015,14
5_15-08-2015,10
5_15-08-2015,9
5_15-08-2015,8
5_15-08-2015,13
5_15-08-2015,11
5_12-06-2011,4
5_12-06-2011,3
5_12-06-2011,1
5_12-06-2011,5
5_12-06-2011,2
5_12-06-2011,6
5_12-06-2011,11
5_12-06-2011,8
5_12-06-2011,12
5_12-06-2011,10
5_12-06-2011,13
5_12-06-2011,7
5_12-06-2011,14
5_12-06-2011,15
5_12-06-2011,9
1_28-06-2013,1
1_28-06-2013,3
1_28-06-2013,2
1_28-06-2013,4
4_29-04-2011,9
4_29-04-2011,1
4_29-04-2011,3
4_29-04-2011,8
4_29-04-2011,5
4_29-04-2011,10
4_29-04-2011,4
4_29-04-2011,6
4_29-04-2011,7
4_29-04-2011,2
2_17-06-2020,2
2_17-06-2020,1
2_17-06-2020,8
2_17-06-2020,5
2_17-06-2020,7
2_17-06-2020,3
2_17-06-2020,4
2_17-06-2020,6
1_21-08-2011,4
1_21-08-2011,5
1_21-08-2011,3
1_21-08-2011,2
1_21-08-2011,6
1_21-08-2011,1
2_17-08-2012,2
2_17-08-2012,1
2_17-08-2012,6
2_17-08-2012,4
2_17-08-2012,3
2_17-08-2012,5
2_28-02-2016,2
2_28-02-2016,8
2_28-02-2016,1
2_28-02-2016,4
2_28-02-2016,5
2_28-02-2016,3
2_28-02-2016,7
2_28-02-2016,6
2_10-04-2016,5
2_10-04-2016,13
2_10-04-2016,8
2_10-04-2016,11
2_10-04-2016,14
2_10-04-2016,4
2_10-04-2016,6
2_10-04-2016,2
2_10-04-2016,3
2_10-04-2016,1
2_10-04-2016,10
2_10-04-2016,12
2_10-04-2016,9
2_10-04-2016,7
3_11-08-2016,3
3_11-08-2016,6
3_11-08-2016,7
3_11-08-2016,2
3_11-08-2016,1
3_11-08-2016,5
3_11-08-2016,11
3_11-08-2016,10
3_11-08-2016,4
3_11-08-2016,13
3_11-08-2016,8
3_11-08-2016,9
3_11-08-2016,12
4_14-04-2019,5
4_14-04-2019,7
4_14-04-2019,3
4_14-04-2019,1
4_14-04-2019,8
4_14-04-2019,12
4_14-04-2019,2
4_14-04-2019,10
4_14-04-2019,9
4_14-04-2019,4
4_14-04-2019,6
4_14-04-2019,11
1_21-07-2013,1
1_21-07-2013,2
1_21-07-2013,4
1_21-07-2013,3
3_31-08-2015,4
3_31-08-2015,2
3_31-08-2015,3
3_31-08-2015,5
3_31-08-2015,7
3_31-08-2015,8
3_31-08-2015,1
2_15-08-2016,2
2_15-08-2016,3
2_15-08-2016,6
2_15-08-2016,4
2_15-08-2016,5
2_15-08-2016,1
2_15-08-2016,8
2_15-08-2016,7
5_30-10-2011,6
5_30-10-2011,1
5_30-10-2011,4
5_30-10-2011,8
5_30-10-2011,2
5_30-10-2011,3
5_30-10-2011,5
5_30-10-2011,7
1_3-09-2016,2
1_3-09-2016,5
1_3-09-2016,4
1_3-09-2016,1
1_3-09-2016,3
3_14-07-2011,11
3_14-07-2011,9
3_14-07-2011,4
3_14-07-2011,1
3_14-07-2011,6
3_14-07-2011,5
3_14-07-2011,2
3_14-07-2011,12
3_14-07-2011,13
3_14-07-2011,8
3_14-07-2011,3
3_14-07-2011,14
3_14-07-2011,10
3_14-07-2011,7
4_26-08-2011,1
4_26-08-2011,11
4_26-08-2011,10
4_26-08-2011,8
4_26-08-2011,9
4_26-08-2011,2
4_26-08-2011,6
4_26-08-2011,3
4_26-08-2011,4
4_26-08-2011,5
4_26-08-2011,7
5_05-07-2020,1
5_05-07-2020,10
5_05-07-2020,2
5_05-07-2020,13
5_05-07-2020,8
5_05-07-2020,3
5_05-07-2020,12
5_05-07-2020,4
5_05-07-2020,6
5_05-07-2020,11
5_05-07-2020,9
5_05-07-2020,14
5_05-07-2020,5
5_05-07-2020,7
4_13-07-2014,8
4_13-07-2014,7
4_13-07-2014,3
4_13-07-2014,10
4_13-07-2014,2
4_13-07-2014,4
4_13-07-2014,11
4_13-07-2014,1
4_13-07-2014,9
4_13-07-2014,6
4_13-07-2014,5
3_29-01-2017,1
3_29-01-2017,5
3_29-01-2017,2
3_29-01-2017,3
3_29-01-2017,4
2_13-01-2013,2
2_13-01-2013,4
2_13-01-2013,3
2_13-01-2013,5
2_13-01-2013,1
5_28-08-2011,2
5_28-08-2011,6
5_28-08-2011,4
5_28-08-2011,5
5_28-08-2011,9
5_28-08-2011,7
5_28-08-2011,1
5_28-08-2011,8
5_28-08-2011,3
5_17-06-2012,5
5_17-06-2012,2
5_17-06-2012,10
5_17-06-2012,9
5_17-06-2012,8
5_17-06-2012,7
5_17-06-2012,3
5_17-06-2012,4
5_17-06-2012,6
5_17-06-2012,1
2_17-11-2013,1
2_17-11-2013,4
2_17-11-2013,6
2_17-11-2013,7
2_17-11-2013,10
2_17-11-2013,3
2_17-11-2013,5
2_17-11-2013,2
2_17-11-2013,9
2_17-11-2013,8
4_08-05-2016,3
4_08-05-2016,4
4_08-05-2016,2
4_08-05-2016,1
4_08-05-2016,7
4_08-05-2016,8
4_08-05-2016,6
4_08-05-2016,5
4_19-07-2012,7
4_19-07-2012,9
4_19-07-2012,3
4_19-07-2012,4
4_19-07-2012,2
4_19-07-2012,8
4_19-07-2012,5
4_19-07-2012,1
4_19-07-2012,6
4_19-07-2012,10
2_03-06-2012,2
2_03-06-2012,6
2_03-06-2012,3
2_03-06-2012,5
2_03-06-2012,4
2_03-06-2012,1
2_21-05-2017,1
2_21-05-2017,7
2_21-05-2017,2
2_21-05-2017,6
2_21-05-2017,3
2_21-05-2017,4
2_21-05-2017,5
5_25-09-2016,5
5_25-09-2016,4
5_25-09-2016,2
5_25-09-2016,6
5_25-09-2016,10
5_25-09-2016,7
5_25-09-2016,1
5_25-09-2016,9
5_25-09-2016,8
5_25-09-2016,2
4_5-02-2012,3
4_5-02-2012,8
4_5-02-2012,12
4_5-02-2012,2
4_5-02-2012,1
4_5-02-2012,7
4_5-02-2012,11
4_5-02-2012,10
4_5-02-2012,5
4_5-02-2012,4
4_5-02-2012,9
4_5-02-2012,6
4_29-05-2016,4
4_29-05-2016,7
4_29-05-2016,1
4_29-05-2016,8
4_29-05-2016,10
4_29-05-2016,3
4_29-05-2016,2
4_29-05-2016,9
4_29-05-2016,6
4_29-05-2016,5
4_29-05-2016,11
5_18-09-2011,1
5_18-09-2011,9
5_18-09-2011,8
5_18-09-2011,2
5_18-09-2011,6
5_18-09-2011,4
5_18-09-2011,3
5_18-09-2011,7
5_18-09-2011,5
2_9-06-2019,1
2_9-06-2019,2
2_9-06-2019,9
2_9-06-2019,3
2_9-06-2019,8
2_9-06-2019,6
2_9-06-2019,7
2_9-06-2019,5
2_9-06-2019,4
2_23-10-2011,1
2_23-10-2011,2
2_23-10-2011,4
2_23-10-2011,3
2_23-10-2011,10
2_23-10-2011,8
2_23-10-2011,6
2_23-10-2011,5
2_23-10-2011,7
2_23-10-2011,9
1_05-07-2012,1
1_05-07-2012,2
1_05-07-2012,3
1_05-07-2012,4
1_05-07-2012,5
1_05-07-2012,6
5_17-09-2020,2
5_17-09-2020,4
5_17-09-2020,6
5_17-09-2020,11
5_17-09-2020,7
5_17-09-2020,1
5_17-09-2020,12
5_17-09-2020,10
5_17-09-2020,8
5_17-09-2020,3
5_17-09-2020,9
5_17-09-2020,5
1_5-06-2016,1
1_5-06-2016,4
1_5-06-2016,3
1_5-06-2016,2
3_23-02-2014,1
3_23-02-2014,7
3_23-02-2014,6
3_23-02-2014,3
3_23-02-2014,2
3_23-02-2014,5
3_23-02-2014,4
2_19-02-2017,4
2_19-02-2017,3
2_19-02-2017,5
2_19-02-2017,6
2_19-02-2017,2
2_19-02-2017,7
2_19-02-2017,1
2_12-08-2011,2
2_12-08-2011,3
2_12-08-2011,1
2_12-08-2011,4
2_12-08-2011,5
4_09-07-2020,9
4_09-07-2020,5
4_09-07-2020,1
4_09-07-2020,10
4_09-07-2020,4
4_09-07-2020,6
4_09-07-2020,2
4_09-07-2020,3
4_09-07-2020,12
4_09-07-2020,11
4_09-07-2020,7
4_09-07-2020,8
3_19-02-2012,10
3_19-02-2012,12
3_19-02-2012,1
3_19-02-2012,16
3_19-02-2012,9
3_19-02-2012,7
3_19-02-2012,4
3_19-02-2012,11
3_19-02-2012,3
3_19-02-2012,13
3_19-02-2012,8
3_19-02-2012,15
3_19-02-2012,6
3_19-02-2012,2
3_19-02-2012,5
3_19-02-2012,14
2_3-06-2016,5
2_3-06-2016,7
2_3-06-2016,1
2_3-06-2016,6
2_3-06-2016,8
2_3-06-2016,2
2_3-06-2016,3
2_3-06-2016,4
3_28-06-2012,4
3_28-06-2012,2
3_28-06-2012,9
3_28-06-2012,3
3_28-06-2012,1
3_28-06-2012,8
3_28-06-2012,7
3_28-06-2012,5
3_28-06-2012,6
4_15-04-2011,3
4_15-04-2011,5
4_15-04-2011,11
4_15-04-2011,10
4_15-04-2011,7
4_15-04-2011,9
4_15-04-2011,12
4_15-04-2011,4
4_15-04-2011,2
4_15-04-2011,1
4_15-04-2011,8
4_15-04-2011,6
3_08-01-2012,4
3_08-01-2012,9
3_08-01-2012,14
3_08-01-2012,2
3_08-01-2012,3
3_08-01-2012,12
3_08-01-2012,7
3_08-01-2012,13
3_08-01-2012,5
3_08-01-2012,6
3_08-01-2012,8
3_08-01-2012,10
3_08-01-2012,11
3_08-01-2012,1
5_29-07-2011,10
5_29-07-2011,1
5_29-07-2011,8
5_29-07-2011,5
5_29-07-2011,4
5_29-07-2011,3
5_29-07-2011,2
5_29-07-2011,7
5_29-07-2011,9
5_29-07-2011,6
3_05-07-2020,1
3_05-07-2020,12
3_05-07-2020,7
3_05-07-2020,5
3_05-07-2020,11
3_05-07-2020,6
3_05-07-2020,14
3_05-07-2020,3
3_05-07-2020,2
3_05-07-2020,4
3_05-07-2020,8
3_05-07-2020,9
3_05-07-2020,13
3_05-07-2020,10
3_30-12-2020,1
3_30-12-2020,10
3_30-12-2020,6
3_30-12-2020,7
3_30-12-2020,11
3_30-12-2020,2
3_30-12-2020,3
3_30-12-2020,12
3_30-12-2020,5
3_30-12-2020,9
3_30-12-2020,8
3_30-12-2020,3
2_02-11-2014,4
2_02-11-2014,10
2_02-11-2014,1
2_02-11-2014,12
2_02-11-2014,2
2_02-11-2014,11
2_02-11-2014,5
2_02-11-2014,8
2_02-11-2014,7
2_02-11-2014,9
2_02-11-2014,3
2_02-11-2014,6
2_02-11-2014,13
3_05-08-2011,4
3_05-08-2011,1
3_05-08-2011,9
3_05-08-2011,10
3_05-08-2011,3
3_05-08-2011,12
3_05-08-2011,11
3_05-08-2011,8
3_05-08-2011,7
3_05-08-2011,5
3_05-08-2011,6
3_05-08-2011,2
2_29-08-2016,2
2_29-08-2016,4
2_29-08-2016,1
2_29-08-2016,6
2_29-08-2016,7
2_29-08-2016,5
2_29-08-2016,3
3_24-06-2012,9
3_24-06-2012,6
3_24-06-2012,2
3_24-06-2012,7
3_24-06-2012,5
3_24-06-2012,10
3_24-06-2012,3
3_24-06-2012,1
3_24-06-2012,11
3_24-06-2012,8
3_24-06-2012,4
5_10-09-2016,4
5_10-09-2016,2
5_10-09-2016,1
5_10-09-2016,3
5_10-09-2016,5
1_26-07-2012,6
1_26-07-2012,4
1_26-07-2012,2
1_26-07-2012,3
1_26-07-2012,1
1_26-07-2012,5
2_27-11-2020,7
2_27-11-2020,6
2_27-11-2020,9
2_27-11-2020,3
2_27-11-2020,4
2_27-11-2020,5
2_27-11-2020,8
2_27-11-2020,1
2_27-11-2020,2
2_15-04-2012,5
2_15-04-2012,1
2_15-04-2012,2
2_15-04-2012,4
2_15-04-2012,7
2_15-04-2012,8
2_15-04-2012,9
2_15-04-2012,12
2_15-04-2012,3
2_15-04-2012,10
2_15-04-2012,13
2_15-04-2012,11
2_15-04-2012,6
3_16-03-2014,2
3_16-03-2014,5
3_16-03-2014,6
3_16-03-2014,4
3_16-03-2014,7
3_16-03-2014,3
3_16-03-2014,1
3_16-03-2014,8
1_9-10-2016,2
1_9-10-2016,1
1_9-10-2016,3
1_9-10-2016,4
2_17-09-2020,3
2_17-09-2020,2
2_17-09-2020,1
2_17-09-2020,4
2_17-09-2020,5
1_02-12-2012,4
1_02-12-2012,2
1_02-12-2012,3
1_02-12-2012,7
1_02-12-2012,8
1_02-12-2012,9
1_02-12-2012,6
1_02-12-2012,1
1_02-12-2012,5
2_14-06-2012,1
2_14-06-2012,5
2_14-06-2012,2
2_14-06-2012,6
2_14-06-2012,3
2_14-06-2012,4
1_22-04-2012,4
1_22-04-2012,1
1_22-04-2012,2
1_22-04-2012,6
1_22-04-2012,5
1_22-04-2012,7
1_22-04-2012,3
4_17-07-2014,4
4_17-07-2014,7
4_17-07-2014,11
4_17-07-2014,2
4_17-07-2014,3
4_17-07-2014,6
4_17-07-2014,5
4_17-07-2014,8
4_17-07-2014,1
4_17-07-2014,9
4_17-07-2014,10
3_25-09-2011,7
3_25-09-2011,4
3_25-09-2011,3
3_25-09-2011,5
3_25-09-2011,8
3_25-09-2011,6
3_25-09-2011,2
3_25-09-2011,13
3_25-09-2011,9
3_25-09-2011,1
3_25-09-2011,10
3_25-09-2011,11
3_25-09-2011,12
5_22-04-2011,9
5_22-04-2011,6
5_22-04-2011,1
5_22-04-2011,4
5_22-04-2011,8
5_22-04-2011,5
5_22-04-2011,2
5_22-04-2011,3
5_22-04-2011,7
2_30-09-2012,10
2_30-09-2012,17
2_30-09-2012,18
2_30-09-2012,5
2_30-09-2012,7
2_30-09-2012,11
2_30-09-2012,6
2_30-09-2012,4
2_30-09-2012,2
2_30-09-2012,20
2_30-09-2012,14
2_30-09-2012,9
2_30-09-2012,1
2_30-09-2012,15
2_30-09-2012,3
2_30-09-2012,8
2_30-09-2012,19
2_30-09-2012,12
2_30-09-2012,16
2_30-09-2012,13
3_07-06-2020,6
3_07-06-2020,8
3_07-06-2020,12
3_07-06-2020,4
3_07-06-2020,11
3_07-06-2020,2
3_07-06-2020,10
3_07-06-2020,9
3_07-06-2020,1
3_07-06-2020,3
3_07-06-2020,7
3_07-06-2020,5
3_07-06-2020,13
2_17-04-2011,3
2_17-04-2011,13
2_17-04-2011,9
2_17-04-2011,1
2_17-04-2011,5
2_17-04-2011,10
2_17-04-2011,12
2_17-04-2011,8
2_17-04-2011,6
2_17-04-2011,2
2_17-04-2011,4
2_17-04-2011,11
2_17-04-2011,14
2_17-04-2011,7
2_29-08-2013,2
2_29-08-2013,5
2_29-08-2013,1
2_29-08-2013,4
2_29-08-2013,3
5_15-11-2015,4
5_15-11-2015,9
5_15-11-2015,6
5_15-11-2015,2
5_15-11-2015,5
5_15-11-2015,7
5_15-11-2015,8
5_15-11-2015,3
5_15-11-2015,1
3_12-08-2018,7
3_12-08-2018,8
3_12-08-2018,1
3_12-08-2018,4
3_12-08-2018,9
3_12-08-2018,5
3_12-08-2018,3
3_12-08-2018,2
3_12-08-2018,6
4_23-11-2014,2
4_23-11-2014,1
4_23-11-2014,4
4_23-11-2014,3
4_23-11-2014,8
4_23-11-2014,9
4_23-11-2014,6
4_23-11-2014,7
4_23-11-2014,5
4_1-08-2019,7
4_1-08-2019,10
4_1-08-2019,3
4_1-08-2019,6
4_1-08-2019,1
4_1-08-2019,12
4_1-08-2019,9
4_1-08-2019,11
4_1-08-2019,5
4_1-08-2019,2
4_1-08-2019,8
4_1-08-2019,4
5_17-08-2012,8
5_17-08-2012,2
5_17-08-2012,3
5_17-08-2012,1
5_17-08-2012,4
5_17-08-2012,7
5_17-08-2012,5
5_17-08-2012,6
5_04-10-2015,3
5_04-10-2015,2
5_04-10-2015,1
5_04-10-2015,4
5_04-10-2015,6
5_04-10-2015,5
2_10-09-2016,1
2_10-09-2016,7
2_10-09-2016,2
2_10-09-2016,8
2_10-09-2016,6
2_10-09-2016,5
2_10-09-2016,4
2_10-09-2016,3
3_16-06-2021,5
3_16-06-2021,9
3_16-06-2021,2
3_16-06-2021,6
3_16-06-2021,1
3_16-06-2021,8
3_16-06-2021,3
3_16-06-2021,7
3_16-06-2021,4
3_31-01-2021,3
3_31-01-2021,1
3_31-01-2021,6
3_31-01-2021,5
3_31-01-2021,2
3_31-01-2021,7
3_31-01-2021,4
2_30-09-2018,2
2_30-09-2018,4
2_30-09-2018,8
2_30-09-2018,5
2_30-09-2018,6
2_30-09-2018,3
2_30-09-2018,9
2_30-09-2018,7
2_30-09-2018,1
3_16-09-2012,3
3_16-09-2012,5
3_16-09-2012,4
3_16-09-2012,7
3_16-09-2012,2
3_16-09-2012,9
3_16-09-2012,6
3_16-09-2012,1
3_16-09-2012,8
3_16-09-2012,10
3_16-09-2012,11
2_26-02-2017,2
2_26-02-2017,3
2_26-02-2017,10
2_26-02-2017,5
2_26-02-2017,7
2_26-02-2017,8
2_26-02-2017,1
2_26-02-2017,9
2_26-02-2017,12
2_26-02-2017,4
2_26-02-2017,11
2_26-02-2017,6
5_18-03-2018,7
5_18-03-2018,10
5_18-03-2018,4
5_18-03-2018,9
5_18-03-2018,6
5_18-03-2018,1
5_18-03-2018,8
5_18-03-2018,5
5_18-03-2018,2
5_18-03-2018,3
4_03-03-2019,6
4_03-03-2019,4
4_03-03-2019,8
4_03-03-2019,7
4_03-03-2019,11
4_03-03-2019,1
4_03-03-2019,5
4_03-03-2019,3
4_03-03-2019,2
4_03-03-2019,9
4_03-03-2019,12
4_03-03-2019,10
5_08-01-2012,1
5_08-01-2012,2
5_08-01-2012,4
5_08-01-2012,6
5_08-01-2012,3
5_08-01-2012,5
5_08-01-2012,8
5_08-01-2012,7
2_25-09-2011,5
2_25-09-2011,7
2_25-09-2011,2
2_25-09-2011,4
2_25-09-2011,3
2_25-09-2011,1
2_25-09-2011,6
2_25-09-2011,8
5_9-04-2017,2
5_9-04-2017,13
5_9-04-2017,7
5_9-04-2017,5
5_9-04-2017,3
5_9-04-2017,1
5_9-04-2017,10
5_9-04-2017,8
5_9-04-2017,11
5_9-04-2017,14
5_9-04-2017,6
5_9-04-2017,9
5_9-04-2017,4
5_9-04-2017,12
3_1-08-2016,2
3_1-08-2016,1
3_1-08-2016,5
3_1-08-2016,3
3_1-08-2016,6
3_1-08-2016,7
3_1-08-2016,4
1_15-06-2019,8
1_15-06-2019,4
1_15-06-2019,5
1_15-06-2019,2
1_15-06-2019,9
1_15-06-2019,6
1_15-06-2019,3
1_15-06-2019,7
1_15-06-2019,1
2_23-05-2021,4
2_23-05-2021,6
2_23-05-2021,5
2_23-05-2021,2
2_23-05-2021,7
2_23-05-2021,10
2_23-05-2021,3
2_23-05-2021,9
2_23-05-2021,8
2_23-05-2021,1
1_30-11-2014,10
1_30-11-2014,8
1_30-11-2014,9
1_30-11-2014,7
1_30-11-2014,4
1_30-11-2014,1
1_30-11-2014,5
1_30-11-2014,2
1_30-11-2014,3
1_30-11-2014,6
3_28-5-2017,7
3_28-5-2017,8
3_28-5-2017,9
3_28-5-2017,1
3_28-5-2017,2
3_28-5-2017,10
3_28-5-2017,5
3_28-5-2017,12
3_28-5-2017,4
3_28-5-2017,6
3_28-5-2017,13
3_28-5-2017,3
3_28-5-2017,15
3_28-5-2017,11
3_28-5-2017,14
4_1-08-2016,3
4_1-08-2016,1
4_1-08-2016,8
4_1-08-2016,2
4_1-08-2016,5
4_1-08-2016,10
4_1-08-2016,12
4_1-08-2016,7
4_1-08-2016,6
4_1-08-2016,11
4_1-08-2016,4
4_1-08-2016,9
5_30-05-2014,3
5_30-05-2014,6
