1_10-09-2016,0.13971742987632751,1.476906180381775,0.9818646907806396,3.551571846008301,-0.4687170386314392,-0.2911863923072815,,,,,,,
1_15-01-2012,-2.341268539428711,-1.9254015684127808,-2.2455315589904785,-1.6663352251052856,,,,,,,,,
1_28-06-2012,-0.9821467399597168,0.038066260516643524,-1.437390685081482,-2.1689155101776123,-0.7841839790344238,,,,,,,,
1_29-09-2013,0.9256232380867004,1.6811603307724,0.10598362982273102,-1.6235904693603516,0.6033914685249329,1.0818126201629639,1.0294910669326782,0.5519375801086426,,,,,
1_3-09-2016,1.2145746946334839,1.1629481315612793,0.16761165857315063,1.9386237859725952,1.6409965753555298,,,,,,,,
2_01-11-2015,0.5324847102165222,-0.7987805008888245,-2.1828107833862305,0.022651419043540955,0.20721739530563354,0.5934140086174011,-0.5239687561988831,-2.0923683643341064,,,,,
2_05-11-2015,-0.860859751701355,0.45689013600349426,1.288488507270813,0.4992336630821228,-1.6502264738082886,,,,,,,,
2_07-08-2014,-0.03980981558561325,-0.056888043880462646,-0.005997411906719208,1.47178053855896,-1.6544800996780396,-0.7186189889907837,,,,,,,
2_13-04-2014,-0.6096434593200684,-0.16294263303279877,1.8358087539672852,0.4104110896587372,-0.6969303488731384,-0.4576326608657837,0.19767339527606964,-0.8377577066421509,-0.9423297643661499,,,,
2_16-02-2014,-0.014037974178791046,-0.4302626848220825,0.8593034744262695,-0.25621843338012695,1.7534161806106567,-0.9165002703666687,0.30296701192855835,1.184908151626587,,,,,
2_19-10-2014,-0.46471232175827026,1.0488351583480835,-0.3239150643348694,0.7140785455703735,,,,,,,,,
2_26-07-2012,0.9585709571838379,0.5836857557296753,2.2819600105285645,0.010546237230300903,1.9561978578567505,3.57561993598938,-0.3994167149066925,1.1406141519546509,,,,,
2_29-08-2016,1.419323444366455,0.5031313300132751,0.6049224138259888,0.04244714230298996,0.553359866142273,0.9211236834526062,4.060032844543457,,,,,,
3_04-10-2015,1.9147710800170898,0.3552338182926178,0.8362436890602112,0.8183104395866394,-1.7277354001998901,-1.7132647037506104,0.9992272853851318,0.8023680448532104,-0.8131054043769836,0.18274815380573273,-0.5549843907356262,,
3_05-05-2016,-2.2562255859375,-1.4828816652297974,0.3246789276599884,0.017250366508960724,-0.17917737364768982,0.4040569067001343,-1.119243860244751,0.588270902633667,,,,,
3_09-12-12,0.9720156192779541,-1.2334332466125488,-0.11464554816484451,0.11374280601739883,0.4946097135543823,0.3123265206813812,-0.007537350058555603,0.7391972541809082,-0.9508674144744873,1.6265294551849365,0.9637806415557861,1.3045789003372192,0.06433076411485672
3_25-07-2013,-0.2519044578075409,0.6783368587493896,1.92991304397583,0.29967570304870605,-0.8118011355400085,0.27473777532577515,1.0166360139846802,2.3183059692382812,,,,,
3_26-11-2015,-0.012166053056716919,0.624363899230957,-0.37317976355552673,0.47454190254211426,0.915335476398468,2.159959554672241,0.8411876559257507,-0.14111554622650146,1.2676796913146973,,,,
4_05-01-2014,1.2172921895980835,-1.7476321458816528,2.407872438430786,2.458338499069214,-1.7465206384658813,0.2442988157272339,0.5625340342521667,4.434167861938477,0.28956928849220276,2.1515159606933594,-0.6901072859764099,,
4_07-08-2014,-0.07279781252145767,1.2226464748382568,1.3047807216644287,2.846449136734009,-1.0709517002105713,0.2864707112312317,-0.4896683990955353,0.31008636951446533,-0.7578602433204651,,,,
4_11-05-2012,2.2391767501831055,1.735541820526123,1.6418167352676392,-0.06852211803197861,2.9691591262817383,2.3869693279266357,1.4146175384521484,-1.2844754457473755,3.9964799880981445,1.5519976615905762,-2.48797345161438,1.4074100255966187,
4_12-01-2014,1.793416142463684,-0.1441926509141922,0.282979279756546,1.366715669631958,-1.0442830324172974,1.5816898345947266,0.12267270684242249,-1.3668439388275146,0.7709750533103943,1.1141347885131836,-0.6330856084823608,,
4_17-01-2016,2.1012775897979736,0.5642297267913818,0.3899681270122528,2.26110577583313,0.6082160472869873,2.1339073181152344,1.7407890558242798,-0.7941768169403076,1.3963216543197632,2.2534055709838867,,,
4_23-02-2014,1.0352356433868408,0.16283461451530457,3.3972504138946533,-0.009246930480003357,1.3228745460510254,1.9244422912597656,0.9742696285247803,-0.22966812551021576,-0.2899160087108612,0.057658880949020386,1.5958362817764282,-1.845902442932129,
4_3-09-2016,-0.20220963656902313,-0.45848408341407776,0.623477041721344,1.804241418838501,0.07080832868814468,0.14463843405246735,1.4551054239273071,0.7785488963127136,1.4174154996871948,-0.40186426043510437,0.19070278108119965,,
5_07-08-2014,0.12861141562461853,-0.5626701712608337,-1.8482860326766968,0.27296170592308044,0.41229480504989624,-0.12667644023895264,,,,,,,
5_19-07-2012,-1.6303209066390991,2.688514232635498,-2.077816963195801,-1.212953805923462,1.1759350299835205,-1.0757677555084229,-0.8101184964179993,0.3162999451160431,,,,,
5_26-11-2015,-0.534203052520752,0.8742195963859558,1.970692753791809,0.8539656400680542,-0.6667785048484802,1.2591489553451538,,,,,,,
5_28-02-2016,0.029322780668735504,-0.5469420552253723,-0.81120365858078,-0.942355751991272,-0.1784723550081253,0.13261130452156067,,,,,,,
