4_25-05-2014,POLGAR,6,3.0,55.0,C.FERNANDEZ,BUELNAEQUII,"FERNANDEZ R., J.C.",8,HIPODROMO LA ZARZUELA,1400,HIERBA
4_04-05-2012,SECRET NIGHT,10,3.0,50.0,C.FERNANDEZ,BUELNAEQUII,"FERNANDEZ R., J.C.",6,HIPODROMO LA ZARZUELA,1600,ARENA-FIBRA
4_03-06-2012,TRESENPUNTO,6,4.0,50.0,C.FERNANDEZ,BUELNAEQUII,"PEREZ, M.J.",4,HIPODROMO LA ZARZUELA,2100,HIERBA
3_17-06-2012,VIUGA,7,4.0,50.0,C.FERNANDEZ,BUELNAEQUII,"URBINA, P.R.",11,HIPODROMO LA ZARZUELA,1800,HIERBA
4_13-07-2014,WINKL SIDE,5,4.0,53.0,C.FERNANDEZ,BUELNAEQUII,J.C.FERNANDEZ,2,HIPODROMO DE SAN SEBASTIAN,1600,HIERBA
2_28-06-2012,OJO DE HALCON (IRE),5,4.0,52.0,C.FERNANDEZ,BUELNAEQUII,"URBINA, P.R.",6,HIPODROMO LA ZARZUELA,1900,ARENA-FIBRA
4_28-10-2012,TATELILLA (IRE),7,3.0,55.5,C.FERNANDEZ,BUELNAEQUII,"CARRASCO, A.",3,HIPODROMO LA ZARZUELA,1800,HIERBA
3_18-05-2012,VIUGA,3,4.0,53.5,C.FERNANDEZ,BUELNAEQUII,"URBINA, P.R.",13,HIPODROMO LA ZARZUELA,1600,ARENA-FIBRA
2_21-08-2011,BAMBOLA,7,2.0,55.0,C.FERNANDEZ,BUELNAEQUII,J.C.FERNANDEZ,1,HIPODROMO DE SAN SEBASTIAN,1400,HIERBA
3_17-06-2012,COMODORO (GER),15,3.0,54.0,C.FERNANDEZ,BUELNAEQUII,"FERNANDEZ R., J.C.",6,HIPODROMO LA ZARZUELA,1800,HIERBA
1_21-10-2012,TENIENTE DREBIN,12,2.0,55.0,C.FERNANDEZ,BUELNAEQUII,"FERNANDEZ R., J.C.",11,HIPODROMO LA ZARZUELA,1400,HIERBA
3_15-08-2011,REDDY ON TANGO,14,7.0,55.0,C.FERNANDEZ,BUELNAEQUII,J.JIMENEZ,10,HIPODROMO DE SAN SEBASTIAN,1500,HIERBA
1_21-07-2011,WINDING PATH (GB),6,3.0,52.0,C.FERNANDEZ,BUELNAEQUII,"FERNANDEZ R., J.C.",3,HIPODROMO LA ZARZUELA,2300,ARENA-FIBRA
5_14-10-2012,BARAÑAIN,9,3.0,56.0,C.FERNANDEZ,BUELNAEQUII,"DIEZ, D",9,HIPODROMO LA ZARZUELA,2000,HIERBA
4_18-05-2012,COLORIN (IRE),1,5.0,56.0,C.FERNANDEZ,BUELNAEQUII,"FERNANDEZ R., J.C.",7,HIPODROMO LA ZARZUELA,1600,ARENA-FIBRA
2_11-05-2012,COMODORO (GER),10,3.0,55.0,C.FERNANDEZ,BUELNAEQUII,"FERNANDEZ R., J.C.",6,HIPODROMO LA ZARZUELA,1400,HIERBA
5_18-05-2012,LODOSA,6,4.0,56.0,C.FERNANDEZ,BUELNAEQUII,"RODRIGUEZ, O.",13,HIPODROMO LA ZARZUELA,1600,ARENA-FIBRA
2_23-10-2011,LODOSA,5,3.0,57.0,C.FERNANDEZ,BUELNAEQUII,"RODRIGUEZ, O.",9,HIPODROMO LA ZARZUELA,1800,HIERBA
2_07-08-2011,MAYDRIT SANTOS,7,3.0,56.0,C.FERNANDEZ,BUELNAEQUII,E.PUENTE,9,HIPODROMO DE SAN SEBASTIAN,1600,HIERBA
1_18-05-2012,TANGO,9,3.0,55.0,C.FERNANDEZ,BUELNAEQUII,"FERNANDEZ R., J.C.",7,HIPODROMO LA ZARZUELA,1000,HIERBA
1_30-06-2011,WINDING PATH (GB),5,3.0,53.5,C.FERNANDEZ,BUELNAEQUII,"FERNANDEZ R., J.C.",2,HIPODROMO LA ZARZUELA,1100,ARENA-FIBRA
4_15-04-2012,PERSICUS (GB),4,6.0,58.5,C.FERNANDEZ,BUELNAEQUII,"FERNANDEZ R., J.C.",11,HIPODROMO LA ZARZUELA,2000,HIERBA
1_19-08-2012,COMODORO (GER),4,3.0,57.0,C.FERNANDEZ,BUELNAEQUII,J.C.FERNANDEZ,7,HIPODROMO DE SAN SEBASTIAN,2200,HIERBA
1_31-07-2011,GAMBERRO (IRE),12,3.0,56.0,C.FERNANDEZ,BUELNAEQUII,J.C.FERNANDEZ,4,HIPODROMO DE SAN SEBASTIAN,2200,HIERBA
3_31-07-2011,REDDY ON TANGO,10,7.0,57.0,C.FERNANDEZ,BUELNAEQUII,J.JIMENEZ,9,HIPODROMO DE SAN SEBASTIAN,1600,HIERBA
4_27-08-2012,CAÑADIO (IRE),10,5.0,58.0,C.FERNANDEZ,BUELNAEQUII,J.C.FERNANDEZ,4,HIPODROMO DE SAN SEBASTIAN,1600,HIERBA
3_14-10-2012,CHIQUI (IRE),8,3.0,59.0,C.FERNANDEZ,BUELNAEQUII,"FERNANDEZ R., J.C.",4,HIPODROMO LA ZARZUELA,1500,HIERBA
3_27-05-2012,PEDREÑA,11,5.0,58.0,C.FERNANDEZ,BUTLINUK,"FERNANDEZ R., J.C.",4,HIPODROMO LA ZARZUELA,1500,HIERBA
4_28-10-2012,VALERIANO (IRE),4,3.0,59.0,C.FERNANDEZ,C340,"DELCHER S., M.",10,HIPODROMO LA ZARZUELA,1800,HIERBA
5_28-06-2012,COLORIN (IRE),2,5.0,60.0,C.FERNANDEZ,CABOMAYOR,"FERNANDEZ R., J.C.",2,HIPODROMO LA ZARZUELA,1200,ARENA-FIBRA
4_07-07-2011,COLORIN (IRE),9,4.0,60.0,C.FERNANDEZ,CABOMAYOR,"FERNANDEZ R., J.C.",2,HIPODROMO LA ZARZUELA,1200,ARENA
3_05-07-2012,OTTAWA,9,5.0,60.0,C.FERNANDEZ,CACHARELA,"FERNANDEZ R., J.C.",6,HIPODROMO LA ZARZUELA,1600,ARENA-FIBRA
3_02-10-2011,PRINCE TRIAL,4,3.0,61.0,C.FERNANDEZ,CACHARELA,"FERNANDEZ R., J.C.",1,HIPODROMO LA ZARZUELA,2100,HIERBA
4_04-05-2012,COLORIN (IRE),1,5.0,61.0,C.FERNANDEZ,CACHARELA,"FERNANDEZ R., J.C.",8,HIPODROMO LA ZARZUELA,1600,ARENA-FIBRA
4_30-08-2012,GAMBERRO (IRE),5,4.0,61.0,C.FERNANDEZ,CACHARELA,J.C.FERNANDEZ,9,HIPODROMO DE SAN SEBASTIAN,2000,HIERBA
3_12-06-2011,CALBLANQUE (IRE),3,4.0,62.0,C.FERNANDEZ,CACHARELA,"FERNANDEZ R., J.C.",8,HIPODROMO LA ZARZUELA,1400,HIERBA
2_23-09-2012,FISCHER,4,3.0,63.0,C.FERNANDEZ,CACHARELA,"FERNANDEZ R., J.C.",12,HIPODROMO LA ZARZUELA,2100,HIERBA
3_07-08-2011,SINAN,4,3.0,62.0,C.FERNANDEZ,CACHARELA,R.AVIAL,6,HIPODROMO DE SAN SEBASTIAN,2000,HIERBA
3_10-06-2012,CAÑADIO (IRE),11,5.0,63.0,C.FERNANDEZ,CACHARELA,"FERNANDEZ R., J.C.",7,HIPODROMO LA ZARZUELA,1400,HIERBA
4_09-10-2011,CALAMARGO (IRE),10,4.0,64.0,C.FERNANDEZ,CACHARELA,"SANCHEZ, A.F.",11,HIPODROMO LA ZARZUELA,2200,HIERBA
4_05-07-2012,RUBENS,5,7.0,65.0,C.FERNANDEZ,CACHARELA,"FERNANDEZ R., J.C.",2,HIPODROMO LA ZARZUELA,1600,ARENA-FIBRA
2_05-07-2020,BERTUCHI,10,4.0,55.5,C.HAZEN,CACHARELA,J.LOPEZ,11,HIPODROMO LA ZARZUELA,2100,HIERBA
4_17-09-2020,OCTAVIA MINOR (USA),12,4.0,58.5,C.HAZEN,CACHARELA,J.LOPEZ,3,HIPODROMO LA ZARZUELA,1700,ARENA-FIBRA
4_10-09-2020,ROCKOLA,12,3.0,61.0,C.HAZEN,CACHARELA,A.TSERETELI,2,HIPODROMO LA ZARZUELA,1200,ARENA-FIBRA
2_30-05-2021,MRS JENNINGS (GB),1,3.0,60.0,C.HAZEN,CACHARELA,CH.DELCHER,7,HIPODROMO LA ZARZUELA,1200,HIERBA
5_28-08-2011,GARGAMEL,3,3.0,50.0,C.HERISSON.DE.BEAUVOIR,CALEJAÑA,R.AVIAL,1,HIPODROMO DE SAN SEBASTIAN,1600,HIERBA
4_28-08-2011,ON THE DOT (IRE),8,7.0,52.0,C.HERISSON.DE.BEAUVOIR,CALEJAÑA,M.COMAS,12,HIPODROMO DE SAN SEBASTIAN,1600,HIERBA
4_11-09-2011,RESU,12,3.0,52.0,C.HERISSON.DE.BEAUVOIR,CALEJAÑA,R.AVIAL,6,HIPODROMO DE SAN SEBASTIAN,1600,HIERBA
2_11-09-2011,TEXEDU,6,4.0,54.0,C.HERISSON.DE.BEAUVOIR,CALEJAÑA,G.VILLARTA,12,HIPODROMO DE SAN SEBASTIAN,1600,HIERBA
5_15-08-2012,BEAT THE WIND(IRE),5,4.0,58.5,C.NORA,CALEJAÑA,R.MARTIN S,2,HIPODROMO DE SAN SEBASTIAN,2200,HIERBA
5_03-06-2012,CAMPILLO (FR),4,3.0,57.0,C.NORA,CALEJAÑA,"MAROTO, J.L.",10,HIPODROMO LA ZARZUELA,2400,HIERBA
3_15-08-2012,FORTUN (IRE),4,3.0,54.0,C.NORA,CALEJAÑA,J.L.MAROTO,1,HIPODROMO DE SAN SEBASTIAN,2400,HIERBA
1_24-06-2012,GO PARTI (FR),5,2.0,57.0,C.NORA,CALEJAÑA,"SANCHEZ C., A.",10,HIPODROMO LA ZARZUELA,1200,HIERBA
5_23-08-2012,GO PARTI (FR),8,2.0,56.0,C.NORA,CALEJAÑA,A.IMAZ C,7,HIPODROMO DE SAN SEBASTIAN,1500,HIERBA
5_24-06-2012,KARLUV MOST (FR),1,6.0,60.0,C.NORA,CALEJAÑA,"MAROTO, J.L.",5,HIPODROMO LA ZARZUELA,2500,HIERBA
2_03-06-2012,KARLUV MOST (FR),1,6.0,57.0,C.NORA,CALEJAÑA,"MAROTO,J.L.",5,HIPODROMO LA ZARZUELA,2200,HIERBA
5_30-09-2012,KARLUV MOST (FR),5,6.0,59.0,C.NORA,CALEJAÑA,"MAROTO, J.L.",7,HIPODROMO LA ZARZUELA,2200,HIERBA
1_30-09-2012,SERGI SWING,4,2.0,56.0,C.NORA,CALEJAÑA,"RODRIGUEZ, J.A.",5,HIPODROMO LA ZARZUELA,1500,HIERBA
4_24-06-2012,UN MONDE,4,4.0,57.0,C.NORA,CALEJAÑA,"SANCHEZ C., A.",9,HIPODROMO LA ZARZUELA,1600,HIERBA
5_17-06-2012,MATUSALEN,1,3.0,54.0,C.NORA,CALEJAÑA,"DELCHER S., M.",7,HIPODROMO LA ZARZUELA,1600,HIERBA
2_24-06-2012,HELLO SNOW,5,3.0,54.5,C.NORA,CALEJAÑA,"RODRIGUEZ, J.A.",3,HIPODROMO LA ZARZUELA,1400,HIERBA
3_5-02-2012,ILLIZMIT (FR),6,7.0,57.0,D.BENITEZ,CALEJAÑA,J. C. LOPERA,3,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,2100,HIERBA
5_22-01-2012,KURUCHET (ARG),6,5.0,57.5,D.BENITEZ,CALEJAÑA,J. CALDERON,2,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,2200,HIERBA
4_19-07-2012,SUDAFRICANA HAB (GB),9,4.0,62.0,D.BENITEZ,CALEJAÑA,"DIEZ, D",8,HIPODROMO LA ZARZUELA,1900,ARENA-FIBRA
2_16-02-2014,EL LOLO (IRE),8,8.0,59.0,D.DELGADO,CALEJAÑA,"ANAYA, O.",6,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1500,HIERBA
4_17-08-2012,CARA BLANCA (GB),5,4.0,56.0,D.DELGADO,CALEJAÑA,J. L. EYRE,10,HIPODROMO COSTA DEL SOL,1400,ARENA
2_26-08-2011,CHITON,10,3.0,62.0,D.DELGADO,CALEJAÑA,J. A. RODRIGUEZ,2,HIPODROMO COSTA DEL SOL,1800,ARENA
2_20-11-2011,CHITON,1,3.0,60.0,D.DELGADO,CALEJAÑA,J.A RODRÍGUEZ,6,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1500,HIERBA
4_15-01-2012,COVELO,1,7.0,58.0,D.DELGADO,CALEJAÑA,J.C. LOPERA,1,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1800,HIERBA
4_04-12-2011,DAVAY (USA),5,3.0,61.0,D.DELGADO,CALEJAÑA,J. A. RODRÍGUEZ,3,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1500,HIERBA
2_28-07-2012,DELIRADA,5,4.0,59.0,D.DELGADO,CALEJAÑA,J. C. MARTINEZ,8,HIPODROMO COSTA DEL SOL,2100,ARENA
1_04-12-2011,DESEADO,3,2.0,57.0,D.DELGADO,CALEJAÑA,J. A. RODRÍGUEZ,8,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1200,HIERBA
2_22-04-2011,EL PIPA HI,2,3.0,56.0,D.DELGADO,CALEJAÑA,J. C. MARTINEZ,11,HIPODROMO COSTA DEL SOL,1300,ARENA
3_28-07-2012,ESTRELLITA DIBEL,9,3.0,55.5,D.DELGADO,CALEJAÑA,J. C. MARTINEZ,3,HIPODROMO COSTA DEL SOL,1600,ARENA
4_29-04-2011,FLYING FLUTE (GB),3,6.0,60.0,D.DELGADO,CALEJAÑA,"MARTINEZ, J.C.",7,HIPODROMO LA ZARZUELA,1200,HIERBA
1_10-08-2012,GOLDING BOY (FR),3,2.0,56.0,D.DELGADO,CALEJAÑA,J. C. LOPERA,4,HIPODROMO COSTA DEL SOL,1400,ARENA
1_28-07-2012,GOLDING BOY (FR),5,2.0,57.0,D.DELGADO,CALEJAÑA,J. C. LOPERA,3,HIPODROMO COSTA DEL SOL,1400,ARENA
3_10-08-2012,HELLO SNOW,3,3.0,62.0,D.DELGADO,CALEJAÑA,J. A. RODRIGUEZ,1,HIPODROMO COSTA DEL SOL,2100,ARENA
2_22-01-2012,HENARES,7,3.0,57.0,D.DELGADO,CALEJAÑA,J. A. RODRIGUEZ,4,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1000,HIERBA
4_03-08-2012,HERRI IRRATIA,8,4.0,56.0,D.DELGADO,CALEJAÑA,B. RAMA,5,HIPODROMO COSTA DEL SOL,1800,ARENA
4_28-07-2012,HERRI IRRATIA,10,4.0,58.0,D.DELGADO,CALEJAÑA,B. RAMA,8,HIPODROMO COSTA DEL SOL,1600,ARENA
3_08-01-2012,MASSYAF (IRE),6,4.0,56.0,D.DELGADO,CALEJAÑA,A. SÁNCHEZ. C,1,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1600,HIERBA
5_22-04-2011,NEWBY (GB),8,6.0,59.0,D.DELGADO,CALEJAÑA,B. RAMA,3,HIPODROMO COSTA DEL SOL,1200,ARENA
3_17-08-2012,QUEENSIDE (USA),4,4.0,58.0,D.DELGADO,CALEJAÑA,J. A. RODRIGUEZ,9,HIPODROMO COSTA DEL SOL,1600,ARENA
3_21-07-2012,LUISIANNA,3,3.0,53.0,D.DELGADO,CALEJAÑA,J. C. MARTINEZ,3,HIPODROMO COSTA DEL SOL,2000,ARENA
4_19-08-2011,CHITON,6,3.0,54.0,D.DELGADO,CALEJAÑA,J. A. RODRIGUEZ,5,HIPODROMO COSTA DEL SOL,1800,ARENA
4_22-04-2011,ESQUIMO GREEN (FR),7,5.0,55.0,D.DELGADO,CALEJAÑA,B. RAMA,8,HIPODROMO COSTA DEL SOL,2100,ARENA
1_03-08-2012,LUISIANNA,6,3.0,55.0,D.DELGADO,CALEJAÑA,J. C. MARTINEZ,4,HIPODROMO COSTA DEL SOL,2100,ARENA
3_04-12-2011,COVELO,6,6.0,54.0,D.DELGADO,CALEJAÑA,J. C. LOPERA,12,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1500,HIERBA
3_20-11-2011,COVELO,5,6.0,58.0,D.DELGADO,CALEJAÑA,J.C LOPERA,11,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1800,HIERBA
4_21-07-2012,COVELO,5,7.0,60.0,D.DELGADO,CALEJAÑA,J. C. LOPERA,10,HIPODROMO COSTA DEL SOL,1600,ARENA
3_26-08-2011,PRECIOUS ROSE (USA),1,2.0,52.5,D.DELGADO,CALEJAÑA,J. A. RODRIGUEZ,3,HIPODROMO COSTA DEL SOL,1300,ARENA
4_13-01-2013,MAKAAMEN (GB),11,7.0,59.0,D.DELGADO,CALEJAÑA,"DIEZ, D.",11,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1500,HIERBA
5_24-01-2016,IRAIZOTZ,7,9.0,61.5,D.DELGADO,CALEJAÑA,I. MENDES,7,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1600,HIERBA
4_28-03-2019,KIRIKKALE (FR),7,8.0,55.0,D.DELGADO,CALEJAÑA,H. OLIVEIRA,2,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1400,ARENA
5_26-04-2018,QOSSOMIR (FR),7,5.0,57.0,D.DELGADO,CALEJAÑA,A. SILVA,3,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,2100,ARENA
4_24-02-2019,NASLI DE CASTILLA,7,4.0,57.0,D.DELGADO,CALEJAÑA,G. VAZ,9,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1300,ARENA
4_10-02-2019,SPEEDRIDER (IRE),9,8.0,57.0,D.DELGADO,CALEJAÑA,P.P. DIAZ,11,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1300,ARENA
2_06-12-2015,IRAIZOTZ,5,8.0,57.5,D.DELGADO,CALEJAÑA,I. MENDES,5,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1800,HIERBA
1_19-05-2016,MALHAIKA (FR),3,4.0,55.0,D.DELGADO,CALEJAÑA,D. WATRIGANT,8,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1500,ARENA
5_19-05-2016,FATHEN (OMN),6,5.0,59.0,D.DELGADO,CALEJAÑA,C. BAILLET,3,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1900,ARENA
1_19-05-2016,IDRAK (FR),7,4.0,55.0,D.DELGADO,CALEJAÑA,C. BAILLET,3,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1500,ARENA
3_19-01-2014,LUCKY DAVID (USA),1,4.0,56.0,D.DELGADO,CALEJAÑA,"NYKANEN, K.",2,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1800,HIERBA
2_19-01-2014,YUCA,10,4.0,53.0,D.DELGADO,CALEJAÑA,"SALGUERO, J.",2,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1800,HIERBA
1_09-03-2014,AZABACHE,1,5.0,62.5,D.DELGADO,CALVENTECHECA,"ANAYA, O.",3,HIPODROMO LA ZARZUELA,1400,HIERBA
2_06-04-2014,AZABACHE,6,5.0,62.0,D.DELGADO,CALVENTECHECA,"ANAYA, O.",8,HIPODROMO LA ZARZUELA,1500,HIERBA
2_12-08-2011,BLACK DIBEL (IRE),5,3.0,56.0,D.DELGADO,CALVENTECHECA,J.C.MARTINEZ,4,HIPODROMO COSTA DEL SOL,1300,ARENA
2_16-10-2011,DANIEL BOONE,9,2.0,57.0,D.DELGADO,CALVENTECHECA,"RODRIGUEZ, J.A.",7,HIPODROMO LA ZARZUELA,1500,HIERBA
4_25-09-2011,DAVAY (USA),9,3.0,58.0,D.DELGADO,CALVENTECHECA,"RODRIGUEZ, J.A.",6,HIPODROMO LA ZARZUELA,1600,HIERBA
2_02-10-2011,DREAM DREAM DREAM (FR),7,2.0,57.0,D.DELGADO,CALVENTECHECA,"RODRIGUEZ, J.A.",8,HIPODROMO LA ZARZUELA,1400,HIERBA
2_15-04-2011,FLYING FLUTE (GB),1,6.0,66.0,D.DELGADO,CALVENTECHECA,"MARTINEZ, J.C.",1,HIPODROMO LA ZARZUELA,1200,ARENA-FIBRA
1_09-10-2011,GALAXY,6,2.0,57.0,D.DIEZ,CALVENTECHECA,"RODRIGUEZ, J.A.",2,HIPODROMO LA ZARZUELA,1500,HIERBA
5_25-09-2011,GALAXY,3,2.0,57.0,D.DIEZ,CALVENTECHECA,"RODRIGUEZ, J.A.",1,HIPODROMO LA ZARZUELA,1400,HIERBA
2_18-09-2011,GOLDENEYE,12,2.0,55.5,D.DIEZ,CALVENTECHECA,"RODRIGUEZ, O.",3,HIPODROMO LA ZARZUELA,1400,HIERBA
1_25-09-2011,GOMARIZ,10,2.0,55.0,D.DIEZ,CALVENTECHECA,"RODRIGUEZ, J.A.",9,HIPODROMO LA ZARZUELA,1400,HIERBA
3_23-10-2011,KALINEA (GER),11,4.0,61.0,D.DIEZ,CALVENTECHECA,"RODRIGUEZ, J.A.",6,HIPODROMO LA ZARZUELA,2100,HIERBA
4_23-10-2011,MALKOVA (FR),8,3.0,57.0,D.DIEZ,CALVENTECHECA,"RODRIGUEZ, J.A.",2,HIPODROMO LA ZARZUELA,2100,HIERBA
4_02-10-2011,MALKOVA (FR),5,3.0,57.5,D.DIEZ,CALVENTECHECA,"RODRIGUEZ, J.A.",7,HIPODROMO LA ZARZUELA,1800,HIERBA
4_16-10-2011,QUEENSIDE (USA),12,3.0,57.5,D.DIEZ,CAMPOREAL,"RODRIGUEZ, J.A.",1,HIPODROMO LA ZARZUELA,1600,HIERBA
4_30-10-2011,SERGEI (IRE),9,3.0,57.0,D.DIEZ,CANARIAS,"RODRIGUEZ, J.A.",3,HIPODROMO LA ZARZUELA,1400,HIERBA
3_12-08-2011,TYSUN,7,2.0,55.5,D.DIEZ,CANARIAS,J. A. RODRIGUEZ,11,HIPODROMO COSTA DEL SOL,1200,ARENA
3_18-09-2011,YISHABEIR (FR),7,3.0,56.0,D.DIEZ,CANARIAS,"RODRIGUEZ, O.",9,HIPODROMO LA ZARZUELA,2100,HIERBA
4_18-09-2011,ZARIEVICH NUÃEZ (IRE),10,4.0,56.0,D.FARIA,CANARIAS,"RODRIGUEZ, J.A.",7,HIPODROMO LA ZARZUELA,2100,HIERBA
4_12-08-2011,ZARIEVICH NUÑEZ (IRE),2,4.0,59.0,D.FERREIRA,CANARIAS,J. A. RODRIGUEZ,4,HIPODROMO COSTA DEL SOL,2100,ARENA
4_28-10-2012,SALADIN,12,3.0,57.0,D.FERREIRA,CANARIAS,"GUTIERREZ, A.",4,HIPODROMO LA ZARZUELA,1800,HIERBA
2_12-06-2011,SILENT HAB,4,2.0,57.0,D.FERREIRA,CANARIAS,"DIEZ, D",7,HIPODROMO LA ZARZUELA,1000,HIERBA
2_14-07-2011,SILENT HAB,7,2.0,57.0,D.FERREIRA,CANARIAS,"DIEZ, D",5,HIPODROMO LA ZARZUELA,1200,ARENA-FIBRA
1_26-06-2011,SILENT HAB,5,2.0,56.0,D.FERREIRA,CANARIAS,"DIEZ, D",1,HIPODROMO LA ZARZUELA,1000,HIERBA
4_14-07-2011,SUDAFRICANA HAB (GB),7,3.0,56.5,D.FERREIRA,CANARIAS,"DIEZ, D",4,HIPODROMO LA ZARZUELA,1900,ARENA-FIBRA
4_12-06-2011,SUDAFRICANA HAB (GB),9,3.0,58.5,D.FERREIRA,CANDILEJAS,"DIEZ, D",1,HIPODROMO LA ZARZUELA,2100,HIERBA
4_15-04-2011,SUDAFRICANA HAB (GB),3,3.0,58.5,D.FERREIRA,CANDILEJAS,"DIEZ, D",10,HIPODROMO LA ZARZUELA,1600,ARENA-FIBRA
4_06-05-2011,SUDAFRICANA HAB (GB),1,3.0,60.0,D.FERREIRA,CANFARELL,"DIEZ, D",12,HIPODROMO LA ZARZUELA,1800,ARENA-FIBRA
3_14-06-2012,SUDAFRICANA HAB (GB),2,4.0,60.5,D.FERREIRA,CANFARELL,"DIEZ, D",6,HIPODROMO LA ZARZUELA,2300,ARENA-FIBRA
4_23-06-2021,EIGHTEEN POEMS (IRE),10,9.0,58.5,D.FERREIRA,CANFARELL,E.PUENTE,4,HIPODROMO DE SAN SEBASTIAN,2000,HIERBA
1_23-04-2017,AUREA,13,3.0,55.0,D.FERREIRA,CANTER,J.A.RODRIGUEZ,12,HIPODROMO LA ZARZUELA,1200,HIERBA
3_20-07-2017,CIUDADELA (IRE),7,4.0,60.5,D.FERREIRA,CANTER,T.MARTINS,9,HIPODROMO LA ZARZUELA,1700,ARENA-FIBRA
5_13-09-2020,COLIBRI (IRE),8,6.0,58.0,D.FERREIRA,CANTER,L.ENNOUNI,8,HIPODROMO LA ZARZUELA,2000,HIERBA
2_27-11-2016,EL SHERIFF (IRE),7,6.0,57.0,D.FERREIRA,CANTER,I.MENDES,7,HIPODROMO LA ZARZUELA,4000,HIERBA
4_30-10-2016,EL SHERIFF (IRE),5,6.0,56.0,D.FERREIRA,CANTER,D.TEIXEIRA,4,HIPODROMO LA ZARZUELA,1800,HIERBA
4_9-10-2016,EL SHERIFF (IRE),3,6.0,55.5,D.FERREIRA,CANTER,D.TEIXEIRA,4,HIPODROMO LA ZARZUELA,2200,HIERBA
3_18-09-2016,EL SHERIFF (IRE),1,6.0,62.0,D.FERREIRA,CANTER,D.TEXEIRA,2,HIPODROMO LA ZARZUELA,2100,HIERBA
3_30-10-2016,FLECHE D'ARCIS (FR),8,8.0,57.0,D.FERREIRA,CANTER,D.TEIXEIRA,10,HIPODROMO LA ZARZUELA,1800,HIERBA
2_23-04-2017,GAMELIN,12,3.0,55.0,D.FERREIRA,CANTER,J.C.CERQUEIRA,7,HIPODROMO LA ZARZUELA,1200,HIERBA
3_25-05-2017,GETARE (FR),5,10.0,61.0,D.FERREIRA,CANTER,M.SANTOS,8,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1500,ARENA
2_9-04-2017,GYM SHOES (GB),9,6.0,59.5,D.FERREIRA,CANTER,H.PEREIRA,13,HIPODROMO LA ZARZUELA,1200,HIERBA
4_23-04-2017,KUVASZ (FR),11,4.0,58.5,D.FERREIRA,CANTER,J.C.CERQUEIRA,7,HIPODROMO LA ZARZUELA,1400,HIERBA
1_17-09-2017,LUCKY STAR (POR),9,2.0,57.0,D.FERREIRA,CANTER,A. SILVA,9,HIPODROMO LA ZARZUELA,1400,HIERBA
5_24-09-2017,MAGICCOCO (FR),11,5.0,58.5,D.FERREIRA,CANTER,D.TEIXEIRA,6,HIPODROMO LA ZARZUELA,2200,HIERBA
3_8-03-2020,NATALIA,10,3.0,55.5,D.FERREIRA,CANTER,F.RODRIGUEZ,1,HIPODROMO LA ZARZUELA,1600,HIERBA
5_20-11-2016,PRESIDENCY (GB),7,3.0,61.5,D.FERREIRA,CANTER,J.C.CERQUEIRA,6,HIPODROMO LA ZARZUELA,1400,HIERBA
5_9-04-2017,TANKSALOT (IRE),9,3.0,57.0,D.FERREIRA,CANTER,H.PEREIRA,3,HIPODROMO LA ZARZUELA,1600,HIERBA
4_01-07-2021,BELLETTI (GB),5,3.0,54.5,D.FERREIRA,CANTER,A.SANCHEZ C.,6,HIPODROMO LA ZARZUELA,1900,ARENA-FIBRA
4_23-10-2020,YULIA,12,3.0,55.0,D.FERREIRA,CANTER,M.J.PEREZ,7,HIPODROMO LA ZARZUELA,1200,ARENA-FIBRA
