ID;CABALLO;POSICION;EDAD;PESO;JINETE;CUADRA;PREPARADOR;CAJON;HIPODROMO;DISTANCIA;PISTA
4_18-12-2016;DANIELA;1;3;53,5;M. GOMES;REZA PAZOOKI;F. RODRIGUEZ;3;Gran Hipódromo de Andalucia Javier Piñar Hafner;1600;HIERBA
4_18-12-2016;PANISIDE;6;7;53;E.J. ARGUINZONES (G. AZUL);INDIA;F. RODRIGUEZ;1;Gran Hipódromo de Andalucia Javier Piñar Hafner;1600;HIERBA
4_18-12-2016;PERUVIAN QUEEN;9;3;52,5;SRTA. GELABERT, L. (50,5);SIEMPRE FANI;T. MARTINS;11;Gran Hipódromo de Andalucia Javier Piñar Hafner;1600;HIERBA
4_18-12-2016;MILLENNIUM FALCON (GB);5;3;52,5;J. GELABERT;JEREZANA;J. CALDERON;5;Gran Hipódromo de Andalucia Javier Piñar Hafner;1600;HIERBA
4_18-12-2016;KIRIKO (IRE);11;5;52,5;A. GUTIERREZ B. (50,5);AMAZIGH;I. LOPEZ;10;Gran Hipódromo de Andalucia Javier Piñar Hafner;1600;HIERBA
4_18-12-2016;JAROCHO;3;4;52;A. GOMEZ (52,5);KILLO TURF;F. PEREZ;6;Gran Hipódromo de Andalucia Javier Piñar Hafner;1600;HIERBA
4_18-12-2016;SANTA HELENA (FR);7;4;51;J.L. MARTINEZ (53,5);JEPE;M. ALVAREZ;4;Gran Hipódromo de Andalucia Javier Piñar Hafner;1600;HIERBA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;PESO;JINETE;CUADRA;PREPARADOR;CAJON;HIPODROMO;DISTANCIA;PISTA
5_18-12-2016;AL TROPICAL;3;6;61,5;R. SOUSA;PALOMARES;J.A. RODRIGUEZ;3;Gran Hipódromo de Andalucia Javier Piñar Hafner;1900;ARENA
5_18-12-2016;FALKIRK (IRE);1;5;58,5;J.E. JARCOVSKY;LAS ANGELES;A. NUÑEZ;2;Gran Hipódromo de Andalucia Javier Piñar Hafner;1900;ARENA
5_18-12-2016;GUITAR (FR);2;3;57;B. FAYOS;VIGURIA;J.M. OSORIO;1;Gran Hipódromo de Andalucia Javier Piñar Hafner;1900;ARENA
5_18-12-2016;JARTUM (FR);4;6;56,5;V. JANACEK;TIFLISI;L. ENNOUNI;4;Gran Hipódromo de Andalucia Javier Piñar Hafner;1900;ARENA
5_18-12-2016;PORTOBELO (FR);6;4;56,5;J.L. MARTINEZ;HABIT;C. FERNANDEZ;9;Gran Hipódromo de Andalucia Javier Piñar Hafner;1900;ARENA
5_18-12-2016;BALIO (FR);8;3;56;J. GELABERT;DUQUE DE ALBURQUERQUE;J.M. OSORIO;5;Gran Hipódromo de Andalucia Javier Piñar Hafner;1900;ARENA
5_18-12-2016;CELESTIAL LAD (FR);5;3;56;SR. MELGAREJO, I.;ALBERO;M. ALVAREZ;6;Gran Hipódromo de Andalucia Javier Piñar Hafner;1900;ARENA
5_18-12-2016;TINGUATON (GB);7;3;56;C.A. LOAIZA;LAS CADENAS;I. LOPEZ;8;Gran Hipódromo de Andalucia Javier Piñar Hafner;1900;ARENA
5_18-12-2016;REDENE (FR);9;3;54,5;M. GOMES;CELSO MENDEZ;M. ALVAREZ;7;Gran Hipódromo de Andalucia Javier Piñar Hafner;1900;ARENA
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
