ID;CABALLO;POSICION;EDAD;PESO;JINETE;CUADRA;PREPARADOR;CAJON;HIPODROMO;DISTANCIA;PISTA
1_19-05-2016;MIRNA (FR);1;4;58;F. GARNIER;CHEIK MANSOOR BIN ZAYED;CH. GOURDAIN;1;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;ARENA
1_19-05-2016;D-AMENCHARA (MOR);6;4;57;Z. THAMI;SEDRATI MOHAMED AZEDDINE;J.C. PECOUT;6;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;ARENA
1_19-05-2016;GHOBAT BAHAR (FR);2;4;56;J. CABRE;AL SHAQAB RACING;T. FOURCY;7;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;ARENA
1_19-05-2016;CARACOLE DE BOZOULS (FR);5;4;55;M. FOREST;MARCEL MEZY;J.P. TOTAIN;2;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;ARENA
1_19-05-2016;IDRAK (FR);7;4;55;D. MORISSON;ECURIES ROYALES D'OMAN;C. BAILLET;3;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;ARENA
1_19-05-2016;MALHAIKA (FR);3;4;55;D. MICHAUX;JEAN MARC WATRIGANT;D. WATRIGANT;8;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;ARENA
1_19-05-2016;RIHAN (FR);4;4;55;R.C. MONTENEGRO (G. BLANCA);ECURIES ROYALES D'OMAN;C. BAILLET;5;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;ARENA
1_19-05-2016;YARA ALKHAIR (USA);99;4;54;L. BEUZELIN;ABDULLAH SAEED BASONBUL;G.E. MIKHALIDES;4;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;ARENA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;PESO;JINETE;CUADRA;PREPARADOR;CAJON;HIPODROMO;DISTANCIA;PISTA
2_19-05-2016;HALF A BILLION (IRE);5;7;58;R. SOUSA;A GRANXA;H. PEREIRA;7;Gran Hipódromo de Andalucía Javier Piñar Hafner;1200;ARENA
2_19-05-2016;ITOOBEBOSS (IRE);4;5;58;J.B. HAMEL;SAFSAF;Y. DUREPAIRE;1;Gran Hipódromo de Andalucía Javier Piñar Hafner;1200;ARENA
2_19-05-2016;CAPTAIN MOOLITE (IRE);1;5;57;J. GELABERT (55,5);JIMENA;B. RAMA;2;Gran Hipódromo de Andalucía Javier Piñar Hafner;1200;ARENA
2_19-05-2016;CLASSIFICATION (GB);3;4;57;Z. THAMI;SEDRATI MOHAMED AZEDDINE;A. MILOUDI;5;Gran Hipódromo de Andalucía Javier Piñar Hafner;1200;ARENA
2_19-05-2016;ORFEON (GB);2;4;56;V. JANACEK;YEGUADA AGF;G. ARIZKORRETA;3;Gran Hipódromo de Andalucía Javier Piñar Hafner;1200;ARENA
2_19-05-2016;BEROA (GB);7;8;54,5;C.A. LOAIZA;QUINTA SANTA JUSTA MAIA;C. VIDINHA;4;Gran Hipódromo de Andalucía Javier Piñar Hafner;1200;ARENA
2_19-05-2016;PERSIAN PINK;6;4;54,5;N. DE JULIAN (53,5);YANKEE RACING;J. SALGUERO;6;Gran Hipódromo de Andalucía Javier Piñar Hafner;1200;ARENA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;PESO;JINETE;CUADRA;PREPARADOR;CAJON;HIPODROMO;DISTANCIA;PISTA
3_19-05-2016;ULICY MAKER (FR);99;8;62;H. OLIVEIRA;QUINTA SANTA JUSTA MAIA;C. VIDINHA;9;Gran Hipódromo de Andalucía Javier Piñar Hafner;1900;ARENA
3_19-05-2016;MANOLETE;7;4;62;J. GELABERT (61);YEGUADA CORTIÑAL;J.A. RODRIGUEZ;1;Gran Hipódromo de Andalucía Javier Piñar Hafner;1900;ARENA
3_19-05-2016;INNUENDO (FR);1;5;61;R. SOUSA;C.E.L.V.;D. TEIXEIRA;5;Gran Hipódromo de Andalucía Javier Piñar Hafner;1900;ARENA
3_19-05-2016;GOLDING BOY (FR);8;6;61;A. GOMEZ;HELPING HAND REAL ESTATE;G. RODRIGUEZ;6;Gran Hipódromo de Andalucía Javier Piñar Hafner;1900;ARENA
3_19-05-2016;KUBOKI (FR);3;5;59,5;J.L. MARTINEZ;HELIZABEL;J. SALGUERO;4;Gran Hipódromo de Andalucía Javier Piñar Hafner;1900;ARENA
3_19-05-2016;ODIN;2;4;59;C.A. LOAIZA;LOS AMIGOS;I. LOPEZ;8;Gran Hipódromo de Andalucía Javier Piñar Hafner;1900;ARENA
3_19-05-2016;MAKAAMEN (GB);4;10;56,5;E.J. ARGUINZONES;EACHWAY;A. SANCHEZ C.;2;Gran Hipódromo de Andalucía Javier Piñar Hafner;1900;ARENA
3_19-05-2016;FIGUEIRAS;6;6;54;L. ECHRRAA;PATITAS;S. SARRIA;3;Gran Hipódromo de Andalucía Javier Piñar Hafner;1900;ARENA
3_19-05-2016;THE FIRST ONE;5;6;53;N. DE JULIAN (53,5);LAS AGUILAS;T. CALLEJO M.;7;Gran Hipódromo de Andalucía Javier Piñar Hafner;1900;ARENA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;PESO;JINETE;CUADRA;PREPARADOR;CAJON;HIPODROMO;DISTANCIA;PISTA
4_19-05-2016;HAIL PROMENADER (IRE);6;10;63;N. DE JULIAN (62);LAS AGUILAS;T. CALLEJO M.;3;Gran Hipódromo de Andalucía Javier Piñar Hafner;1900;ARENA
4_19-05-2016;VICARAGE (IRE);4;4;60,5;I. BORREGO (G. ROJA);LAS AGUILAS;T. CALLEJO M.;4;Gran Hipódromo de Andalucía Javier Piñar Hafner;1900;ARENA
4_19-05-2016;HONG KONG BOY (FR);5;10;60;V.M. VALENZUELA (58);QUINTA SANTA JUSTA MAIA;C. VIDINHA;12;Gran Hipódromo de Andalucía Javier Piñar Hafner;1900;ARENA
4_19-05-2016;FIRST MOVE (FR);1;6;59;E.J. ARGUINZONES;EACHWAY;A. SANCHEZ C.;10;Gran Hipódromo de Andalucía Javier Piñar Hafner;1900;ARENA
4_19-05-2016;ZULOAGA;2;5;58,5;G. MADERO;KAELA;R. MARTIN V.;7;Gran Hipódromo de Andalucía Javier Piñar Hafner;1900;ARENA
4_19-05-2016;EBEON;9;5;58;J. GELABERT (57);NANINA;J. CALDERON;8;Gran Hipódromo de Andalucía Javier Piñar Hafner;1900;ARENA
4_19-05-2016;WHISTLEINTHEWIND (IRE);7;9;57;C.A. LOAIZA (G. ROJA);NANINA;J. CALDERON;11;Gran Hipódromo de Andalucía Javier Piñar Hafner;1900;ARENA
