ID;CABALLO;POSICION;EDAD;PESO;JINETE;CUADRA;PREPARADOR;CAJON;HIPODROMO;DISTANCIA;PISTA
1_24-01-2016;JAROCHO;4;4;62;SR. CARMENA, M.;ALISARES;F. PEREZ;3;Gran Hipódromo de Andalucía Javier Piñar Hafner;2100;HIERBA
1_24-01-2016;GIGGOLO STAR;3;7;61;SRTA. VITALI, M. (58);MAGICA;M. AUGELLI;4;Gran Hipódromo de Andalucía Javier Piñar Hafner;2100;HIERBA
1_24-01-2016;APOLO;2;4;60;SR. HERNANDEZ, J.I. (58);OBERON;J. LOPEZ;2;Gran Hipódromo de Andalucía Javier Piñar Hafner;2100;HIERBA
1_24-01-2016;MITRA;1;6;59,5;SR. MELGAREJO, I. (57,5) (B. BLANCA);MAGICA;M. AUGELLI;1;Gran Hipódromo de Andalucía Javier Piñar Hafner;2100;HIERBA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;PESO;JINETE;CUADRA;PREPARADOR;CAJON;HIPODROMO;DISTANCIA;PISTA
2_24-01-2016;ROCK QILAADA (GB) (10.000);7;3;59;G. MADERO;NUEZ CANARIAS;I. LOPEZ;3;Gran Hipódromo de Andalucía Javier Piñar Hafner;1000;HIERBA
2_24-01-2016;KOMEDY (IRE) (10.000);99;3;57,5;J.L. MARTINEZ;ROBERTO COCHETEUX;M. ALVAREZ;5;Gran Hipódromo de Andalucía Javier Piñar Hafner;1000;HIERBA
2_24-01-2016;SWEET TABOO (IRE) (8.000);1;3;57,5;B. FAYOS;TURF GUIMARAES;T. MARTINS;8;Gran Hipódromo de Andalucía Javier Piñar Hafner;1000;HIERBA
2_24-01-2016;PERUVIAN QUEEN (8.000);2;3;55,5;M. GOMES;SIEMPRE FANI;T. MARTINS;1;Gran Hipódromo de Andalucía Javier Piñar Hafner;1000;HIERBA
2_24-01-2016;MR CELTUS (6.000);4;3;55;A.J. GRATEROL;JOLAM;O. ANAYA;2;Gran Hipódromo de Andalucía Javier Piñar Hafner;1000;HIERBA
2_24-01-2016;BALLAD OF MULLAN (IRE) (6.000);6;3;53,5;E.J. ARGUINZONES;GREILET;A. SANCHEZ C.;6;Gran Hipódromo de Andalucía Javier Piñar Hafner;1000;HIERBA
2_24-01-2016;FAST CAT (IRE) (6.000);5;3;53,5;N. DE JULIAN;NOSSA SENHORA DO VALE;H. PEREIRA;7;Gran Hipódromo de Andalucía Javier Piñar Hafner;1000;HIERBA
2_24-01-2016;TARA'S QUEST (GB) (6.000);3;3;53,5;R. SOUSA;SARA FERVENZA;H. PEREIRA;4;Gran Hipódromo de Andalucía Javier Piñar Hafner;1000;HIERBA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;PESO;JINETE;CUADRA;PREPARADOR;CAJON;HIPODROMO;DISTANCIA;PISTA
3_24-01-2016;MATTATYAHU (FR);3;5;62;M. GOMES;TURF GUIMARAES;T. MARTINS;11;Gran Hipódromo de Andalucía Javier Piñar Hafner;1600;HIERBA
3_24-01-2016;RICHELIEU (FR);2;5;61,5;J.L. MARTINEZ;CORVITEGALOPE;H. PEREIRA;8;Gran Hipódromo de Andalucía Javier Piñar Hafner;1600;HIERBA
3_24-01-2016;TALENTUM(GB);4;4;61,5;C.A. LOAIZA;NANINA;J. CALDERON;1;Gran Hipódromo de Andalucía Javier Piñar Hafner;1600;HIERBA
3_24-01-2016;JUAN DANIEL;6;7;61;A. GOMEZ;JEREZANA;J. CALDERON;4;Gran Hipódromo de Andalucía Javier Piñar Hafner;1600;HIERBA
3_24-01-2016;KINGSBESTMAN (GB);11;4;61;A.J. GRATEROL;RUSH RACING;M. AUGELLI;9;Gran Hipódromo de Andalucía Javier Piñar Hafner;1600;HIERBA
3_24-01-2016;BORYSTHENE (FR);7;8;60;N. DE JULIAN (59);RESTAURANTE JASMIN;H. PEREIRA;10;Gran Hipódromo de Andalucía Javier Piñar Hafner;1600;HIERBA
3_24-01-2016;FADO;5;4;60;R. SOUSA;YEGUADA CORTIÑAL;J.A. RODRIGUEZ;2;Gran Hipódromo de Andalucía Javier Piñar Hafner;1600;HIERBA
3_24-01-2016;WRAMS PANDORA (SWE);9;6;60;V.M. VALENZUELA (58);LAS CADENAS;I. LOPEZ;3;Gran Hipódromo de Andalucía Javier Piñar Hafner;1600;HIERBA
3_24-01-2016;QUIMERA (GB);1;4;59,5;J. GELABERT (57,5);FORMENTOR;G. ARIZKORRETA;6;Gran Hipódromo de Andalucía Javier Piñar Hafner;1600;HIERBA
3_24-01-2016;AKERON ONE (GB);8;5;59;R.H. HUAYAS;RHO;R.H. HUAYAS;5;Gran Hipódromo de Andalucía Javier Piñar Hafner;1600;HIERBA
3_24-01-2016;GOLDING BOY (FR);10;6;59;I. BORREGO;HELPING HAND REAL ESTATE;G. RODRIGUEZ;7;Gran Hipódromo de Andalucía Javier Piñar Hafner;1600;HIERBA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;PESO;JINETE;CUADRA;PREPARADOR;CAJON;HIPODROMO;DISTANCIA;PISTA
4_24-01-2016;DUBAI SPRING (USA);99;7;64,5;V.M. VALENZUELA (62,5);ZEZINHO;J.C. CERQUEIRA;12;Gran Hipódromo de Andalucía Javier Piñar Hafner;1600;HIERBA
4_24-01-2016;OREGON;1;5;62;B. FAYOS;YEGUADA CORTIÑAL;J.A. RODRIGUEZ;9;Gran Hipódromo de Andalucía Javier Piñar Hafner;1600;HIERBA
4_24-01-2016;VALE DI ROSA (GB);8;5;59;J.L. MARTINEZ;DIROSA;H. PEREIRA;3;Gran Hipódromo de Andalucía Javier Piñar Hafner;1600;HIERBA
4_24-01-2016;MR ALADAN (IRE);11;4;58,5;N. DE JULIAN (57,5);LAS ANGELES;A. NUÑEZ;8;Gran Hipódromo de Andalucía Javier Piñar Hafner;1600;HIERBA
4_24-01-2016;DUBROVNIK;5;6;58;C.A. LOAIZA;YEGUADA LAS CUEVAS;J. CALDERON;6;Gran Hipódromo de Andalucía Javier Piñar Hafner;1600;HIERBA
4_24-01-2016;MAJESTIC DREAM (IRE);7;8;58;A.J. GRATEROL;ESPECTACULO;H. PEREIRA;7;Gran Hipódromo de Andalucía Javier Piñar Hafner;1600;HIERBA
4_24-01-2016;PANISIDE;10;7;56,5;R. SOUSA;INDIA;F. RODRIGUEZ;1;Gran Hipódromo de Andalucía Javier Piñar Hafner;1600;HIERBA
4_24-01-2016;HAPPY FEW (GB);3;8;54,5;A. GOMEZ;RHO;R.H. HUAYAS;10;Gran Hipódromo de Andalucía Javier Piñar Hafner;1600;HIERBA
4_24-01-2016;LAUJAR;9;4;54;E.J. ARGUINZONES;YEGUADA CASAS;C. FERNANDEZ B.;2;Gran Hipódromo de Andalucía Javier Piñar Hafner;1600;HIERBA
4_24-01-2016;WINKL SIDE;2;6;53,5;J. GELABERT (51,5);HISPANICA;O. ANAYA;11;Gran Hipódromo de Andalucía Javier Piñar Hafner;1600;HIERBA
4_24-01-2016;DAGOBERTO;4;6;53;M. GOMES;NANINA;J. CALDERON;4;Gran Hipódromo de Andalucía Javier Piñar Hafner;1600;HIERBA
4_24-01-2016;MERSAD (IRE);6;5;53;G. MADERO (53,5);SIEMPRE FANI;T. MARTINS;5;Gran Hipódromo de Andalucía Javier Piñar Hafner;1600;HIERBA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;PESO;JINETE;CUADRA;PREPARADOR;CAJON;HIPODROMO;DISTANCIA;PISTA
5_24-01-2016;NACHO;5;4;62;B. FAYOS;L. Y J.A. ALONSO;J. LOPEZ;5;Gran Hipódromo de Andalucía Javier Piñar Hafner;1600;HIERBA
5_24-01-2016;IRAIZOTZ;7;9;61,5;D. FERREIRA;FERNANDO FERREIRA;I. MENDES;7;Gran Hipódromo de Andalucía Javier Piñar Hafner;1600;HIERBA
