ID;CABALLO;POSICION;EDAD;PESO;JINETE;CUADRA;PREPARADOR;CAJON;HIPODROMO;DISTANCIA;PISTA
1_14-02-2016;JUAN DANIEL;2;7;62;A. GOMEZ;JEREZANA;J. CALDERON;3;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;HIERBA
1_14-02-2016;FADO;1;4;61;B. FAYOS;YEGUADA CORTIÑAL;J.A. RODRIGUEZ;2;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;HIERBA
1_14-02-2016;SCHEME OF THE MOON (FR);5;4;61;R. SOUSA;QUINTA SANTA JUSTA;C. VIDINHA;7;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;HIERBA
1_14-02-2016;ELUSIVE KID (USA);4;4;61;G. MADERO;HEWSUE;P. HALEY;1;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;HIERBA
1_14-02-2016;AKERON ONE (GB);6;5;59;R.H. HUAYAS;R.H.O.;R.H. HUAYAS;6;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;HIERBA
1_14-02-2016;TI FARO VEDERE IO (ITY);3;5;58,5;M. SECCI;SCUDERIA LITTU;O. ANAYA;4;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;HIERBA
1_14-02-2016;BALTAZAR (IRE);7;4;58,5;V.M. VALENZUELA (56,5);BARREIROS;D. DEL BARRIO;5;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;HIERBA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;PESO;JINETE;CUADRA;PREPARADOR;CAJON;HIPODROMO;DISTANCIA;PISTA
2_14-02-2016;AL TROPICAL (9.000);3;6;61;J. GELABERT (58.5);PALOMARES;J.A. RODRIGUEZ;1;Gran Hipódromo de Andalucía Javier Piñar Hafner;1800;HIERBA
2_14-02-2016;ARGALY (9.000);5;10;61;A. GOMEZ;R.H.O.;R.H. HUAYAS;5;Gran Hipódromo de Andalucía Javier Piñar Hafner;1800;HIERBA
2_14-02-2016;LINCE (GB) (9.000);2;9;60;R. SOUSA;ADELAI;F.RODRIGUEZ;6;Gran Hipódromo de Andalucía Javier Piñar Hafner;1800;HIERBA
2_14-02-2016;DEL COSSA (FR) (5.000);1;8;57;B. FAYOS;LAS CADENAS;I. LOPEZ;2;Gran Hipódromo de Andalucía Javier Piñar Hafner;1800;HIERBA
2_14-02-2016;ULICY MAKER (FR) (7.000);8;8;57;SR. SALGUERO C.M. (56);QUINTA SANTA JUSTA;C. VIDINHA;9;Gran Hipódromo de Andalucía Javier Piñar Hafner;1800;HIERBA
2_14-02-2016;BORYSTHENE (FR) (5.000);6;8;56;E.J. ARGUINZONES;RESTAURANTE JASMIN;H. PEREIRA;7;Gran Hipódromo de Andalucía Javier Piñar Hafner;1800;HIERBA
2_14-02-2016;PEONY ROSE (IRE) (7.000);4;4;55,5;J.L. MARTINEZ;SEVILLA;G. RODRIGUEZ;8;Gran Hipódromo de Andalucía Javier Piñar Hafner;1800;HIERBA
2_14-02-2016;DUC DE SAVOIE (FR) (5.000);7;8;55;C.A. LOAIZA;NOVAIS & FERNANDES;C. VIDINHA;3;Gran Hipódromo de Andalucía Javier Piñar Hafner;1800;HIERBA
2_14-02-2016;JOLIE DEMOISELLE (FR) (5.000);99;6;53,5;N. DE JULIAN (54);CELV;I. MENDES;4;Gran Hipódromo de Andalucía Javier Piñar Hafner;1800;HIERBA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;PESO;JINETE;CUADRA;PREPARADOR;CAJON;HIPODROMO;DISTANCIA;PISTA
3_14-02-2016;AL HAZIM (CAN);1;8;62;B. FAYOS;ZEZINHO;J.C. CERQUEIRA;8;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;HIERBA
3_14-02-2016;GOLDING BOY (FR);6;8;62;I. BORREGO;HELPING HAND REAL ESTATE;G. RODRIGUEZ;2;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;HIERBA
3_14-02-2016;ASTURIA (GER);4;4;61;J.L. MARTINEZ;NEO;M. ALVAREZ;6;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;HIERBA
3_14-02-2016;MALYSIEUSE (FR);2;6;61;R. SOUSA;QUINTA SANTA JUSTA;C. VIDINHA;3;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;HIERBA
3_14-02-2016;MAKAAMEN (GB);7;10;58;N. GARCIA;EACHWAY;A. SANCHEZ C.;7;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;HIERBA
3_14-02-2016;THE LAST ONE;5;5;57,5;N. DE JULIAN (56,5);AGRO CARVALHO;I. MENDES;4;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;HIERBA
3_14-02-2016;CIUDADANO KANE;3;5;54;J. GELABERT (52);TURF LA GARE;J. LOPEZ;1;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;HIERBA
3_14-02-2016;FIONA;8;5;52;E.J. ARGUINZONES (B. BLANCA);EACHWAY;A. SANCHEZ C.;9;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;HIERBA
3_14-02-2016;RANLOCO;99;5;52;C.A. LOAIZA;JOLAM;O. ANAYA;5;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;HIERBA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;PESO;JINETE;CUADRA;PREPARADOR;CAJON;HIPODROMO;DISTANCIA;PISTA
4_14-02-2016;HAPPY FEW (GB);11;8;62;A. GOMEZ;R.H.O.;R.H. HUAYAS;3;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;HIERBA
4_14-02-2016;DUBROVNIK;9;6;61;SR. HERMOSILLA, A. (59,5);YEGUADA LAS CUEVAS;J. CALDERON;4;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;HIERBA
4_14-02-2016;PANISIDE;8;7;60,5;R. SOUSA;INDIA;F. RODRIGUEZ;9;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;HIERBA
4_14-02-2016;ROBERTTINO STAR;7;6;60;E.J. ARGUINZONES;BOLAK;C. FERNANDEZ B.;12;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;HIERBA
4_14-02-2016;WINKL SIDE;2;6;58,5;B. FAYOS;HISPANICA;O. ANAYA;10;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;HIERBA
4_14-02-2016;ACQUITTAL (GB);5;4;58;N. DE JULIAN (57);MALLOW GRAN CANARIA;I. LOPEZ;2;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;HIERBA
4_14-02-2016;KUKALA;6;4;57,5;J.L. MARTINEZ;CELSO MENDEZ;M. ALVAREZ;6;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;HIERBA
4_14-02-2016;RICHELIEU (FR);3;7;57;H. PEREIRA;CORVITE GALOP;H. PEREIRA;7;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;HIERBA
4_14-02-2016;GLOBAL VISION (FR);12;8;57;SR. SALGUERO, C.M. (56) (B. AZUL);CORVITE GALOP;H. PEREIRA;1;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;HIERBA
4_14-02-2016;MERSAD (GB);4;4;56,5;V.M. VALENZUELA (54,5);SIEMPRE FANI;T. MARTINS;11;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;HIERBA
4_14-02-2016;TALENTUM (GB);10;4;56,5;C.A. LOAIZA;NANINA;J. CALDERON;5;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;HIERBA
4_14-02-2016;DAGOBERTO;1;6;56;J. GELABERT (54) (B. ROJA);NANINA;J. CALDERON;8;Gran Hipódromo de Andalucía Javier Piñar Hafner;1500;HIERBA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;PESO;JINETE;CUADRA;PREPARADOR;CAJON;HIPODROMO;DISTANCIA;PISTA
5_14-02-2016;FLANDER'S FLAME (GB);1;3;60;R. SOUSA;NOSSA SENHORA DO VALE;H. PEREIRA;6;Gran Hipódromo de Andalucía Javier Piñar Hafner;1800;HIERBA
