ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
1_03-04-2016;ALFIERI (FR);1;3 años;60;V.JANACEK;EL HERROJO;G.ARIZKORRETA;5;Hipódromo LA ZARZUELA;1500;HIERBA
1_03-04-2016;PLACIDO (IRE);3;3 años;57;J.GELABERT (55);YEGUADA AGF;G.ARIZKORRETA;8;Hipódromo LA ZARZUELA;1500;HIERBA
1_03-04-2016;KAYAK;4;3 años;56;C.A.LOAIZA;SEVILLA;J.CALDERON;7;Hipódromo LA ZARZUELA;1500;HIERBA
1_03-04-2016;KOMEDY (IRE);2;3 años;56;B.FAYOS;ROBERTO COCHETEUX;M.ALVAREZ;6;Hipódromo LA ZARZUELA;1500;HIERBA
1_03-04-2016;DANIELA;6;3 años;55,5;R.SOUSA;REZA PAZOOKI;F.RODRIGUEZ;4;Hipódromo LA ZARZUELA;1500;HIERBA
1_03-04-2016;JAI;8;3 años;53;R.C.MONTENEGRO;LA MILLA;S.VIDAL;2;Hipódromo LA ZARZUELA;1500;HIERBA
1_03-04-2016;CIRENE;5;3 años;53;E.ARGUINZONES;SAN MAMES;T.CALLEJO S.;1;Hipódromo LA ZARZUELA;1500;HIERBA
1_03-04-2016;TERRONA;7;3 años;53;A.GOMEZ;TIZIANO;J.L.MAROTO;3;Hipódromo LA ZARZUELA;1500;HIERBA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
2_03-04-2016;ANDALUCIA;1;5 años;60;V.JANACEK;POPULAR;G.ARIZKORRETA;6;Hipódromo LA ZARZUELA;2100;HIERBA
2_03-04-2016;TAFADHALI;7;8 años;59;J.MARTINEZ (60);LAJORQUIN;J.MARTINEZ;4;Hipódromo LA ZARZUELA;2100;HIERBA
2_03-04-2016;LA BOPPERIA;3;6 años;58;J.L.BORREGO;BOLAK;M.AUGELLI;5;Hipódromo LA ZARZUELA;2100;HIERBA
2_03-04-2016;ROCK EYES (GB);2;4 años;57;R.C.MONTENEGRO;MEDREAL;G.ARIZKORRETA;1;Hipódromo LA ZARZUELA;2100;HIERBA
2_03-04-2016;L'AVENUE (IRE);4;5 años;56;J.HORCAJADA;MARBELLA;G.ARIZKORRETA;2;Hipódromo LA ZARZUELA;2100;HIERBA
2_03-04-2016;OCARINA;6;4 años;56;A.GOMEZ;SAN MARCOS;F.PEREZ;3;Hipódromo LA ZARZUELA;2100;HIERBA
2_03-04-2016;TEQUILA;5;5 años;56;J.GELABERT;ZURRAQUIN;M.HERNANDEZ;7;Hipódromo LA ZARZUELA;2100;HIERBA
;;;;;;;;;;;
ID;CABALLO;POSICION;EDAD;KG;JINETE;CUADRA;PREPARADOR;CAJÓN;HIPODROMO;DISTANCIA;PISTA
